Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0128948,-0.206718,-0.331475,-1.66268,-0.0950207,-0.092372,-0.383072,-0.00209084,0.015868,-0.0125086,-0.151516,0.00214025,0.198038,-0.00215413,0,0,0,0,0,0,0,0.0128964,-0.206748,-0.331379,-1.66114,-0.0949859,1.47644,0.402354,0.00038613,0.00507237,0.00310386,0.000399935,0.0024898,0.002678,0.000220728,-0.0202602,-25.0127,1.96077,25.8322,0.331112,3.01293,-0.0429228,-0.936969,0.00158473,-0.549242,0.0671972,-0.212965,-0.119838,-0.0111297,0.0906824,-0.222896,-0.386934,-0.130418,-0.298885,-0.0362058,
0.0128812,-0.206582,-0.331537,-1.66332,-0.0950134,-0.0915535,-0.38308,-0.00338351,0.0340295,-0.0155431,-0.160554,0.00181201,0.204627,-0.00204418,0,0,0,0,0,0,0,0.0128964,-0.206748,-0.331379,-1.66114,-0.0949859,1.47644,0.402354,0.00038613,0.00507237,0.00310386,0.000399935,0.0024898,0.002678,0.000220728,-0.0202602,-25.0127,1.96077,25.8322,0.331112,3.01293,-0.0429228,-0.936969,0.00158473,-0.549242,0.0671972,-0.212965,-0.119838,-0.0111297,0.0906824,-0.222896,-0.386934,-0.130418,-0.298885,-0.0362058,
0.0129188,-0.2067,-0.331355,-1.66115,-0.0949534,-0.0943228,-0.383045,0.00118347,0.00227282,0.001219,-0.000864639,0.00193998,0.00149033,-4.35083e-05,0,0,0,0,0,0,0,0.0128964,-0.206748,-0.331379,-1.66114,-0.0949859,1.47644,0.402354,0.00038613,0.00507237,0.00310386,0.000399935,0.0024898,0.002678,0.000220728,-0.0202602,-25.0127,1.96077,25.8322,0.331112,3.01293,-0.0429228,-0.963228,0.0551675,-0.534142,0.0296343,-0.239915,-0.101018,0.00791165,0.0727214,-0.200583,-0.378621,-0.123692,-0.299966,-0.0356269,
0.012923,-0.206692,-0.33135,-1.66115,-0.0949461,-0.0943185,-0.383045,0.00105233,0.00195204,0.00107682,-0.000782693,0.00184024,0.00108137,-3.83266e-05,0,0,0,0,0,0,0,0.0128964,-0.206748,-0.331379,-1.66114,-0.0949859,1.47644,0.402354,0.00038613,0.00507237,0.00310386,0.000399935,0.0024898,0.002678,0.000220728,-0.0202602,-25.0127,1.96077,25.8322,0.331112,3.01293,-0.0429228,-0.963228,0.0551675,-0.534142,0.0296343,-0.239915,-0.101018,0.00791165,0.0727214,-0.200583,-0.378621,-0.123692,-0.299966,-0.0356269,
0.0129268,-0.206686,-0.331347,-1.66116,-0.0949392,-0.0943155,-0.383045,0.000936476,0.00167749,0.000952474,-0.000698972,0.001724,0.000747411,-3.35742e-05,0,0,0,0,0,0,0,0.0129,-0.206816,-0.331378,-1.66139,-0.0950267,1.47672,0.40235,0.000487298,-0.00824472,-0.000537408,-0.031474,-0.00339788,0.0380192,-0.0004526,-0.0718349,-24.0367,1.91316,23.7891,0.63049,2.97997,-0.00996382,-1.12906,0.100941,-0.490378,-0.0352326,-0.417263,-0.109911,-0.000504569,-0.0487962,-0.199166,-0.303771,-0.135246,-0.262455,-0.0346822,
0.0129301,-0.20668,-0.331343,-1.66116,-0.0949328,-0.0943136,-0.383046,0.000834203,0.00143995,0.000843378,-0.000620002,0.00159846,0.000479663,-2.93722e-05,0,0,0,0,0,0,0,0.0129,-0.206816,-0.331378,-1.66139,-0.0950267,1.47672,0.40235,0.000487298,-0.00824472,-0.000537408,-0.031474,-0.00339788,0.0380192,-0.0004526,-0.0718349,-24.0367,1.91316,23.7891,0.63049,2.97997,-0.00996382,-2.39819,0.280213,-1.14027,-0.0793709,-1.15241,-0.254424,-0.144008,-0.36136,-0.343883,-0.401566,-0.144329,-0.279936,-0.0331113,
0.0129331,-0.206675,-0.33134,-1.66116,-0.0949269,-0.0943125,-0.383046,0.000743792,0.00123341,0.00074733,-0.000547577,0.00146923,0.000267285,-2.56933e-05,0,0,0,0,0,0,0,0.0129,-0.206816,-0.331378,-1.66139,-0.0950267,1.47672,0.40235,0.000487298,-0.00824472,-0.000537408,-0.031474,-0.00339788,0.0380192,-0.0004526,-0.0718349,-24.0367,1.91316,23.7891,0.63049,2.97997,-0.00996382,-2.39819,0.280213,-1.14027,-0.0793709,-1.15241,-0.254424,-0.144008,-0.36136,-0.343883,-0.401566,-0.144329,-0.279936,-0.0331113,
0.0129357,-0.206671,-0.331338,-1.66116,-0.0949216,-0.0943121,-0.383046,0.000663706,0.00105335,0.000662499,-0.000481895,0.00134037,0.000100189,-2.24766e-05,0,0,0,0,0,0,0,0.0129,-0.206816,-0.331378,-1.66139,-0.0950267,1.47672,0.40235,0.000487298,-0.00824472,-0.000537408,-0.031474,-0.00339788,0.0380192,-0.0004526,-0.0718349,-24.0367,1.91316,23.7891,0.63049,2.97997,-0.00996382,-1.84989,0.144697,-1.44886,0.0786035,-0.631304,-0.215283,-0.102176,-0.0244946,-0.331819,-0.570439,-0.132195,-0.263521,-0.0342441,
0.0127897,-0.206655,-0.331454,-1.66103,-0.0934118,-0.09526,-0.383044,-0.0103867,0.00647827,-0.00904771,0.00871148,0.178215,-0.103508,0.000351615,0,0,0,0,0,0,0,0.0129,-0.206816,-0.331378,-1.66139,-0.0950267,1.47672,0.40235,0.000487298,-0.00824472,-0.000537408,-0.031474,-0.00339788,0.0380192,-0.0004526,-0.0718349,-24.0367,1.91316,23.7891,0.63049,2.97997,-0.00996382,-1.84989,0.144697,-1.44886,0.0786035,-0.631304,-0.215283,-0.102176,-0.0244946,-0.331819,-0.570439,-0.132195,-0.263521,-0.0342441,
0.0127731,-0.206734,-0.331485,-1.66136,-0.0935166,-0.0948877,-0.383048,-0.0119963,0.00721232,-0.011217,0.00647603,0.172306,-0.100099,0.00037082,0,0,0,0,0,0,0,0.0129071,-0.20674,-0.331367,-1.66154,-0.09502,1.47716,0.40235,0.000657331,0.00998547,0.00101253,0.00106813,-0.00501755,0.00511967,-0.000922331,-0.171017,-25.461,1.88936,25.983,0.599362,3.02666,-0.00996382,-0.741133,-0.177398,-1.38922,0.304279,0.168662,-0.161021,-0.051385,0.404847,-0.301164,-0.644176,-0.133117,-0.216725,-0.0361813,
