Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
92.19,0,4.76364,56.942,19.908,12.493,0,0,0
76.802,0,5.52727,41.28,18.385,14.162,0,0,0
71.192,0,4.76364,36.296,18.054,13.791,0,0,0
73.837,0,5.01818,36.69,19.171,14.766,0,0,0
71.281,0,5.01818,36.163,18.3,13.889,0,0,0
91.285,0,5.01818,54.327,20.32,13.738,0,0,0
70.632,0,4.76364,35.118,18.823,13.819,0,0,0
95.377,0,12.7636,59.599,18.595,14.218,0,0,0
95.221,0,10.5091,58.986,18.21,14.908,0,0,0
78.263,0,6.50909,41.73,18.88,14.293,0,0,0
77.868,0,4.76364,39.308,20.58,14.695,0,0,0
80.82,0,8.76364,43.146,18.974,15.254,0,0,0
97.664,0,10.5091,59.773,19.939,14.382,0,0,0
77.506,0,4.50909,40.358,18.839,14.395,0,0,0
79.436,0,4.50909,42.259,19.026,14.431,0,0,0
79.488,0,4.50909,41.784,19.651,14.5,0,0,0
103.511,0,12.5091,64.862,18.467,16.378,0,0,0
88.384,0,14.2545,44.716,23.425,15.912,0,0,0
91.054,0,12.5091,48.815,21.063,16.762,0,0,0
80.199,0,4.50909,41.329,18.502,16.272,0,0,0
80.193,0,4.50909,41.306,19.216,15.84,0,0,0
76.519,0,4.50909,38.246,20.083,14.459,0,0,0
80.994,0,8.50909,42.775,19.061,15.163,0,0,0
87.39,0,10.5091,46.84,20.239,16.089,0,0,0
100.379,0,14.5091,57.132,22.086,16.706,0,0,0
116.692,0,14.2545,75.78,19.771,16.204,0,0,0
95.165,0,10.5091,50.571,20.558,18.803,0,0,0
94.731,0,5.27273,49.154,21.724,18.595,0,0,0
85.935,0,4.25455,47.211,18.325,15.607,0,0,0
86.903,0,8.25455,47.405,18.148,16.649,0,0,0
112.924,0,12.2545,73.052,19.401,15.665,0,0,0
126.864,0,28,83.602,21.669,17.313,0,0,0
132.728,0,20.7636,86.549,23.233,17.848,0,0,0
155.903,0,32.2545,110.848,21.586,18.228,0,0,0
156.348,0,20.5091,98.033,34.829,17.8,0,0,0
131.799,0,16.5091,88.181,20.611,17.554,0,0,0
139.785,0,24.2545,94.06,21.169,19.041,0,0,0
141.744,0,20.7636,93.833,23.969,18.291,0,0,0
129.974,0,16.7636,84.771,19.47,20.226,0,0,0
95.835,0,4.50909,53.491,20.258,16.518,0,0,0
94.064,0,8.25455,50.468,21.033,17.3,0,0,0
125.477,0,12.2545,80.635,19.125,20.336,0,0,0
108.338,0,14,58.728,23.467,20.7,0,0,0
140.399,0,20,94.041,21.421,18.873,0,0,0
161.199,0,30.2545,109.429,23.788,22.271,0,0,0
102.431,0,5.52727,56.046,20.917,19.707,0,0,0
103.019,0,8.76364,62.077,19.194,16.396,0,0,0
95.622,0,8.25455,52.372,20.811,17.404,0,0,0
92.095,0,4.25455,49.406,18.908,18.712,0,0,0
113.973,0,12.2545,70.079,20.742,17.979,0,0,0
126.32,0,16.2909,76.523,23.543,20.783,0,0,0
105.04,0,12.2545,58.781,21.815,18.176,0,0,0
135.103,0,14.2545,92.405,19.089,17.624,0,0,0
121.983,0,12.2545,79.307,19.051,18.038,0,0,0
88.59,0,4.25455,47.369,18.821,16.949,0,0,0
95.883,0,8.25455,49.718,23.935,17.04,0,0,0
94.921,0,8.25455,49.848,20.462,19.477,0,0,0
121.889,0,16.2545,80.441,19.78,16.552,0,0,0
123.463,0,14,78.258,20.229,19.648,0,0,0
123.215,0,10.2545,78.296,20.12,19.119,0,0,0
124.67,0,14.2545,81.865,20.03,17.357,0,0,0
138.935,0,20.2545,94.64,19.883,18.709,0,0,0
102.824,0,8.25455,60.672,19.034,17.49,0,0,0
95.202,0,8,51.468,20.476,17.943,0,0,0
94.939,0,8.25455,52.012,20.252,16.861,0,0,0
92.951,0,8.25455,51.841,19.43,16.428,0,0,0
93.038,0,8,52.2,19.022,16.725,0,0,0
116.714,0,8.25455,74.849,21.137,15.586,0,0,0
85.692,0,4.25455,47.386,17.801,15.72,0,0,0
90.498,0,8.25455,49.187,20.038,16.617,0,0,0
100.405,0,8.25455,53.615,24.903,17.146,0,0,0
89.885,0,8.50909,47.681,21.238,16.224,0,0,0
89.884,0,8.25455,49.083,19.46,16.363,0,0,0
90.868,0,4.25455,48.852,20.918,16.155,0,0,0
87.085,0,4.25455,45.616,18.111,18.569,0,0,0
86.754,0,4.76364,45.712,19.209,17.164,0,0,0
94.306,0,10.7636,53.081,19.791,16.496,0,0,0
94.893,0,10.5091,52.645,19.511,17.659,0,0,0
95.304,0,10.7636,53.511,20.001,16.662,0,0,0
99.987,0,4.76364,55.799,21.894,16.697,0,0,0
90.051,0,4.25455,48.671,20.349,15.727,0,0,0
89.1,0,4.25455,49.35,19.307,15.49,0,0,0
89.995,0,4.25455,48.67,19.41,16.915,0,0,0
96.227,0,8.25455,52.078,19.841,19.436,0,0,0
125.488,0,14,84.002,19.92,16.429,0,0,0
131.771,0,14.7636,90.116,18.772,17.889,0,0,0
132.154,0,15.0182,89.132,20.413,17.578,0,0,0
144.407,0,22.5091,98.938,21.213,19.036,0,0,0
130.365,0,12.7636,88.653,19.446,16.838,0,0,0
129.736,0,10.7636,89.35,18.58,16.092,0,0,0
134.489,0,14.7636,91.33,20.279,17.467,0,0,0
107.671,0,8.76364,64.252,20.888,16.911,0,0,0
106.353,0,6.76364,62.648,21.432,16.617,0,0,0
99.884,0,4.76364,57.816,20.316,16.054,0,0,0
105.584,0,8.50909,62.318,19.658,17.775,0,0,0
108.977,0,10,65.439,19.456,17.743,0,0,0
113.327,0,10.2545,67.027,20.67,19.522,0,0,0
133.835,0,12.2545,90.142,20.584,17.599,0,0,0
134.508,0,16.2545,93.059,18.78,17.404,0,0,0
137.014,0,16,93.07,20.418,18.007,0,0,0
142.669,0,16.5091,94.394,21.861,20.746,0,0,0
92.705,0,5.01818,51.854,18.601,17.066,0,0,0
123.675,0,12.2545,82.243,19.274,17.253,0,0,0
96.712,0,8.76364,54.391,20.254,16.815,0,0,0
103.055,0,7.01818,61.892,18.395,17.309,0,0,0
97.6,0,4.76364,55.174,19.192,18.108,0,0,0
101.85,0,8.76364,59.532,20.947,16.52,0,0,0
109.015,0,10.7636,63.954,19.197,19.157,0,0,0
