Iteration,Cost,Cost reduction,time (ms)
0,1039.252348490242,0.0,2266.5421962738037
1,1009.0475966956642,0.029063924501548932,6755.767822265625
2,917.140858262359,0.1174993642355282,35080.453395843506
3,840.7312132770387,0.19102303256913666,38326.03573799133
4,423.5785041587906,0.5924199692460279,39334.402084350586
5,159.85693685908853,0.8461808269268593,41708.15849304199
6,159.84646391963975,0.8461909043055287,47686.55204772949
7,159.51791143743404,0.846507047427729,54900.66599845886
8,158.4048423682167,0.8475780761060229,60576.47180557251
9,120.44246780160495,0.8841066195553218,64820.32084465027
10,35.8222412632409,0.9655307574572422,74372.74074554443
11,35.474501308745744,0.9658653633448308,87137.04633712769
12,25.09856487547848,0.9758494027827408,110594.68364715576
13,14.290126572576371,0.9862496085831933,125593.78623962402
14,14.281791464884265,0.986257628875574,143874.0382194519
15,14.279271144227572,0.9862600540042353,168149.7256755829
16,14.238894365392376,0.9862989057603981,187775.6142616272
17,14.237747790064894,0.9863000090298102,207499.51577186584
18,14.237534610394908,0.9863002141577276,226629.95171546936
