Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
6.228,1.511,1.386,1.492,2,0.559625,54.0242,20.2441
10.207,1.213,1.312,6.153,2,1.02377,5.66223,15.6044
5.425,0.971,1.392,1.566,2,0.543828,28.0035,6.2731
5.539,1.015,1.315,1.564,2,0.438041,7.47687,3.16286
7.114,1.025,1.363,3.102,2,0.0602566,2.67036,2.88739
11.667,1.069,1.331,7.621,2,0.200267,0.199659,2.70434
11.494,0.975,1.333,7.695,2,0,0.222631,2.80661
8.485,1.082,1.361,4.454,2,0.130439,1.14377,2.76587
10.109,1.064,1.322,6.164,2,0.15016,0.963857,3.52363
11.554,1.037,1.423,7.598,2,0,0.267754,3.4608
8.451,1.032,1.349,4.512,2,0.152826,1.81336,3.40971
10.031,1.13,1.368,5.979,2,0.956942,0.904678,2.85579
11.552,1.121,1.33,7.585,2,0,0.193834,2.39965
11.694,1.094,1.327,7.692,2,0.00137811,0.133073,2.1831
11.036,0.98,1.318,7.275,2,0,0.196584,2.37854
10.182,1.266,1.349,6.026,2,0.712703,0.668296,2.22712
10.003,0.903,1.325,6.175,2,0.0484619,0.64416,2.66802
11.42,1.024,1.361,7.495,2,0,0.224675,2.71205
5.543,1.052,1.413,1.463,2,0.440946,3.30666,1.55998
11.822,1.165,1.326,7.802,2,0.169157,0.139466,1.59871
10.989,0.99,1.335,7.207,2,0,0.122855,1.50303
7.203,1.084,1.392,3.165,2,0.0343252,1.12107,1.56228
11.729,0.951,1.395,7.855,2,0,0.145542,1.65492
11.992,1.034,1.354,7.999,2,0.882984,0.105241,1.70585
11.825,1.022,1.385,7.824,2,0.815278,0.160745,1.82654
11.595,1.123,1.357,7.54,2,0,0.145032,1.71348
12.156,1.176,1.358,8.037,2,0,0.167567,2.27639
11.85,1.011,1.333,7.916,2,0,0.052081,1.48098
7.32,1.227,1.353,3.1,2,0.0308895,0.587801,1.65096
10.501,1.271,1.353,6.269,2,0.10276,0.297582,1.83404
11.763,1.265,1.32,7.632,2,0,0.130554,2.24067
11.601,1.102,1.367,7.563,2,0,0.121101,2.2823
8.69,0.904,1.387,4.739,2,0.355126,0.383625,1.7099
5.512,0.964,1.338,1.568,2,0.254963,1.4915,1.81491
11.906,1.046,1.33,7.948,2,0,0.0833901,1.63402
8.508,0.893,1.324,4.658,2,0.369694,0.496725,1.81228
11.777,0.928,1.349,7.953,2,0,0.0946659,1.83769
8.837,1.1,1.343,4.74,2,0.033486,0.316278,2.01939
6.082,0.895,3.566,0,2,0,0,2.01939
12.352,1.404,1.326,7.988,2,0,0.0112039,2.04867
10.257,0.96,1.336,6.263,2,0.0583753,0.115589,2.22762
10.672,1.206,1.394,6.398,2,0.545498,0.28618,2.14524
11.843,0.993,1.309,7.86,2,0.820029,0.129661,2.5222
12.088,0.994,1.33,8.058,2,0.522179,0.110876,2.2957
12.02,1.032,1.329,8.006,2,0,0.24961,3.15701
5.759,0.957,1.327,1.745,2,0.17354,2.6224,2.29156
12.41,1.081,1.308,8.278,2,0,0.138637,2.26283
12.539,1.203,1.338,8.31,2,0,0.0744072,2.22303
11.99,1.079,1.335,7.896,2,0,0.0603069,2.24761
12.658,1.054,1.329,8.572,2,0,0.0162171,2.69729
12.809,1.127,1.324,8.616,2,0,0.00231997,2.64528
5.885,1.068,1.328,1.767,2,0.0407312,1.33229,4.17791
6.055,1.256,1.321,1.678,2,0.432751,6.799,3.32928
7.538,1.186,1.378,3.22,2,0.0547281,1.5066,3.54598
12.127,1.09,1.319,8.032,2,2.41287,0.289898,2.95678
11.982,1.025,1.352,7.977,2,0,0.279621,3.12562
11.669,0.985,1.324,7.702,2,0,0.254088,3.12299
11.64,0.929,1.33,7.748,2,0,0.197011,3.24901
12.412,1.133,1.324,8.305,2,0,0.138674,3.19507
5.815,1.108,1.319,1.672,2,0.0682857,2.66889,3.60791
12.314,1.001,1.4,8.256,2,3.53373,0.368591,3.72545
12.154,1.229,1.311,7.964,2,0.423129,0.32518,5.32038
11.502,0.859,1.332,7.747,2,0,0.460775,5.47037
12.017,0.957,1.388,7.963,2,0.351575,0.377609,4.67401
12.147,0.923,1.385,8.248,2,0,0.50897,5.88664
8.97,1.19,1.32,4.783,2,1.65598,1.05913,6.12418
5.547,1.137,1.299,1.45,2,1.76759,2.20042,2.89948
5.516,1.15,1.328,1.504,2,0.0270945,3.44849,2.99662
11.501,1.154,1.321,7.54,2,0,0.278635,3.61803
7.085,1.167,1.368,3.011,2,0.391692,2.41059,2.90237
8.933,1.647,1.38,4.308,2,0.793036,2.37865,3.22755
11.757,1.366,1.352,7.568,2,0,0.299486,3.74371
10.009,1.246,1.362,5.873,2,0.22358,0.862962,4.0749
11.2,1.185,1.328,7.226,2,0,0.401136,5.07621
9.682,0.956,1.323,5.867,2,1.80735,7.43276,11.3933
5.406,1.085,1.33,1.526,2,0.343336,15.141,7.0595
5.479,1,1.38,1.526,2,0.520549,8.16029,2.33681
11.43,1.036,1.311,7.582,2,0,0.211282,2.64394
11.341,0.954,1.313,7.584,2,0,0.159557,2.02272
5.235,0.784,1.375,1.527,2,0.340297,0.759328,1.37605
10.008,0.911,1.323,6.185,2,0.0897692,0.188214,1.32269
11.681,0.98,1.419,7.77,2,0,0.0640307,1.19021
11.411,0.801,1.329,7.756,2,0,0.136195,2.221
5.33,0.84,1.328,1.563,2,0.197803,1.20557,1.59675
5.401,0.86,1.395,1.533,2,0.154991,0.683577,1.19705
5.436,1.002,1.326,1.539,2,0.0590569,0.959914,1.0887
7.188,1.183,1.46,2.945,2,0.272512,0.662259,0.808456
11.312,0.926,1.32,7.592,2,0,0.0482816,0.793774
11.551,1.04,1.335,7.681,2,0,0.027385,0.781548
5.59,1.125,1.343,1.556,2,0.214206,0.357847,0.730393
11.496,0.956,1.316,7.701,2,0,0.0371861,0.719655
5.618,1.131,1.342,1.521,2,0.326754,0.370986,0.57777
11.529,1.152,1.398,7.437,2,1.20831,0.0186185,0.53589
8.616,1.07,1.433,4.572,2,0.242089,0.527157,1.19632
6.949,0.933,1.378,3.076,2,0.443443,1.55452,1.10516
11.306,0.969,1.385,7.34,2,2.63174,0.0806373,0.893804
11.351,0.763,1.328,7.762,2,0,0.062862,0.836462
8.457,0.979,1.316,4.577,2,0.389291,0.515062,0.912559
5.522,1.022,1.342,1.552,2,0.394032,1.11792,0.582168
11.083,1.132,1.39,7.033,2,0,0.100273,1.28542
8.732,1.314,1.349,4.424,2,0.847574,0.633388,0.759001
11.254,0.949,1.375,7.422,2,0,0.0435937,0.628325
6.849,0.912,1.332,3.066,2,0.456077,0.495407,0.456113
11.33,0.871,1.323,7.585,2,0,0.10898,1.29166
9.916,1.067,1.329,5.931,2,0.390884,0.306564,1.07005
9.721,0.931,1.324,5.897,2,1.56719,0.418603,0.86512
11.214,0.893,1.336,7.517,2,0,0.0913946,1.14602
5.272,0.813,1.423,1.507,2,0.52931,1.96732,0.692158
11.224,0.964,1.323,7.441,2,0,0.0643176,0.771504
