Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
255.977,9.68098,2,1.02195,1.37494,5.72053,0.361666
371.299,9.68244,2,1.04192,1.35404,5.74718,0.299333
464.911,9.65166,2,1.03442,1.35041,5.74298,0.311143
464.139,9.71743,2,1.02113,1.35387,5.83199,0.274662
426.129,9.5838,2,1.01444,1.35258,5.70213,0.255308
565.636,9.77155,2,1.02928,1.35468,5.85622,0.377459
600.647,9.63459,2,1.01444,1.34698,5.75224,0.259513
488.136,9.65415,2,1.03254,1.35995,5.74087,0.317421
173.316,9.53262,2,1.03682,1.36136,5.57013,0.30626
332.541,9.72512,2,1.03025,1.34861,5.81415,0.328142
559.434,9.60993,2,1.01461,1.35254,5.71849,0.208872
237.756,9.50706,2,1.00753,1.351,5.6318,0.292236
311.138,9.75857,2,1.03817,1.35519,5.82125,0.361737
437.976,9.87132,2,1.03222,1.37088,5.92607,0.278556
441.803,9.66137,2,1.02364,1.36173,5.74079,0.391844
273.786,9.76214,2,1.02773,1.36187,5.8235,0.357366
636.543,9.6622,2,1.01574,1.35372,5.77611,0.327282
198.184,9.96134,2,1.04309,1.35749,5.99207,0.310576
454.649,9.56004,2,1.02102,1.35984,5.64739,0.28978
158.413,9.57393,2,1.02809,1.35438,5.63138,0.340954
488.426,9.78402,2,1.04083,1.35563,5.84492,0.307696
465.835,9.82819,2,1.0377,1.37113,5.88234,0.240956
452.567,9.96593,2,1.0624,1.35659,5.97373,0.398064
309.948,9.69212,2,1.03478,1.35085,5.76578,0.277813
180.558,9.54291,2,1.00078,1.35242,5.65421,0.362643
124.776,9.55572,2,1.01907,1.35623,5.63543,0.313424
132.979,9.66098,2,1.01944,1.35521,5.74405,0.361584
178.177,9.65011,2,1.02077,1.35595,5.71713,0.342407
313.165,9.66979,2,1.02366,1.35506,5.76889,0.304314
475.556,9.77643,2,1.02815,1.36167,5.86384,0.260107
310.057,9.64014,2,1.0229,1.36418,5.71836,0.347451
295.285,9.68049,2,1.04111,1.3607,5.71086,0.422088
424.167,9.74471,2,1.02339,1.36001,5.81328,0.327594
329.627,9.96725,2,1.04495,1.36508,5.9911,0.28772
266.025,9.70406,2,1.03788,1.36064,5.74001,0.341413
300.011,9.80364,2,1.02225,1.36447,5.86324,0.281134
352.6,9.86537,2,1.06647,1.35838,5.87214,0.356467
350.677,9.69027,2,1.02017,1.3535,5.78228,0.306536
312.301,9.6547,2,1.01864,1.35295,5.7503,0.363171
263.357,9.75658,2,1.01698,1.37682,5.80935,0.282881
387.162,9.54547,2,1.01608,1.3603,5.65267,0.265716
312.307,9.58144,2,1.01605,1.36398,5.66611,0.315599
444.471,9.79874,2,1.03232,1.35498,5.86483,0.416236
437.229,9.74787,2,1.02453,1.35646,5.84202,0.315564
383.012,9.8146,2,1.02457,1.36447,5.85733,0.34205
495.852,9.70141,2,1.02864,1.35168,5.78573,0.316083
183.347,9.82982,2,1.02064,1.36504,5.88093,0.372528
390.251,9.71903,2,1.0214,1.35262,5.84243,0.277308
443.332,9.74964,2,1.0275,1.36051,5.82149,0.324558
477.742,9.81635,2,1.02578,1.36728,5.89039,0.288881
346.626,9.76916,2,1.04734,1.35776,5.80143,0.308504
96.7076,9.4137,2,1.02096,1.35697,5.48561,0.348018
434.175,9.83494,2,1.03868,1.38206,5.86464,0.262176
156.313,11.0244,2,1.27374,1.55705,6.44688,0.333323
618.957,9.67994,2,1.0221,1.3748,5.72208,0.418097
480.394,9.72694,2,1.0339,1.36421,5.80278,0.313263
559.276,9.63357,2,1.02399,1.36726,5.70769,0.286243
248.779,9.66506,2,1.0195,1.35265,5.75695,0.345695
185.554,9.55739,2,1.02633,1.36115,5.61777,0.331654
202.067,9.5798,2,1.0158,1.35841,5.66602,0.30511
292.05,9.65209,2,1.03117,1.35733,5.72079,0.334521
415.043,9.6901,2,1.04021,1.36249,5.75242,0.329882
616.501,9.71276,2,1.01691,1.3668,5.78192,0.245454
353.214,9.69531,2,1.02875,1.36343,5.75678,0.284284
268.865,9.49438,2,1.02353,1.36026,5.58376,0.348897
337.343,9.7114,2,1.02053,1.35357,5.80614,0.31804
441.686,9.78453,2,1.02687,1.36789,5.84595,0.273957
508.142,9.83607,2,1.03625,1.3548,5.91108,0.307682
316.89,9.69281,2,1.0263,1.34903,5.77936,0.27462
496.617,9.84678,2,1.04389,1.35442,5.90937,0.275862
536.303,9.98591,2,1.05361,1.35472,6.01526,0.321688
543.1,9.73254,2,1.04209,1.3556,5.7983,0.321291
380.052,9.70028,2,1.03054,1.36415,5.75553,0.27661
247.643,9.73348,2,1.00791,1.35641,5.834,0.35812
213.135,9.67394,2,1.0108,1.3556,5.76515,0.278218
373.159,9.96608,2,1.05262,1.36305,5.97281,0.378095
507.511,9.72843,2,1.03476,1.36266,5.76944,0.354162
411.851,9.67347,2,1.00669,1.36281,5.7733,0.287962
806.003,9.84839,2,1.06117,1.35586,5.87697,0.231447
318.322,9.61399,2,1.00108,1.36185,5.71319,0.301374
409.45,9.61179,2,0.988627,1.34715,5.7685,0.303458
103.537,9.52636,2,1.00541,1.3505,5.61842,0.378257
396.995,9.70771,2,1.02016,1.3608,5.77717,0.305085
207.364,9.61034,2,1.00621,1.35704,5.69907,0.346358
318.444,9.59559,2,1.02347,1.35351,5.6731,0.298643
137.726,9.71527,2,1.01918,1.36577,5.7655,0.406398
374.226,9.63966,2,0.994188,1.35524,5.7642,0.250227
472.245,9.84043,2,1.01889,1.35927,5.9189,0.529618
356.851,9.84119,2,1.03701,1.3577,5.89691,0.307551
535.205,9.83228,2,1.03825,1.35729,5.89912,0.344601
509.566,10.0565,2,1.03614,1.36722,6.06857,0.339671
404.873,9.81602,2,1.0315,1.36829,5.86009,0.321073
412.027,9.7411,2,1.02225,1.35949,5.82486,0.343215
735.905,9.88924,2,1.0278,1.35705,5.95089,0.226996
343.273,9.78371,2,1.01787,1.36575,5.85235,0.304666
678.152,9.89766,2,1.03922,1.36174,5.93656,0.33142
223.956,9.746,2,1.02705,1.35485,5.81961,0.299258
253.323,9.69366,2,1.01684,1.36158,5.77627,0.266094
377.981,9.7391,2,1.02889,1.34585,5.80986,0.341532
179.193,9.56962,2,0.999735,1.36593,5.65227,0.380564
