Iteration,Cost,Cost reduction,time (ms)
0,4.741821836846443,0.0,318.9351558685303
1,4.39844459622166,0.07241462299501877,1321.7544555664062
2,3.7078053410885863,0.21806312664955185,3841.0134315490723
3,3.6177340429690785,0.2370582093875001,6412.937641143799
4,3.1813924660138797,0.3290780262360784,9878.910541534424
5,1.9998388546809287,0.5782551678468533,12351.157665252686
6,1.8311155377773278,0.6138371282639512,14894.227027893066
7,1.7956811580554253,0.6213098636262457,17445.16372680664
8,1.6106688482919338,0.6603270001044341,20079.11205291748
9,1.598138686115075,0.6629694785880188,22495.664596557617
10,1.5634647960472665,0.6702818347373736,24885.54310798645
11,1.5065605205538706,0.6822823437086765,27177.13189125061
12,1.494540092320246,0.6848173247027365,29448.50492477417
13,1.4863520431583415,0.6865440975431412,31834.48314666748
14,1.4723847364150506,0.6894896545935469,34336.408376693726
15,1.4722016340971738,0.6895282689329669,36760.056495666504
