0.0208488,0.0128986,0.999896,0.000636364,-0.0592918,-0.00991998,-0.00191201,0.999337,
0.0208073,0.012852,0.999912,0.000758059,-0.0592917,-0.00983406,-0.0022994,0.999321,
0.0207589,0.0127979,0.999927,0.000879371,-0.0592915,-0.00973145,-0.00268689,0.999305,
0.0207036,0.0127364,0.999941,0.00100024,-0.0592913,-0.00961218,-0.00307451,0.999289,
0.0206413,0.0126675,0.999955,0.00112059,-0.059291,-0.00947634,-0.00346229,0.999273,
0.020572,0.0125911,0.999968,0.00124036,-0.0592905,-0.00932398,-0.00385026,0.999257,
0.0204958,0.0125073,0.999981,0.0013595,-0.0592899,-0.00915518,-0.00423845,0.999241,
0.0204126,0.012416,0.999992,0.00147792,-0.059289,-0.00897004,-0.0046269,0.999225,
0.0203224,0.0123173,1,0.00159557,-0.059288,-0.00876864,-0.00501562,0.999209,
0.0202251,0.0122112,1.00001,0.00171237,-0.0592867,-0.0085511,-0.00540465,0.999194,
0.0201209,0.0120976,1.00002,0.00182827,-0.059285,-0.00831752,-0.00579402,0.999178,
0.0200095,0.0119765,1.00003,0.00194319,-0.0592831,-0.00806802,-0.00618377,0.999163,
0.0198911,0.011848,1.00004,0.00205706,-0.0592807,-0.00780275,-0.00657391,0.999148,
0.0197656,0.011712,1.00004,0.00216981,-0.0592779,-0.00752183,-0.00696449,0.999132,
0.0196331,0.0115685,1.00005,0.00228137,-0.0592746,-0.00722544,-0.00735554,0.999117,
0.0194933,0.0114174,1.00005,0.00239167,-0.0592708,-0.00691372,-0.00774708,0.999102,
0.0193465,0.0112589,1.00005,0.00250065,-0.0592663,-0.00658687,-0.00813915,0.999087,
0.0191925,0.0110929,1.00005,0.00260822,-0.0592612,-0.00624506,-0.00853178,0.999072,
0.0190313,0.0109192,1.00005,0.0027143,-0.0592553,-0.0058885,-0.008925,0.999058,
0.0188629,0.010738,1.00005,0.00281884,-0.0592487,-0.0055174,-0.00931884,0.999043,
0.0186873,0.0105492,1.00004,0.00292175,-0.0592412,-0.00513199,-0.00971335,0.999028,
0.0185045,0.0103528,1.00004,0.00302295,-0.0592328,-0.00473252,-0.0101085,0.999014,
0.0183144,0.0101488,1.00003,0.00312236,-0.0592234,-0.00431924,-0.0105044,0.998999,
0.0181171,0.00993702,1.00002,0.00321991,-0.0592129,-0.00389242,-0.0109011,0.998985,
0.0179126,0.00971755,1.00001,0.00331551,-0.0592012,-0.00345235,-0.0112986,0.99897,
0.0177008,0.00949032,0.999995,0.00340909,-0.0591884,-0.00299934,-0.0116969,0.998956,
0.0174817,0.00925529,0.999979,0.00350055,-0.0591742,-0.0025337,-0.012096,0.998941,
0.0172553,0.00901241,0.999962,0.00358983,-0.0591585,-0.00205579,-0.012496,0.998927,
0.0170217,0.00876162,0.999943,0.00367682,-0.0591415,-0.00156595,-0.0128969,0.998912,
0.0167808,0.00850287,0.999921,0.00376144,-0.0591228,-0.00106456,-0.0132988,0.998897,
0.0165326,0.00823609,0.999898,0.00384361,-0.0591024,-0.000552016,-0.0137017,0.998883,
0.0162772,0.00796121,0.999872,0.00392324,-0.0590803,-2.8732e-05,-0.0141056,0.998868,
0.0160145,0.00767815,0.999845,0.00400023,-0.0590563,0.000504858,-0.0145106,0.998853,
0.0157447,0.00738682,0.999815,0.0040745,-0.0590304,0.0010483,-0.0149166,0.998838,
0.0154676,0.00708713,0.999783,0.00414594,-0.0590024,0.00160112,-0.0153238,0.998823,
0.0151834,0.00677898,0.999749,0.00421447,-0.0589722,0.00216283,-0.0157321,0.998808,
0.0148921,0.00646225,0.999712,0.00427999,-0.0589397,0.0027329,-0.0161416,0.998793,
0.0145936,0.00613682,0.999673,0.0043424,-0.0589049,0.00331081,-0.0165523,0.998777,
0.0142882,0.00580255,0.999632,0.00440161,-0.0588675,0.00389601,-0.0169643,0.998762,
0.0139758,0.00545932,0.999589,0.00445751,-0.0588276,0.00448791,-0.0173775,0.998746,
0.0136564,0.00510696,0.999543,0.00451,-0.0587849,0.00508592,-0.017792,0.99873,
0.0133302,0.0047453,0.999495,0.00455898,-0.0587394,0.00568945,-0.0182079,0.998713,
0.0129973,0.00437418,0.999445,0.00460435,-0.0586909,0.00629785,-0.0186251,0.998697,
0.0126577,0.00399339,0.999392,0.004646,-0.0586393,0.00691048,-0.0190437,0.99868,
0.0123115,0.00360276,0.999337,0.00468383,-0.0585845,0.0075267,-0.0194636,0.998663,
0.0119588,0.00320205,0.99928,0.00471773,-0.0585264,0.00814583,-0.019885,0.998646,
0.0115997,0.00279105,0.99922,0.0047476,-0.0584648,0.00876718,-0.0203079,0.998628,
0.0112345,0.00236952,0.999159,0.00477332,-0.0583997,0.00939007,-0.0207321,0.99861,
