Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.836841,28.16,9,2,35.2444,9,0,9
0.89714,31.569,10,2,35.16,10,0,10
0.730765,15.462,5,2,21.1,2,0,5
0.879977,29.646,10,2,24.55,5,0,10
0.868302,31.377,10,2,38.49,10,0,10
0.731396,31.36,10,2,45.4,10,0,10
0.889647,27.13,9,2,29.7556,8,0,9
0.890097,32.113,10,2,31.04,9,0,10
0.222229,11.232,4,2,44.7,2,0,4
0.582918,11.901,4,2,52.9333,3,0,4
0.783674,25.449,8,2,40,8,0,8
0.905453,29.061,10,2,23.69,3,0,10
0.820653,27.692,9,2,37.2556,9,0,9
0.766882,20.77,7,2,27.2429,3,0,7
0,8.616,4,2,46.8,1,0,4
0.898465,25.967,9,2,24.0444,2,0,9
0.931405,28.58,10,2,19.74,1,0,10
0.973261,29.316,9,2,40.9222,9,0,9
0.885888,19.566,6,2,44.0667,6,0,6
0.826913,23.295,6,2,32.75,8,0,7
0.944174,72.398,10,2,40.54,30,1,23
0.356543,13.478,5,2,58.8667,3,0,5
0.954735,28.146,9,2,42.3778,9,0,9
0.812903,31.319,10,2,36.66,10,0,10
0.240619,13.728,4,2,36.425,4,0,4
0.917792,28.607,9,2,41.6222,9,0,9
0.891524,32.031,10,2,44.14,10,0,10
0.885416,30.311,10,2,36.82,10,0,10
0.944042,32.557,10,2,47.47,10,0,10
0.93625,30.565,10,2,38.06,10,0,10
0.801189,32.146,10,2,40.24,10,0,10
0.878385,30.615,10,2,24.18,4,0,10
0.806541,13.814,4,2,46.45,4,0,4
0.773925,11.949,4,2,12.575,1,0,4
0.831416,24.385,8,2,37.125,8,0,8
0.791337,20.64,7,2,27.8857,4,0,7
0.513263,11.284,4,2,43.1667,3,0,4
0.761233,15.182,5,2,27.06,2,0,5
0.811267,15.008,5,2,20.06,1,0,5
0.811857,31.05,10,2,43.38,10,0,10
0.795335,22.305,7,2,25.5,5,0,7
0.7821,31.075,10,2,45.99,10,0,10
0.876038,31.084,10,2,40.26,10,0,10
0.291702,10.116,4,2,38.95,2,0,4
0.909532,27.765,9,2,31.5111,9,0,10
0.925538,27.415,9,2,34.4667,9,0,9
0.882254,28.818,10,2,25.74,5,0,10
0.920441,27.12,9,2,39.9222,9,0,9
0.932607,31.793,10,2,48.9,10,0,10
0.973795,31.104,10,2,44.37,10,0,10
0.613333,15.516,5,2,25.62,1,0,5
0.95059,30.66,10,2,35.37,10,0,10
0.97145,31.221,10,2,49.35,10,0,10
0.983365,31.18,10,2,48.72,10,0,10
0.688879,11.719,4,2,12.375,0,0,4
0.885176,29.784,10,2,34.82,10,0,10
0.611271,11.781,4,2,43.7667,3,0,4
0.735817,11.615,4,2,8,0,0,4
0.857147,31.174,10,2,34.08,10,0,10
0.916347,30.382,10,2,33.9,10,0,10
0,8.987,4,2,44.6,1,0,4
0.915503,18.597,6,2,40.85,6,0,6
0.663077,12.151,4,2,16.85,1,0,4
0.835882,21.608,7,2,39.2857,7,0,7
0.933105,31.154,10,2,42.53,10,0,10
0.966155,32.006,10,2,54.91,10,0,10
0.674118,18.604,5,2,50.04,6,0,5
0.918187,32.262,10,2,42.36,10,0,10
0.890495,30.303,10,2,36.11,9,0,10
0.294035,12.412,4,2,36.85,4,0,4
0.88116,29.885,10,2,28.68,7,0,10
0.854699,29.122,10,2,29.75,8,0,10
0.925635,29.817,10,2,35.24,10,0,10
0,10.068,4,2,44.2,1,0,4
0.79967,15.504,5,2,25.9,3,0,5
0.903995,31.295,10,2,44.81,10,0,10
0.78092,12.208,4,2,23.225,2,0,4
0.850218,19.247,6,2,44.15,6,0,6
0.393073,10.339,4,2,52.6,2,0,4
0.926292,28.981,10,2,22.62,1,0,10
0.839793,15.855,5,2,44.64,5,0,5
0.221118,10.821,4,2,47.8,2,0,4
0.941374,30.265,10,2,37.21,10,0,10
0.922516,32.792,10,2,45.58,11,0,10
0,8.682,4,2,45.4,1,0,4
0.957542,27.751,9,2,33.1444,9,0,9
0.68711,21.286,7,2,29.9286,6,0,7
0.785651,11.942,4,2,15.525,0,0,4
0.789676,24.777,8,2,40.0875,8,0,8
0.863063,30.303,10,2,34.92,9,0,10
0.874222,22.18,7,2,47.6571,7,0,7
0.715363,9.983,4,2,28.5,1,0,4
0.727405,14.874,5,2,20.26,1,0,5
0.82131,12.76,4,2,36,4,0,4
0.800087,30.61,10,2,35.5,10,0,10
0.696596,12.731,4,2,27.825,2,0,4
0.910943,31.042,10,2,37.26,10,0,10
0.824614,31.059,10,2,36.97,10,0,10
0.806898,18.396,6,2,32.8833,5,0,6
0.894577,31.436,10,2,50.43,10,0,10
