Iteration,Cost,Cost reduction,time (ms)
0,7.574973836846478,0.0,30.839204788208008
1,7.48883933079743,0.011370931161513664,213.21558952331543
2,7.254637257777407,0.04228880336336971,1510.4870796203613
3,6.157790714359834,0.18708752703449982,2015.6896114349365
4,3.200694042438225,0.577464673624444,2464.3051624298096
5,3.0539723354035857,0.5968339427724045,2896.895408630371
6,2.680702567832648,0.6461106499413805,3208.6899280548096
7,2.4594995835996882,0.675312464891153,3622.391939163208
8,2.225262024851705,0.7062350216937383,4054.6460151672363
9,2.1689914036455287,0.7136635121965653,4705.625772476196
10,2.168890702109792,0.7136768061745915,5633.055210113525
