Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
12.18,1.66,1.61,7.425,6,0.405141,0.608579,7.0767
5.665,1.316,1.295,1.512,6,0.222136,39.3389,21.4012
7.329,1.299,1.442,3.008,6,0.26036,20.6293,16.5617
8.64,1.274,1.418,4.414,6,0.621878,8.05967,12.532
7.289,1.364,1.365,2.977,6,0.445851,9.26361,5.89637
5.495,1.112,1.37,1.517,6,0.279497,5.31337,3.25735
11.607,1.172,1.358,7.46,6,0,0.307166,3.66766
5.993,1.402,1.32,1.636,6,0.684582,33.208,3.14673
11.852,1.291,1.331,7.583,6,1.37652,0.265925,2.88544
6.043,1.318,1.411,1.612,6,0.219272,4.85801,3.02087
11.834,1.351,1.331,7.596,6,0,0.241937,2.94324
5.945,1.294,1.37,1.632,6,0.146892,3.12183,2.61166
12.275,1.369,1.349,7.857,6,0.96124,0.255192,2.78067
12.084,1.497,1.345,7.563,6,0,0.221614,2.75829
9.172,1.413,1.333,4.709,6,0.164297,1.09874,2.7205
11.473,1.057,1.397,7.421,6,0,0.207617,2.70945
10.853,1.477,1.411,6.303,6,0.934943,0.683187,2.15843
10.608,1.365,1.341,6.162,6,0.683241,1.38646,3.72024
9.107,1.59,1.356,4.534,6,0.453492,4.2,6.46508
8.856,1.36,1.374,4.546,6,0.451209,5.2696,9.13185
8.912,1.212,1.35,4.72,6,0.757388,4.43561,6.37573
10.467,1.303,1.416,6.094,6,1.04125,1.49112,3.98362
11.768,1.379,1.382,7.454,6,0,0.41825,5.42985
7.411,1.302,1.383,3.14,6,0.0127551,4.97894,5.10132
11.861,1.324,1.347,7.62,6,0,0.388435,4.42485
5.942,1.335,1.369,1.605,6,0.406974,8.91278,3.77356
11.745,1.307,1.445,7.482,6,0,0.30027,3.4445
11.731,1.264,1.361,7.571,6,0,0.231837,3.36023
11.816,1.368,1.351,7.596,6,0,0.183002,3.43981
7.191,1.152,1.367,3.058,6,0.344609,1.13109,3.79359
7.791,1.81,1.346,3.07,6,0.33705,5.37862,4.41198
11.542,1.376,1.332,7.422,6,0,0.538771,6.98383
8.915,1.361,1.36,4.605,6,0.213489,1.55196,4.4962
12.168,1.564,1.338,7.691,6,0,0.298962,4.09102
8.861,1.243,1.349,4.719,6,0.91907,3.46191,5.2959
8.987,1.293,1.424,4.62,6,0.258787,2.55367,4.88942
