Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
11.558,1.595,1.35,6.848,6,0.690885,2.14002,9.27265
6.583,1.787,1.327,1.685,6,0.658035,16.423,4.32028
9.12,1.636,1.355,4.519,6,0.39151,1.80018,3.62832
9.095,1.567,1.338,4.548,6,0.0802342,1.76189,3.5349
8.803,1.318,1.33,4.593,6,0.369266,1.90069,3.39929
12.088,1.582,1.337,7.526,6,1.16133,0.444227,4.74683
11.846,1.317,1.332,7.679,6,0,0.244267,3.05016
10.315,1.183,1.337,6.172,6,0.0484804,0.884347,3.821
5.976,1.433,1.325,1.588,6,0.0566387,4.27024,3.55874
6.072,1.458,1.401,1.621,6,0.239226,4.69427,2.89586
11.759,1.438,1.335,7.359,6,0,0.237497,3.06167
12.081,1.308,1.343,7.755,6,0.873905,0.142599,2.19743
12.166,1.531,1.333,7.676,6,0,0.155915,2.15371
12.369,1.552,1.336,7.894,6,0,0.126102,2.12515
10.619,1.191,1.346,6.328,6,1.27898,0.49808,2.03661
6.03,1.46,1.343,1.535,6,0.388753,6.11708,2.9005
6.125,1.704,1.315,1.566,6,0.605782,20.8871,3.90314
11.358,1.229,1.34,7.298,6,0,0.221203,2.71914
10.561,1.493,1.401,6.097,6,0.23137,0.644865,2.51565
12.059,1.278,1.343,7.926,6,0,0.152505,2.03769
11.597,1.19,1.351,7.561,6,0,0.113505,2.11939
5.944,1.335,1.371,1.615,6,0.143692,2.30564,2.6507
11.817,1.417,1.353,7.5,6,0,0.250512,3.56741
7.363,1.231,1.399,3.106,6,0.522981,2.47754,2.13967
11.895,1.38,1.429,7.503,6,0,0.100981,1.95819
5.752,1.214,1.367,1.577,6,0.110637,1.31548,1.79452
11.794,1.164,1.349,7.737,6,0,0.0980882,1.73102
12.15,1.448,1.342,7.802,6,0,0.0819973,1.74251
5.836,1.316,1.345,1.606,6,0.498294,2.93615,2.5905
8.838,1.143,1.353,4.691,6,0.184902,1.4277,3.51032
11.88,1.186,1.412,7.618,6,0.598422,0.311371,3.72666
10.892,1.659,1.391,6.187,6,0.0939427,1.48257,5.01456
5.962,1.378,1.341,1.577,6,0.395358,8.30011,3.25961
5.931,1.349,1.33,1.604,6,0.0992923,3.90985,2.86208
12.47,1.689,1.34,7.793,6,1.34013,0.24787,2.52359
11.885,1.448,1.382,7.469,6,0,0.419827,4.8193
6.25,1.661,1.397,1.482,6,0.342662,3.05319,2.48675
9.086,1.496,1.318,4.711,6,0.244502,1.86338,3.12256
