Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
1.1954,9.73671,6,1.32262,1.36085,5.53397,0.274918
0.992946,9.76516,6,1.3292,1.36729,5.53202,0.331752
1.76122,9.94007,6,1.30345,1.37537,5.72468,0.247041
1.64185,9.89659,6,1.32215,1.36121,5.68197,0.262492
1.09298,9.86743,6,1.33299,1.3599,5.63855,0.283297
0.9887,9.75992,6,1.33157,1.36135,5.52388,0.303438
0.273002,9.55597,6,1.32617,1.34972,5.34804,0.376928
0.790811,9.84953,6,1.33445,1.35145,5.63616,0.323201
0.903899,9.69087,6,1.35809,1.3593,5.41059,0.266262
1.22449,9.56877,6,1.31692,1.3493,5.38347,0.26654
1.31709,9.84656,6,1.3105,1.36372,5.64746,0.30449
0.360507,9.81756,6,1.3422,1.36163,5.56004,0.389312
0.897161,9.79664,6,1.33599,1.36083,5.54133,0.254565
1.74326,9.95642,6,1.31394,1.3652,5.74933,0.254781
1.52607,9.89567,6,1.34555,1.35388,5.67103,0.292045
1.2904,9.9548,6,1.32981,1.35883,5.73084,0.292073
1.11946,9.82237,6,1.34579,1.35067,5.59198,0.307391
1.88689,9.98552,6,1.31645,1.35027,5.81353,0.239605
3.71386,9.99113,6,1.33613,1.35126,5.78024,0.186543
0.928928,9.72065,6,1.3268,1.35106,5.51071,0.315666
0.651151,9.4711,6,1.32237,1.35394,5.26567,0.373749
0.746678,9.77438,6,1.32292,1.36233,5.55266,0.329669
1.38311,10.0047,6,1.34722,1.35365,5.76554,0.244936
0.507963,9.92619,6,1.3333,1.3585,5.68794,0.304923
0.405538,9.76299,6,1.33777,1.35805,5.5268,0.342307
0.229721,9.56947,6,1.32789,1.35852,5.33886,0.393405
0.635115,9.51495,6,1.32521,1.35214,5.29953,0.361593
2.08285,9.95236,6,1.29829,1.35954,5.77846,0.279302
1.7528,9.97766,6,1.31014,1.36583,5.77488,0.232953
0.769519,10.0636,6,1.33337,1.38144,5.7852,0.27151
0.615048,9.7966,6,1.32751,1.35467,5.58343,0.366549
0.622408,9.5492,6,1.32645,1.3483,5.34564,0.318586
0.709987,9.76019,6,1.33617,1.35638,5.52261,0.357692
0.223778,9.56283,6,1.32984,1.35018,5.34503,0.413811
1.02084,9.90049,6,1.34383,1.35329,5.66541,0.270177
2.32053,9.76386,6,1.30738,1.34422,5.60959,0.233051
1.08516,9.86397,6,1.33851,1.34982,5.65459,0.306556
2.36184,9.95762,6,1.30436,1.35248,5.79003,0.206307
2.78328,9.95865,6,1.33552,1.34662,5.75595,0.182644
1.50369,9.84928,6,1.31092,1.34651,5.67125,0.252925
2.42836,10.1002,6,1.3493,1.359,5.85292,0.187661
0.606256,9.91028,6,1.34756,1.37557,5.60524,0.361204
0.877778,9.56747,6,1.33264,1.35427,5.33964,0.342059
2.30059,9.94801,6,1.34243,1.36114,5.70071,0.210276
3.46318,10.0473,6,1.3324,1.34874,5.85998,0.166466
1.29994,9.76957,6,1.31644,1.35333,5.5802,0.234111
1.77826,9.9913,6,1.33113,1.35445,5.78596,0.262313
1.68262,9.89602,6,1.30281,1.3498,5.73918,0.250853
