MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
5.29411e-08,3.296e-06,2.12027e-07,3.27077e-06,6.69669e-05,50.1
1.07129e-07,5.96412e-06,1.36989e-07,4.46734e-06,0.000123428,50.1
9.59969e-09,2.02945e-06,1.2045e-07,3.04306e-06,0.000193611,50.1
5.3153e-09,1.48232e-06,2.51653e-08,8.46443e-07,0.000101765,50.1
5.4497e-09,1.4869e-06,1.16744e-08,2.50368e-07,5.52217e-05,50.1
5.54683e-09,1.47801e-06,8.93817e-09,1.52506e-07,3.93813e-05,50.1
7.59405e-06,4.65659e-05,2.42519e-06,0.000905926,0.00164329,50.1
1.22815e-06,1.83224e-05,5.79648e-07,0.000130391,0.000658359,50.1
8.38615e-08,6.05749e-06,7.75019e-08,1.92971e-06,0.000152543,50.1
4.94486e-08,4.27675e-06,1.54747e-08,7.51612e-07,4.96821e-05,50.1
4.26205e-08,3.95966e-06,1.12349e-08,7.24188e-07,3.4567e-05,50.1
3.55437e-08,3.81443e-06,1.02426e-08,5.69828e-07,3.52176e-05,50.1
3.4066e-06,3.20705e-05,1.16478e-06,0.000393927,0.00104493,50.1
2.24565e-07,1.0376e-05,1.52506e-07,8.44609e-06,0.00020298,50.1
1.47345e-07,6.66643e-06,5.28636e-08,7.154e-06,0.000157832,50.1
9.94752e-08,5.38116e-06,2.15272e-08,3.94593e-06,5.29469e-05,50.1
9.31512e-08,5.14917e-06,2.00318e-08,3.70259e-06,3.9761e-05,50.1
8.55496e-08,5.07054e-06,1.93045e-08,3.22193e-06,5.00419e-05,50.1
0.000157051,0.000208812,1.38712e-05,0.0262309,0.0118707,50.1
2.99804e-05,0.000102177,4.65735e-06,0.00817516,0.00726076,50.1
6.65071e-06,4.65385e-05,1.38905e-06,0.00148435,0.00245301,50.1
1.21327e-06,2.44517e-05,6.24116e-07,0.00017298,0.000807641,50.1
1.63861e-07,1.24509e-05,1.46472e-07,1.27912e-05,0.000363003,50.1
1.47088e-07,1.00888e-05,3.36056e-08,5.25202e-06,0.000114944,50.1
1.09e-05,5.40965e-05,3.2436e-06,0.00203349,0.00260856,50.1
5.65696e-07,1.51959e-05,1.18595e-06,5.41503e-05,0.000710042,50.1
5.33173e-08,5.83297e-06,4.2493e-07,5.65128e-06,0.000272132,50.1
2.34513e-08,2.92098e-06,1.06301e-08,3.7135e-07,2.40092e-05,50.1
2.33658e-08,2.84377e-06,8.93607e-09,4.0623e-07,2.21233e-05,50.1
2.4101e-08,2.88023e-06,9.28327e-09,4.14219e-07,2.21673e-05,50.1
5.1858e-07,1.2753e-05,4.40773e-07,4.64536e-05,0.000311813,50.1
3.21493e-07,1.15954e-05,6.78019e-07,2.51316e-05,0.000569484,50.1
1.33737e-07,7.38098e-06,3.17623e-07,2.949e-05,0.000606694,50.1
8.59582e-08,5.85316e-06,7.72854e-08,5.33754e-06,0.000259913,50.1
6.89367e-08,5.3713e-06,1.65169e-08,9.61617e-07,3.45992e-05,50.1
6.43586e-08,5.49264e-06,2.39409e-08,2.15209e-06,0.000147303,50.1
5.7921e-06,3.80127e-05,2.09499e-06,0.000850147,0.0015852,50.1
1.6552e-06,2.83402e-05,5.55274e-07,0.000122214,0.000689233,50.1
6.4859e-07,2.13786e-05,3.62291e-07,2.66155e-05,0.000276018,50.1
4.95483e-07,2.10188e-05,5.66693e-07,2.59585e-05,0.000646701,50.1
0.00142251,0.000130011,3.17663e-05,1.13237,0.0317735,50.1
7.05855e-05,0.00012397,7.1407e-06,0.0302627,0.010289,50.1
