MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
2.16723e-06,2.61471e-05,8.43439e-06,0.000115386,0.000396569,20.1
4.37269e-06,4.69964e-05,4.17099e-06,0.000154995,0.000419319,20.1
3.39146e-07,1.58797e-05,3.60799e-06,4.50276e-05,0.000742986,20.1
2.06357e-07,1.17545e-05,8.22562e-07,1.21281e-05,0.00038565,20.1
2.22499e-07,1.1835e-05,4.23551e-07,4.89779e-06,0.000216605,20.1
2.28706e-07,1.17802e-05,3.43791e-07,4.11346e-06,0.000159044,20.1
0.00028655,0.000357972,8.53984e-05,0.0253484,0.00826637,20.1
4.99875e-05,0.0001447,2.44821e-05,0.00376612,0.00350506,20.1
3.43481e-06,4.79765e-05,3.08896e-06,5.48679e-05,0.000810219,20.1
2.04822e-06,3.41083e-05,6.24193e-07,2.68105e-05,0.000278443,20.1
1.76675e-06,3.15615e-05,4.56269e-07,2.60212e-05,0.000206063,20.1
1.47296e-06,3.04077e-05,4.1157e-07,2.04917e-05,0.000211149,20.1
0.000133037,0.000250784,4.35604e-05,0.0115587,0.00545894,20.1
9.12152e-06,8.20863e-05,6.34208e-06,0.000238306,0.00141216,20.1
6.00729e-06,5.27568e-05,1.88948e-06,0.000256072,0.000670086,20.1
4.11341e-06,4.29087e-05,8.84107e-07,0.000139281,0.000310895,20.1
3.85936e-06,4.09837e-05,8.22264e-07,0.0001312,0.000238118,20.1
3.54108e-06,4.03813e-05,7.49786e-07,0.000115362,0.000252237,20.1
0.00322536,0.00138737,0.00034124,0.423748,0.0468476,20.1
0.000848229,0.000691797,0.000104647,0.148613,0.0193503,20.1
0.000187135,0.00030304,2.61435e-05,0.0239863,0.00601345,20.1
4.2336e-05,0.00017666,1.50622e-05,0.00574675,0.00409726,20.1
5.94196e-06,9.34832e-05,3.25047e-06,0.000183922,0.00122822,20.1
6.07663e-06,8.02453e-05,1.36515e-06,0.000185346,0.000660801,20.1
0.000446738,0.000429484,0.000130581,0.0569635,0.01333,20.1
2.25028e-05,0.000117449,4.62614e-05,0.00182731,0.003447,20.1
2.20731e-06,4.56247e-05,1.77075e-05,0.000145761,0.00138097,20.1
9.72808e-07,2.33861e-05,4.40802e-07,1.32057e-05,0.000143075,20.1
9.69118e-07,2.27415e-05,3.68817e-07,1.44301e-05,0.000132727,20.1
9.994e-07,2.29951e-05,3.80494e-07,1.48122e-05,0.000132881,20.1
2.10247e-05,0.00010095,1.75161e-05,0.00154933,0.00177892,20.1
1.3683e-05,9.54838e-05,4.11047e-05,0.000846572,0.00326651,20.1
5.08727e-06,5.82365e-05,1.0975e-05,0.000429259,0.00233533,20.1
3.4738e-06,4.64716e-05,2.64668e-06,8.14624e-05,0.00101212,20.1
2.85917e-06,4.28081e-05,6.81631e-07,3.44454e-05,0.000205867,20.1
2.63317e-06,4.36275e-05,7.99346e-07,3.1206e-05,0.000468543,20.1
0.000228655,0.00029747,7.92019e-05,0.0239786,0.00803613,20.1
6.59432e-05,0.00022354,2.08764e-05,0.00307144,0.00326043,20.1
2.63814e-05,0.000169426,1.37811e-05,0.00083765,0.00123128,20.1
1.98075e-05,0.000166603,2.19679e-05,0.000725019,0.00331662,20.1
0.00643089,0.000822149,0.000314968,1.52186,0.129437,20.1
0.00166168,0.000885922,0.000145701,0.20466,0.0284619,20.1
0.00053818,0.000693852,0.000131328,0.0447761,0.0117698,20.1
9.93957e-05,0.000367278,2.50576e-05,0.00494958,0.00577117,20.1
0.000853094,0.000517367,7.55685e-05,0.127636,0.0355959,20.1
0.00825232,0.00139881,0.000482632,2.0658,0.0531454,20.1
0.00251854,0.00109752,0.000170802,0.396896,0.0335699,20.1
0.0321929,0.00179138,0.000480476,10.0523,0.152011,20.1
0.0087974,0.00139496,0.000466513,2.39671,0.0497126,20.1
0.0355757,0.00151125,0.000414634,25.0452,0.0820518,20.1
0.00759618,0.00138398,0.000292266,1.68564,0.0484027,20.1
0.0671248,0.00201003,0.00060355,29.7306,0.0826966,20.1
0.103149,0.00240438,0.00081233,27.524,0.108173,20.1
0.448371,0.0050169,0.00125031,157.302,0.394939,20.1
0.000586237,0.000712443,0.000122567,0.0389618,0.0110045,20.1
0.000330581,0.000483646,4.11537e-05,0.063363,0.017471,20.1
0.000379011,0.000581307,5.04877e-05,0.024237,0.0146882,20.1
1.44826e-05,0.000165093,2.64177e-05,0.000483979,0.00286197,20.1
0.0700414,0.00334488,0.00068695,12.4782,0.379433,20.1
0.000337248,0.00047312,9.97237e-05,0.0301051,0.0204329,20.1
0.00201358,0.000976597,0.000263795,0.190822,0.0276349,20.1
0.000858133,0.000715848,0.000157381,0.0812144,0.0192196,20.1
0.000922683,0.00068806,0.000261142,0.358956,0.0505063,20.1
