1.26015,0.112939,-2.5,-0.527055,0.484316,-0.822258,1.38763,0.00492989,-0.0116988,0.0148181,-0.031722,-0.0556225,-0.194087,-0.00034446,
1.26016,0.11289,-2.49998,-0.527143,0.484212,-0.822673,1.38763,0.00123097,-0.0121721,0.00546974,-0.0220784,-0.0260613,-0.103752,0.000789921,
1.26016,0.11284,-2.49997,-0.527202,0.484151,-0.822896,1.38763,-0.000354098,-0.0124886,0.00209854,-0.0148105,-0.0151787,-0.0556802,0.000399569,
1.26015,0.112792,-2.49997,-0.527243,0.48411,-0.823016,1.38763,-0.00111856,-0.0120812,0.000324473,-0.0103209,-0.0103732,-0.0298884,0.000160981,
1.26015,0.112746,-2.49997,-0.527274,0.484078,-0.82308,1.38763,-0.00149607,-0.0112989,-0.000640917,-0.00756807,-0.00804981,-0.016007,5.29136e-05,
1.26014,0.112705,-2.49998,-0.527297,0.48405,-0.823114,1.38763,-0.00164915,-0.0103808,-0.00113728,-0.00583377,-0.00680137,-0.00851956,8.56451e-06,
1.26013,0.112667,-2.49998,-0.527316,0.484026,-0.823132,1.38763,-0.00166916,-0.00944863,-0.00135924,-0.00469588,-0.00601831,-0.00447416,-7.46846e-06,
1.26013,0.112633,-2.49999,-0.527331,0.484005,-0.823141,1.38763,-0.00161336,-0.00855868,-0.00142371,-0.00391222,-0.00543638,-0.00228615,-1.17431e-05,
1.26012,0.112602,-2.49999,-0.527345,0.483985,-0.823145,1.38763,-0.0015175,-0.00773404,-0.00140077,-0.00334385,-0.00494565,-0.00110272,-1.16327e-05,
1.26011,0.112574,-2.5,-0.527356,0.483967,-0.823147,1.38763,-0.00140337,-0.00698155,-0.00133198,-0.00291051,-0.00450361,-0.00046374,-1.02433e-05,
1.26011,0.112549,-2.5,-0.527367,0.48395,-0.823147,1.38763,-0.00128388,-0.00630045,-0.00124162,-0.00256532,-0.00409567,-0.00012033,-8.76841e-06,
1.2601,0.112526,-2.50001,-0.527376,0.483936,-0.823147,1.38763,-0.00116634,-0.00568663,-0.00114359,-0.00228048,-0.00371775,6.24482e-05,-7.58496e-06,
1.2601,0.112505,-2.50001,-0.527384,0.483922,-0.823147,1.38763,-0.00105469,-0.00513471,-0.00104563,-0.0020391,-0.00336901,0.000157934,-6.74814e-06,
1.2601,0.112487,-2.50001,-0.527391,0.48391,-0.823146,1.38763,-0.00095082,-0.00463904,-0.000951866,-0.00183065,-0.0030491,0.000206072,-6.20532e-06,
1.26009,0.11247,-2.50002,-0.527398,0.483899,-0.823145,1.38763,-0.000855431,-0.00419417,-0.000864292,-0.00164827,-0.00275728,0.000228655,-5.88207e-06,
1.26009,0.112455,-2.50002,-0.527404,0.483889,-0.823144,1.38763,-0.000768548,-0.00379503,-0.000783708,-0.0014873,-0.00249231,0.000237592,-5.71246e-06,
1.26009,0.112441,-2.50002,-0.527409,0.48388,-0.823143,1.38763,-0.000689832,-0.00343697,-0.000710237,-0.00134441,-0.00225257,0.000239388,-5.64643e-06,
1.26008,0.112429,-2.50003,-0.527414,0.483872,-0.823142,1.38763,-0.000618759,-0.0031158,-0.000643644,-0.00121709,-0.00203622,0.000237591,-5.64878e-06,
1.26008,0.112417,-2.50003,-0.527419,0.483864,-0.823141,1.38763,-0.000554729,-0.00282772,-0.00058351,-0.00110336,-0.00184134,0.00023413,-5.69585e-06,
1.26008,0.112407,-2.50003,-0.527423,0.483858,-0.82314,1.38763,-0.000497129,-0.00256933,-0.00052934,-0.00100163,-0.00166603,0.000230044,-5.7722e-06,
1.26008,0.112398,-2.50003,-0.527426,0.483852,-0.823139,1.38763,-0.000445363,-0.00233758,-0.00048062,-0.000910535,-0.00150847,0.00022588,-5.86794e-06,
1.26008,0.112389,-2.50003,-0.527429,0.483846,-0.823138,1.38763,-0.000398867,-0.00212973,-0.000436846,-0.000828908,-0.00136695,0.000221921,-5.97682e-06,
1.26008,0.112382,-2.50004,-0.527433,0.483841,-0.823137,1.38763,-0.000357124,-0.00194333,-0.000397544,-0.000755739,-0.00123988,0.0002183,-6.09488e-06,
1.26007,0.112374,-2.50004,-0.527435,0.483837,-0.823137,1.38763,-0.000319655,-0.00177615,-0.000362273,-0.000690134,-0.00112583,0.000215072,-6.21964e-06,
1.26007,0.112368,-2.50004,-0.527438,0.483833,-0.823136,1.38763,-0.000286031,-0.00162623,-0.000330629,-0.000631302,-0.00102349,0.000212249,-6.34952e-06,
1.26007,0.112362,-2.50004,-0.52744,0.483829,-0.823135,1.38763,-0.000255858,-0.00149179,-0.000302247,-0.00057854,-0.000931651,0.000209821,-6.48349e-06,
1.26007,0.112356,-2.50004,-0.527442,0.483826,-0.823134,1.38763,-0.000228786,-0.00137124,-0.000276794,-0.000531219,-0.000849256,0.000207768,-6.62086e-06,
1.26007,0.112351,-2.50004,-0.527444,0.483822,-0.823133,1.38763,-0.000204496,-0.00126315,-0.000253971,-0.000488777,-0.000775334,0.000206065,-6.76117e-06,
