Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.06726588248125664,4.747074400922405,0.17369318008422852,2,4.918032786885246
1,0.06665393300441114,4.791992318320121,0.17484378814697266,2,4.918032786885246
2,0.06604877265215825,4.837207835717837,0.17865228652954102,2,4.918032786885246
3,0.06545032907469728,4.8827209531155535,0.17911553382873535,2,4.918032786885246
4,0.06485853013047949,4.928531670513269,0.1779191493988037,2,4.918032786885246
5,0.06427330391770048,4.974639987910985,0.17983722686767578,2,4.918032786885246
6,0.06788469360737237,4.702454083524689,0.17852568626403809,2,4.918032786885246
7,0.06851043904698495,4.658131366126973,0.1795063018798828,2,4.918032786885246
8,0.06914319156650639,4.614106248729257,0.1812276840209961,2,4.918032786885246
9,0.06978302399505332,4.570378731331541,0.180344820022583,2,4.918032786885246
10,0.06369457880399332,5.021045905308702,0.17999815940856934,2,4.918032786885246
11,0.06312228345438686,5.0677494227064175,0.18086004257202148,2,4.918032786885246
12,0.06255634685760236,5.114750540104135,0.18178057670593262,2,4.918032786885246
13,0.061996698350757384,5.162049257501851,0.1789398193359375,2,4.918032786885246
14,0.0614432676425436,5.209645574899567,0.1773841381072998,2,4.918032786885246
15,0.07043000918276865,4.526948813933825,0.18042588233947754,2,4.918032786885246
16,0.07108421995685543,4.483816496536108,0.18280982971191406,2,4.918032786885246
17,0.0717457290752368,4.440981779138393,0.18075990676879883,2,4.918032786885246
18,0.07241460917775233,4.398444661740676,0.1784062385559082,2,4.918032786885246
19,0.0730909327347935,4.35620514434296,0.17938947677612305,2,4.918032786885246
