Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.880039,42.2499,40.107,1,2,5.2,1.521,0.018,0.605,0.018,0.878,30.812,1.346
0.879615,3.02948,26.911,1,2,5.2,1.601,0.014,0.549,0.015,1.022,21.698,1.309
0.488015,11.0853,12.498,1,2,5.2,1.557,0.013,0.562,0.013,0.967,7.327,1.321
0,12.516,17.891,1,2,5.2,1.476,0.014,0.486,0.015,0.959,13.034,1.316
0.692734,1.22656,23.947,1,2,5.2,1.437,0.015,0.5,0.014,0.906,18.708,1.328
0.924585,16.5929,18.674,1,2,5.2,1.4,0.015,0.417,0.03,0.935,13.492,1.318
0.59897,620.315,20.45,1,2,5.2,1.855,0.014,0.706,0.013,1.119,14.973,1.33
0.643222,19.7758,10.675,1,2,5.2,1.487,0.015,0.502,0.013,0.955,5.547,1.33
0.348415,729.445,21.412,1,2,5.2,1.325,0.014,0.477,0.015,0.818,16.494,1.31
0.875544,98.5102,13.813,1,2,5.2,1.462,0.013,0.513,0.014,0.92,8.171,1.786
0.696818,428.538,16.719,1,2,5.2,1.412,0.016,0.471,0.018,0.904,11.486,1.35
0.663568,5.11765,18.285,1,2,5.2,1.719,0.031,0.604,0.014,1.068,12.534,1.331
0,0.313105,8.955,1,2,5.2,1.634,0.014,0.506,0.015,1.097,3.794,1.361
0.118068,2.02715,23.925,1,2,5.2,1.717,0.014,0.497,0.015,1.189,18.553,1.331
0.495102,655.502,29.317,1,2,5.2,1.738,0.015,0.5,0.015,1.206,23.961,1.3
0.757474,346.391,30.408,1,2,5.2,1.562,0.014,0.557,0.026,0.962,25.213,1.326
0,5.22498,14.601,1,2,5.2,1.532,0.014,0.548,0.015,0.954,9.709,1.303
0.577396,6.8327,13.041,1,2,5.2,1.412,0.014,0.433,0.022,0.941,7.975,1.337
0.084474,477.815,10.02,1,2,5.2,1.427,0.013,0.381,0.015,1.016,4.984,1.303
0,747.38,9.921,1,2,5.2,1.429,0.014,0.482,0.012,0.919,5.058,1.334
0.180971,1180.22,14.827,1,2,5.2,1.456,0.013,0.503,0.015,0.923,9.763,1.302
0.964274,10.4986,11.247,1,2,5.2,1.419,0.014,0.453,0.024,0.926,6.224,1.317
0,42.6554,25.579,1,2,5.2,1.49,0.014,0.504,0.013,0.957,20.665,1.334
0.839025,62.1727,23.023,1,2,5.2,1.487,0.014,0.524,0.015,0.932,17.863,1.358
0.986548,2.52172,24.467,1,2,5.2,1.392,0.014,0.434,0.018,0.923,19.411,1.356
0.624506,69.536,18.743,1,2,5.2,1.498,0.014,0.569,0.016,0.898,13.605,1.323
0.743848,282.965,13.197,1,2,5.2,1.523,0.013,0.497,0.013,0.998,8.058,1.312
0.951539,16.2862,29.63,1,2,5.2,1.778,0.013,0.546,0.016,1.202,24.234,1.322
0.559152,661.327,21.299,1,2,5.2,1.453,0.014,0.47,0.014,0.953,16.219,1.332
0.560303,670.055,22.75,1,2,5.2,1.593,0.014,0.557,0.022,0.998,17.584,1.31
0.802204,0.137727,20.16,1,2,5.2,1.372,0.014,0.436,0.013,0.907,15.157,1.328
0.588802,0.331095,16.177,1,2,5.2,1.902,0.013,1.001,0.015,0.871,10.368,1.322
0,251.491,25.049,1,2,5.2,1.66,0.013,0.558,0.026,1.061,19.971,1.336
0.392367,87.4635,12.315,1,2,5.2,1.839,0.014,0.387,0.015,1.42,6.819,1.327
0.782707,3.65273,27.543,1,2,5.2,1.843,0.014,0.543,0.027,1.258,21.786,1.635
0.676185,10.4725,9.241,1,2,5.2,1.559,0.014,0.525,0.015,1.004,4.032,1.325
0.846967,4.28053,45.808,1,2,5.2,1.723,0.086,0.574,0.027,1.033,40.214,1.346
0,177.215,23.831,1,2,5.2,1.527,0.015,0.515,0.016,0.979,18.862,1.333
0.893553,42.5353,17.041,1,2,5.2,1.564,0.014,0.557,0.015,0.977,11.868,1.306
0.798616,225.95,18.151,1,2,5.2,1.507,0.014,0.55,0.013,0.929,13.014,1.324
0,1032.5,15.31,1,2,5.2,1.687,0.013,0.588,0.016,1.069,10.257,1.312
0,57.1779,12.473,1,2,5.2,1.53,0.014,0.497,0.013,1.004,7.518,1.325
0,7.71081,11.499,1,2,5.2,1.445,0.014,0.495,0.014,0.921,6.612,1.354
0.924192,13.7532,10.222,1,2,5.2,1.65,0.014,0.586,0.014,1.033,4.914,1.353
0.871291,36.9593,18.143,1,2,5.2,1.57,0.014,0.551,0.013,0.99,12.979,1.332
0.67062,1.89756,12.654,1,2,5.2,1.646,0.014,0.521,0.014,1.096,7.349,1.357
