Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.570314,28.9709,7470.19,5,55,20.1,4940.24,0.711,4081.31,49.651,808.55,0,462.47
0.436071,35.2454,5353.44,5,55,12.06,2864.46,0.413,2345.66,29.538,488.838,0,427.319
0.651021,21.6594,9409.64,6,55,20.1,6358.88,0.828,5285.64,59.404,1012.99,0,615.607
0.477187,35.0908,7790.61,5,55,20.1,5198.53,0.744,4296.02,49.5,852.253,0,438.488
0.748914,17.483,11587.4,7,55,20.1,8000.27,1.076,6625.58,73.9,1299.69,0,709.411
0.671364,23.4172,9057.31,5,55,20.1,6449.48,0.802,5430.12,53.901,964.636,0,532.558
0.63403,23.6863,13043.6,8,55,20.1,9036.96,1.263,7411.32,85.378,1538.96,0,720.719
0.741463,17.2656,14165.1,8,55,20.1,9895.55,1.241,8273.55,87.28,1533.45,0,848.423
0.575948,29.2355,7411.1,5,55,16.08,4863.14,0.624,4052.46,42.881,767.161,0,450.311
0.687494,20.7057,13414.9,8,55,20.1,9347.71,1.271,7720.41,85.724,1540.27,0,795.559
0.446016,35.8212,10144.8,6,55,20.1,7148.42,0.909,5936.28,65.677,1145.53,0,539.84
0.838535,10.4054,13479.3,8,55,20.1,9428.51,1.209,7799.95,88.608,1538.72,0,765.496
0.761355,15.9981,13741.8,8,55,20.1,9660.81,1.258,8036.84,85.188,1537.49,0,748.789
0.748422,15.9285,10290.4,6,55,20.1,7273.6,0.905,6062.94,64.03,1145.7,0,584.913
0.665771,20.2903,8695.09,5,55,20.1,6118.73,0.75,5112.35,52.754,952.855,0,498.703
0.503959,33.835,7181.62,5,55,16.08,4648.04,0.684,3842.56,42.785,761.996,0,462.859
0.717091,17.254,13754.5,8,55,20.1,9681.55,1.236,8065.94,86.553,1527.79,0,791.691
0.680157,20.438,8584.83,5,55,20.1,6009.92,0.761,5000.47,53.568,955.102,0,486.784
0.67521,21.5958,8244.56,5,55,20.1,5656.65,0.892,4643.56,53.243,958.929,0,481.886
0.467162,34.1028,6012.98,5,55,12.06,3481.5,0.443,2874.19,32.481,574.377,0,480.912
0.810128,12.4244,10719.7,6,55,20.1,7637.25,0.905,6432.68,63.384,1140.26,0,626.499
0.389723,38.0649,7395.12,5,55,16.08,4905.72,0.618,4098,42.069,765.021,0,439.791
0.617767,23.5512,11945.9,7,55,20.1,8453.13,1.12,7033.06,75.549,1343.38,0,627.102
0.754947,14.8404,10052.5,6,55,20.1,7090.78,0.937,5880.44,63.877,1145.5,0,527.513
0.617359,22.9423,8177.82,5,55,20.1,5708.52,0.766,4688.71,53.398,965.631,0,451.253
0.426725,36.7448,10087.1,6,55,20.1,7095.32,0.909,5872.48,64.039,1157.86,0,554.747
0.485723,33.1644,8383.3,5,55,20.1,5816.23,0.778,4807.1,52.737,955.599,0,481.896
0.323948,45.3189,6157.78,5,55,12.06,3457.33,0.444,2844.79,32.682,579.405,0,456.272
0.856184,8.54445,10080.4,6,55,20.1,7030.63,1.116,5814.55,63.882,1151.06,0,570.041
0.410549,39.5647,10634.6,7,55,17.2286,7089.29,0.922,5869.76,63.994,1154.59,0,650.375
0.482797,34.7287,6912.07,5,55,16.08,4478.28,0.62,3669.65,42.487,765.511,0,389.295
0.0255142,66.2149,4945.52,5,55,8.04,2310.41,0.312,1898.55,21.723,389.82,0,431.153
0.752426,17.5746,10635.4,6,55,20.1,7628.15,0.95,6421.07,63.838,1142.27,0,565.683
0.617168,20.7399,7124.68,5,55,16.08,4576.72,0.637,3767.21,42.831,766.029,0,462.223
0.245749,48.2276,4831.07,5,55,8.04,2338.41,0.295,1933.45,21.274,383.382,0,434.426
0.738901,16.6261,12178.4,7,55,20.1,8630.34,1.074,7208.26,79.872,1341.11,0,724.169
0.706631,19.7853,13176,8,55,20.1,9252.48,1.231,7637.19,84.702,1529.32,0,665.465
0.743153,17.3467,7239.99,5,55,16.08,4723.23,0.595,3909.1,42.627,770.894,0,458.683
0.494611,33.1938,7413.25,5,55,16.08,4831.32,0.626,4022.87,42.969,764.843,0,469.448
0.845893,10.5348,11722.3,7,55,20.1,8164.58,1.188,6757.52,74.258,1331.58,0,678.871
0.777374,15.3204,9990.49,6,55,20.1,6997.27,0.997,5784.01,63.672,1148.56,0,509.565
0.838595,9.72982,12370.5,7,55,20.1,8785.48,1.065,7374.09,75.108,1335.19,0,727.944
0.636078,22.6162,8196.15,5,55,20.1,5638.17,0.802,4628.42,53.459,955.466,0,479.949
0.513651,33.0378,8774.26,6,55,16.75,5779.65,0.779,4762.25,54.505,962.096,0,512.822
0.559195,29.7386,10066.7,6,55,20.1,7044.19,1.037,5826.51,64.2,1152.41,0,560.619
0.392268,42.1531,6258.52,5,55,12.06,3727.31,0.454,3119.33,31.797,575.715,0,459.944
0.433742,33.0102,7143.28,5,55,16.08,4644.12,0.606,3830.91,42.61,769.981,0,458.502
0.631225,23.0748,7307.31,5,55,16.08,4769.94,0.607,3954.23,45.156,769.916,0,497.627
0.507838,31.8874,6919.33,5,55,16.08,4433.29,0.663,3619.16,42.854,770.595,0,427.33
0.791109,13.6023,12045.3,7,55,20.1,8511.69,1.06,7103.47,75.196,1331.93,0,676.354
0.295515,51.0951,6008.13,5,55,12.06,3504.54,0.447,2896.64,32.996,574.446,0,428.542
0.554182,28.9808,12946.4,9,55,15.6333,8436.68,1.272,7015.39,78.17,1341.83,0,835.032
0.829091,10.5283,12388.4,7,55,20.1,8787.86,1.063,7383.26,73.828,1329.68,0,684.653
0.349711,41.4597,6054.25,5,55,12.06,3557.11,0.442,2943.74,33.068,579.843,0,433.914
0.563065,30.0352,7100.04,5,55,16.08,4573.57,0.592,3762.86,42.8,767.307,0,472.617
0.385443,39.7263,8873.3,6,55,16.75,5831.4,0.751,4813.34,53.603,963.683,0,594.763
0.775801,14.7879,13528.4,8,55,20.1,9571.72,1.242,7956.28,85.359,1528.81,0,700.678
0.49519,34.1236,6165.88,5,55,12.06,3482.88,0.456,2874.98,31.926,575.509,0,420.815
0.822362,10.9331,17220.7,10,55,20.1,12153.5,1.586,10121.4,108.88,1921.62,0,1025.6
0.812504,13.7895,12811.1,7,55,20.1,8836.97,1.11,7411.78,75.28,1348.77,0,725.998
0.524276,29.148,7413.68,5,55,16.08,4620.96,0.618,3798.85,43.016,778.466,0,496.932
0.488816,32.2955,7380.53,5,55,16.08,4520.32,0.609,3705.77,42.763,771.169,0,431.245
0.341062,42.288,6073.44,5,55,12.06,3527.41,0.466,2917.84,32.405,576.691,0,435.42
0.481337,33.406,7517.02,5,55,16.08,4968.64,0.61,4149.04,43.789,775.187,0,472.939
0.695568,20.164,8450.47,5,55,20.1,5867.9,0.739,4851.78,55.449,959.91,0,519.935
0.871986,8.53014,14942.7,9,55,20.1,10445.9,1.417,8627.29,98.32,1718.79,0,821.014
0.917998,5.21154,15527.7,9,55,20.1,10938.2,1.425,9124.82,96.809,1715.12,0,905.067
0.744668,15.7161,13614.2,8,55,20.1,9497.03,1.235,7889.16,84.985,1521.63,0,791.214
0.632981,24.5048,8454.13,5,55,20.1,5889.14,0.767,4875.31,54.077,958.978,0,488.492
0.556406,28.3054,8514.18,5,55,20.1,6015.87,0.764,4998.25,55.618,961.222,0,443.267
0.307028,46.4465,4728.09,5,55,8.04,2262.96,0.347,1854.85,21.353,386.398,0,401.322
0.449623,39.5908,7562.32,5,55,16.08,4996.72,0.593,4189.93,42.866,763.313,0,522.591
0.725157,19.1123,14006.1,8,55,20.1,9947.41,1.228,8331.72,85.977,1528.45,0,797.199
0.441527,39.9422,6081.52,5,55,12.06,3538.24,0.448,2931.29,32.349,574.144,0,508.184
0.336276,45.4359,4784.17,5,55,8.04,2297.21,0.276,1888,21.826,387.095,0,427.744
0.485955,35.7241,8572.64,5,55,20.1,5964.75,0.753,4956.12,53.558,954.295,0,490.142
0.84311,10.4325,14481.3,9,55,17.8667,9944.01,1.366,8333.7,86.092,1522.82,0,864.34
0.842448,10.4515,14326.4,8,55,20.1,10162.4,1.258,8545.04,85.126,1530.99,0,869.094
0.733267,17.714,13443.8,8,55,20.1,9428.12,1.27,7804.21,88.115,1534.49,0,728.395
0.695442,21.5383,8605.71,5,55,20.1,6030.91,0.757,5019.31,54.447,956.382,0,504.379
0.603845,25.2815,7450.18,5,55,16.08,4898.11,0.604,4088.36,43.527,765.604,0,511.411
0.791666,14.1948,13802.5,8,55,20.1,9764.39,1.251,8143.76,87.982,1531.38,0,789.536
0.829187,11.1542,10598,6,55,20.1,7553.66,0.949,6336.24,65.583,1150.86,0,585.175
0.642345,23.3199,8686.51,5,55,20.1,6131.7,0.746,5127.73,54.727,948.478,0,500.651
0.540849,27.7283,8337.23,5,55,20.1,5797.86,0.813,4782.25,54.464,960.317,0,513.498
0.647577,20.8771,10221,6,55,20.1,7240.63,0.956,6040.62,64.777,1134.25,0,522.472
0.863155,8.84327,16634.6,10,55,20.1,11661.5,1.585,9632.41,109.698,1917.73,0,937.87
0.552544,29.1263,8376.31,5,55,20.1,5844.14,0.777,4829.14,54.473,959.732,0,476.632
0.167158,60.2918,4982.06,5,55,8.04,2436.03,0.296,2028.33,21.525,385.876,0,488.176
0.351491,40.726,6118.45,5,55,12.06,3565.97,0.456,2960.23,33.475,571.803,0,411.932
0.750552,17.4991,11447.3,7,55,20.1,8042.28,1.103,6616.6,75.422,1349.12,0,567.467
0.520581,30.8363,8527.32,5,55,20.1,6003.53,0.747,4993.05,53.79,955.92,0,466.52
0.79993,12.4937,8603.36,5,55,20.1,6030.76,0.782,5016.64,55.201,958.111,0,484.576
0.493139,32.4665,7090.41,5,55,16.08,4568.79,0.644,3757.12,43.667,767.352,0,436.553
0.476901,32.8545,6055.92,5,55,12.06,3532.89,0.461,2921.69,32.131,578.601,0,426.086
0.749002,15.751,13837,8,55,20.1,9732.62,1.232,8127.89,85.464,1518.01,0,826.619
0.822451,11.4021,11400.1,7,55,20.1,7937.99,1.083,6519.6,75.573,1341.7,0,585.605
0.51781,29.4121,8350.62,5,55,20.1,5796.44,0.777,4784.29,53.56,957.789,0,487.92
0.749646,15.571,10569,6,55,20.1,7469.33,0.968,6259.81,65.313,1143.21,0,623.357
0.773513,14.3648,7458.71,5,55,16.08,4898.05,0.615,4085.94,43.964,767.514,0,490.101
