Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0112163,-0.19972,-0.335355,-1.66083,-0.0932087,-0.090665,-0.383794,-0.00251166,0.0149415,-0.0127218,-0.150332,0.00351652,0.200001,-0.00214271,0,0,0,0,0,0,0,0.0112332,-0.199721,-0.335253,-1.65931,-0.0932047,1.47813,0.401628,-0.00419813,-0.000385434,0.000519893,0.000390686,0.00456886,0.000159743,0.000737305,-0.0440639,-25.2626,1.88936,25.8084,0.354916,2.98638,-0.0703886,-1.03239,-0.118785,-0.426788,0.124936,-0.304782,-0.177892,-0.0729191,0.0309514,-0.280271,-0.350427,-0.155973,-0.315085,-0.0536126,
0.0112013,-0.199586,-0.335417,-1.66147,-0.0931988,-0.0898368,-0.383802,-0.00374719,0.0335083,-0.0156368,-0.159517,0.00247551,0.207053,-0.00203827,0,0,0,0,0,0,0,0.0112332,-0.199721,-0.335253,-1.65931,-0.0932047,1.47813,0.401628,-0.00419813,-0.000385434,0.000519893,0.000390686,0.00456886,0.000159743,0.000737305,-0.0440639,-25.2626,1.88936,25.8084,0.354916,2.98638,-0.0703886,-0.985384,-0.189739,-0.485446,0.188164,-0.243665,-0.201793,-0.0967275,0.0759637,-0.311726,-0.381336,-0.158271,-0.317797,-0.0531213,
0.0112202,-0.199731,-0.335268,-1.6593,-0.0931843,-0.0926635,-0.383769,-0.000529441,-0.000569058,-0.000650713,0.000211029,0.000330753,3.08131e-05,2.52117e-05,0,0,0,0,0,0,0,0.0112332,-0.199721,-0.335253,-1.65931,-0.0932047,1.47813,0.401628,-0.00419813,-0.000385434,0.000519893,0.000390686,0.00456886,0.000159743,0.000737305,-0.0440639,-25.2626,1.88936,25.8084,0.354916,2.98638,-0.0703886,-0.985384,-0.189739,-0.485446,0.188164,-0.243665,-0.201793,-0.0967275,0.0759637,-0.311726,-0.381336,-0.158271,-0.317797,-0.0531213,
0.0112185,-0.199733,-0.33527,-1.6593,-0.0931842,-0.0926634,-0.383769,-0.000430177,-0.000538025,-0.000528177,0.000205544,2.85337e-05,9.12075e-06,1.9819e-05,0,0,0,0,0,0,0,0.0112332,-0.199721,-0.335253,-1.65931,-0.0932047,1.47813,0.401628,-0.00419813,-0.000385434,0.000519893,0.000390686,0.00456886,0.000159743,0.000737305,-0.0440639,-25.2626,1.88936,25.8084,0.354916,2.98638,-0.0703886,-0.932973,-0.118209,-0.531969,0.146684,-0.188372,-0.16028,-0.0579388,0.114189,-0.265331,-0.404358,-0.149475,-0.317423,-0.0532771,
0.0112171,-0.199735,-0.335272,-1.6593,-0.0931849,-0.0926635,-0.383769,-0.000353659,-0.000507711,-0.000435486,0.000199357,-0.00016822,-6.94688e-06,1.59056e-05,0,0,0,0,0,0,0,0.0112295,-0.199731,-0.335256,-1.65935,-0.0931929,1.47816,0.401629,-0.00110887,-0.00363431,-0.00194616,-0.00757655,0.00542201,0.00922749,0.000535421,0.00751081,-25.0603,1.88936,24.1898,0.27618,3.15209,-0.083206,-1.64556,0.0467619,-0.955299,0.058276,-0.614977,-0.210619,-0.103694,-0.0749316,-0.311495,-0.439522,-0.164651,-0.284086,-0.054165,
0.0112159,-0.199737,-0.335274,-1.6593,-0.0931861,-0.0926636,-0.383769,-0.000293824,-0.000479621,-0.000364483,0.000192157,-0.000292587,-1.97022e-05,1.29961e-05,0,0,0,0,0,0,0,0.0112295,-0.199731,-0.335256,-1.65935,-0.0931929,1.47816,0.401629,-0.00110887,-0.00363431,-0.00194616,-0.00757655,0.00542201,0.00922749,0.000535421,0.00751081,-25.0603,1.88936,24.1898,0.27618,3.15209,-0.083206,-1.64556,0.0467619,-0.955299,0.058276,-0.614977,-0.210619,-0.103694,-0.0749316,-0.311495,-0.439522,-0.164651,-0.284086,-0.054165,
0.0112149,-0.199739,-0.335275,-1.6593,-0.0931875,-0.0926637,-0.383769,-0.000246399,-0.000454279,-0.000309387,0.000184307,-0.000367508,-3.09869e-05,1.0801e-05,0,0,0,0,0,0,0,0.0112295,-0.199731,-0.335256,-1.65935,-0.0931929,1.47816,0.401629,-0.00110887,-0.00363431,-0.00194616,-0.00757655,0.00542201,0.00922749,0.000535421,0.00751081,-25.0603,1.88936,24.1898,0.27618,3.15209,-0.083206,-2.50617,0.186129,-1.62721,0.0560953,-1.02624,-0.298351,-0.182747,-0.200532,-0.413344,-0.595628,-0.166576,-0.297478,-0.0556631,
0.0112141,-0.19974,-0.335276,-1.6593,-0.0931892,-0.0926638,-0.383769,-0.00020832,-0.000431776,-0.000266073,0.000176233,-0.000408918,-4.19634e-05,9.12363e-06,0,0,0,0,0,0,0,0.0112295,-0.199731,-0.335256,-1.65935,-0.0931929,1.47816,0.401629,-0.00110887,-0.00363431,-0.00194616,-0.00757655,0.00542201,0.00922749,0.000535421,0.00751081,-25.0603,1.88936,24.1898,0.27618,3.15209,-0.083206,-2.50617,0.186129,-1.62721,0.0560953,-1.02624,-0.298351,-0.182747,-0.200532,-0.413344,-0.595628,-0.166576,-0.297478,-0.0556631,
0.0112134,-0.199742,-0.335277,-1.6593,-0.0931909,-0.0926641,-0.383769,-0.000177369,-0.000412005,-0.000231581,0.000168264,-0.00042788,-5.3245e-05,7.82617e-06,0,0,0,0,0,0,0,0.0112295,-0.199731,-0.335256,-1.65935,-0.0931929,1.47816,0.401629,-0.00110887,-0.00363431,-0.00194616,-0.00757655,0.00542201,0.00922749,0.000535421,0.00751081,-25.0603,1.88936,24.1898,0.27618,3.15209,-0.083206,-1.15625,-0.127255,-1.54481,0.281438,-0.0611656,-0.195049,-0.0833638,0.313817,-0.333857,-0.680582,-0.15265,-0.242645,-0.0568078,
0.0112128,-0.199744,-0.335278,-1.6593,-0.0931926,-0.0926643,-0.383769,-0.000151924,-0.000394762,-0.000203768,0.00016062,-0.000432057,-6.50727e-05,6.81046e-06,0,0,0,0,0,0,0,0.0112295,-0.199731,-0.335256,-1.65935,-0.0931929,1.47816,0.401629,-0.00110887,-0.00363431,-0.00194616,-0.00757655,0.00542201,0.00922749,0.000535421,0.00751081,-25.0603,1.88936,24.1898,0.27618,3.15209,-0.083206,-1.15625,-0.127255,-1.54481,0.281438,-0.0611656,-0.195049,-0.0833638,0.313817,-0.333857,-0.680582,-0.15265,-0.242645,-0.0568078,
0.0112123,-0.199745,-0.335278,-1.6593,-0.0931943,-0.0926646,-0.383769,-0.000130789,-0.000379808,-0.000181077,0.000153433,-0.000426742,-7.74592e-05,6.00593e-06,0,0,0,0,0,0,0,0.0112412,-0.199698,-0.335249,-1.6596,-0.093216,1.47869,0.401623,-0.000248766,0.00194241,0.00033812,-0.00159285,-0.00508399,0.00269941,-0.000793914,-0.119442,-25.6117,1.83778,25.9076,0.495907,2.97356,-0.0301054,-0.948969,-0.142838,-1.32923,0.255714,-0.00552034,-0.164443,-0.0588105,0.301134,-0.292559,-0.5991,-0.147528,-0.215472,-0.057883,
0.0112118,-0.199747,-0.335279,-1.6593,-0.093196,-0.092665,-0.383769,-0.00011307,-0.000366894,-0.000162361,0.000146771,-0.000415569,-9.0292e-05,5.36138e-06,0,0,0,0,0,0,0,0.0112412,-0.199698,-0.335249,-1.6596,-0.093216,1.47869,0.401623,-0.000248766,0.00194241,0.00033812,-0.00159285,-0.00508399,0.00269941,-0.000793914,-0.119442,-25.6117,1.83778,25.9076,0.495907,2.97356,-0.0301054,-1.04606,-0.0587271,-1.1931,0.166299,-0.128144,-0.14503,-0.0381838,0.211441,-0.262239,-0.537133,-0.151531,-0.217054,-0.0571089,
0.0112114,-0.199748,-0.33528,-1.6593,-0.0931976,-0.0926654,-0.383769,-9.80933e-05,-0.00035578,-0.000146774,0.00014066,-0.000401017,-0.0001034,4.83938e-06,0,0,0,0,0,0,0,0.0112412,-0.199698,-0.335249,-1.6596,-0.093216,1.47869,0.401623,-0.000248766,0.00194241,0.00033812,-0.00159285,-0.00508399,0.00269941,-0.000793914,-0.119442,-25.6117,1.83778,25.9076,0.495907,2.97356,-0.0301054,-1.04606,-0.0587271,-1.1931,0.166299,-0.128144,-0.14503,-0.0381838,0.211441,-0.262239,-0.537133,-0.151531,-0.217054,-0.0571089,
0.0112111,-0.199749,-0.33528,-1.65929,-0.0931991,-0.0926659,-0.383769,-8.53442e-05,-0.000346239,-0.000133678,0.000135096,-0.000384759,-0.000116596,4.41233e-06,0,0,0,0,0,0,0,0.0112412,-0.199698,-0.335249,-1.6596,-0.093216,1.47869,0.401623,-0.000248766,0.00194241,0.00033812,-0.00159285,-0.00508399,0.00269941,-0.000793914,-0.119442,-25.6117,1.83778,25.9076,0.495907,2.97356,-0.0301054,-1.58374,0.000604528,-1.36434,0.135229,-0.449685,-0.216174,-0.0970218,0.068279,-0.339769,-0.562762,-0.175936,-0.246452,-0.0544992,
0.0112108,-0.199751,-0.335281,-1.65929,-0.0932006,-0.0926664,-0.383769,-7.44257e-05,-0.000338069,-0.000122593,0.00013006,-0.00036791,-0.000129702,4.0597e-06,0,0,0,0,0,0,0,0.0112412,-0.199698,-0.335249,-1.6596,-0.093216,1.47869,0.401623,-0.000248766,0.00194241,0.00033812,-0.00159285,-0.00508399,0.00269941,-0.000793914,-0.119442,-25.6117,1.83778,25.9076,0.495907,2.97356,-0.0301054,-1.58374,0.000604528,-1.36434,0.135229,-0.449685,-0.216174,-0.0970218,0.068279,-0.339769,-0.562762,-0.175936,-0.246452,-0.0544992,
0.0112105,-0.199752,-0.335281,-1.65929,-0.093202,-0.092667,-0.383769,-6.50267e-05,-0.000331085,-0.000113149,0.00012552,-0.000351195,-0.000142559,3.76604e-06,0,0,0,0,0,0,0,0.0112331,-0.199678,-0.335255,-1.65956,-0.0932107,1.47869,0.401628,0.00112689,-0.000753723,-0.000267092,-0.00408393,0.000525449,0.000123135,0.000613823,-0.0440639,-25.7109,1.91316,26.2805,0.410763,3.05321,-0.0703886,-1.52863,0.07754,-1.1241,0.0632063,-0.497201,-0.172788,-0.0523022,0.00282796,-0.289085,-0.48455,-0.151947,-0.251868,-0.0537047,
0.0112103,-0.199753,-0.335281,-1.65929,-0.0932033,-0.0926676,-0.383769,-5.69008e-05,-0.000325126,-0.00010506,0.000121443,-0.000335071,-0.000155037,3.51966e-06,0,0,0,0,0,0,0,0.0112331,-0.199678,-0.335255,-1.65956,-0.0932107,1.47869,0.401628,0.00112689,-0.000753723,-0.000267092,-0.00408393,0.000525449,0.000123135,0.000613823,-0.0440639,-25.7109,1.91316,26.2805,0.410763,3.05321,-0.0703886,-1.67582,0.095897,-0.80725,0.0122906,-0.724717,-0.191933,-0.0675474,-0.175476,-0.301848,-0.354454,-0.143389,-0.258725,-0.0530231,
0.0112101,-0.199755,-0.335282,-1.65929,-0.0932046,-0.0926682,-0.383769,-4.98501e-05,-0.000320052,-9.80994e-05,0.000117791,-0.000319812,-0.000167033,3.31158e-06,0,0,0,0,0,0,0,0.0112331,-0.199678,-0.335255,-1.65956,-0.0932107,1.47869,0.401628,0.00112689,-0.000753723,-0.000267092,-0.00408393,0.000525449,0.000123135,0.000613823,-0.0440639,-25.7109,1.91316,26.2805,0.410763,3.05321,-0.0703886,-1.67582,0.095897,-0.80725,0.0122906,-0.724717,-0.191933,-0.0675474,-0.175476,-0.301848,-0.354454,-0.143389,-0.258725,-0.0530231,
0.0112099,-0.199756,-0.335282,-1.65929,-0.0932058,-0.092669,-0.383769,-4.3714e-05,-0.000315738,-9.20885e-05,0.000114526,-0.000305565,-0.000178469,3.13481e-06,0,0,0,0,0,0,0,0.0112331,-0.199678,-0.335255,-1.65956,-0.0932107,1.47869,0.401628,0.00112689,-0.000753723,-0.000267092,-0.00408393,0.000525449,0.000123135,0.000613823,-0.0440639,-25.7109,1.91316,26.2805,0.410763,3.05321,-0.0703886,-1.45842,0.155344,-1.13403,0.0232157,-0.421125,-0.125409,0.00108788,0.0552435,-0.245043,-0.519007,-0.139896,-0.274759,-0.053075,
0.0112098,-0.199757,-0.335283,-1.65929,-0.093207,-0.0926697,-0.383769,-3.83606e-05,-0.00031208,-8.68822e-05,0.000111612,-0.000292396,-0.000189295,2.9839e-06,0,0,0,0,0,0,0,0.0112331,-0.199678,-0.335255,-1.65956,-0.0932107,1.47869,0.401628,0.00112689,-0.000753723,-0.000267092,-0.00408393,0.000525449,0.000123135,0.000613823,-0.0440639,-25.7109,1.91316,26.2805,0.410763,3.05321,-0.0703886,-1.45842,0.155344,-1.13403,0.0232157,-0.421125,-0.125409,0.00108788,0.0552435,-0.245043,-0.519007,-0.139896,-0.274759,-0.053075,
0.0112096,-0.199758,-0.335283,-1.65929,-0.0932081,-0.0926705,-0.383769,-3.36804e-05,-0.000308984,-8.23621e-05,0.000109016,-0.000280312,-0.000199479,2.8545e-06,0,0,0,0,0,0,0,0.0112331,-0.199678,-0.335255,-1.65956,-0.0932107,1.47869,0.401628,0.00112689,-0.000753723,-0.000267092,-0.00408393,0.000525449,0.000123135,0.000613823,-0.0440639,-25.7109,1.91316,26.2805,0.410763,3.05321,-0.0703886,-1.86143,0.26985,-0.809181,-0.124099,-0.856226,-0.146915,-0.0203471,-0.244442,-0.243923,-0.341826,-0.147957,-0.269751,-0.0530735,
0.0112095,-0.19976,-0.335283,-1.65929,-0.0932092,-0.0926714,-0.383769,-2.95817e-05,-0.000306372,-7.84307e-05,0.000106706,-0.000269288,-0.000209005,2.74315e-06,0,0,0,0,0,0,0,0.0112478,-0.199686,-0.335246,-1.6595,-0.0931885,1.47871,0.401626,-0.000646647,-0.000452783,0.00107585,-0.000181114,0.00408034,-0.00282223,-0.000170296,-0.222592,-25.5879,1.78621,25.9314,0.251461,2.97356,-0.0566557,-1.91818,-0.0324946,-0.677832,0.0622979,-0.92117,-0.296151,-0.181414,-0.290662,-0.397035,-0.305286,-0.184835,-0.286929,-0.0529161,
0.0112094,-0.199761,-0.335284,-1.65929,-0.0932103,-0.0926722,-0.383769,-2.59873e-05,-0.000304177,-7.50068e-05,0.000104653,-0.000259274,-0.000217873,2.64701e-06,0,0,0,0,0,0,0,0.0112478,-0.199686,-0.335246,-1.6595,-0.0931885,1.47871,0.401626,-0.000646647,-0.000452783,0.00107585,-0.000181114,0.00408034,-0.00282223,-0.000170296,-0.222592,-25.5879,1.78621,25.9314,0.251461,2.97356,-0.0566557,-1.91818,-0.0324946,-0.677832,0.0622979,-0.92117,-0.296151,-0.181414,-0.290662,-0.397035,-0.305286,-0.184835,-0.286929,-0.0529161,
0.0112093,-0.199762,-0.335284,-1.65929,-0.0932113,-0.0926731,-0.383769,-2.28313e-05,-0.000302341,-7.20219e-05,0.00010283,-0.000250208,-0.000226094,2.5638e-06,0,0,0,0,0,0,0,0.0112478,-0.199686,-0.335246,-1.6595,-0.0931885,1.47871,0.401626,-0.000646647,-0.000452783,0.00107585,-0.000181114,0.00408034,-0.00282223,-0.000170296,-0.222592,-25.5879,1.78621,25.9314,0.251461,2.97356,-0.0566557,-1.48524,0.0182274,-0.899434,0.0892877,-0.499263,-0.196422,-0.0965089,-0.0124076,-0.296048,-0.454873,-0.150658,-0.300326,-0.053974,
