Iteration,Cost,Cost reduction,time (ms)
0,23.8916,0.401867,568.85
1,12.7933,0.679718,1102.73
2,12.0841,0.697472,1618.33
3,12.0841,0.697472,2134.59
4,9.84116,0.753624,2227.15
5,9.39798,0.764719,2723.15
6,8.87935,0.777704,3238.74
7,8.87935,0.777704,3751.12
