Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0,134.171,83.873,1,13,1.64615,33.098,1.622,6.709,1.351,23.414,12.399,0
0.923794,4.553,925.006,7,13,1.06081,112.787,3.285,33.445,3.856,72.193,468.326,279.989
0.868281,6.96639,687.801,7,13,1.56557,179.824,4.935,47.671,7.298,119.906,197.985,239.822
0.927345,9.09324,814.413,7,13,0.854945,106.413,3.111,27.686,3.8,71.807,329.565,315.263
0.901783,6.06271,694.261,7,13,1.06227,110.127,3.139,31.261,3.766,71.953,280.633,238.013
0.944844,3.5928,713.381,7,13,1.92161,189.18,4.797,56.503,6.246,121.621,201.194,252.246
0.972236,4.22547,1191.75,7,13,2.15751,175.57,4.023,70.078,5.261,96.197,653.633,296.579
0.891364,10.4497,657.493,7,13,0.891575,74.64,2.529,20.744,2.545,48.814,223.525,298.634
0.940976,7.70372,631.829,7,13,1.06667,114.01,3.528,33.695,3.865,72.913,141.429,310.639
0,102.991,2002.12,7,13,0.34359,35.902,1.907,9.161,1.172,23.66,1662.18,244.967
0.61884,65.5307,780.658,7,13,1.81172,115.636,3.351,62.082,3.53,46.668,309.123,293.473
0.938814,8.69584,768.249,7,13,3.07106,276.846,6.867,89.309,10.118,170.531,169.409,245.655
0.945813,7.93481,628.367,7,13,1.04982,113.595,3.09,32.776,3.901,73.82,191.394,259.029
0.97373,3.60185,652.412,7,13,1.44396,149.115,4.271,42.392,5.448,96.994,176.999,259.365
0.942524,7.52525,854.341,7,13,1.66447,131.977,3.317,51.845,4.221,72.587,361.037,292.055
0.798495,16.839,980.402,7,13,2.98095,228.166,5.066,93.046,7.008,123.033,405.659,275.556
0.580658,63.3867,688.975,7,13,1.84029,115.122,2.612,62.507,2.644,47.354,214.148,293.762
0.9798,2.99212,673.125,7,13,1.49084,121.797,3.598,40.47,3.827,73.896,208.721,278.404
