Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.242409,35.1955,1811.59,1,31,100,1615.67,0.173,1554.17,0,61.326,79.567,72.314
0.198542,38.3748,1879.57,1,31,100,1673.25,0.192,1616.6,0,56.451,78.072,82.772
0.378457,28.3639,1794.88,1,31,100,1601.58,0.191,1543.92,0,57.459,78.505,71.454
0.216127,38.2317,1835.11,1,31,100,1636.63,0.2,1578.87,0,57.562,78.638,74.614
0.224813,35.5494,1899.69,1,31,100,1697.53,0.193,1639.35,0,57.983,79.037,77.044
0.235325,34.7638,1865.06,1,31,100,1663.21,0.207,1604.78,0,58.221,79.489,74.558
0.276814,34.2154,1871.24,1,31,100,1669.33,0.197,1610.69,0,58.442,80.055,75.963
0.22808,34.4755,1978.31,1,31,100,1772.98,0.209,1713.71,0,59.062,80.031,77.447
0.249826,33.7244,1836.83,1,31,100,1633.95,0.212,1574.68,0,59.058,81.581,74.664
0.384261,26.5549,2166.36,1,31,100,1952.9,0.215,1879.31,0,73.375,90.983,75.825
0.209133,36.5707,2340.05,1,31,100,2121.7,0.201,2050.95,0,70.546,89.083,80.279
0.245036,32.6834,2166.12,1,31,100,1951.06,0.198,1880.85,0,70.011,88.976,80.766
0.26563,33.4903,2171.42,1,31,100,1961.02,0.196,1889.74,0,71.072,89.163,74.77
0.39773,24.2469,2146.82,1,31,100,1950.01,0.2,1878.27,0,71.537,89.053,62.469
0.22417,33.3714,2163.5,1,31,100,1951.65,0.197,1879.55,0,71.894,90.091,76.24
0.26035,30.5772,2161.76,1,31,100,1950.95,0.197,1880.22,0,70.53,88.991,76.18
0.213147,37.5477,2134.42,1,31,100,1918.07,0.198,1845.99,0,71.877,95.999,75.494
0.334329,28.7359,2128.24,1,31,100,1917.53,0.196,1846.56,0,70.764,89.339,76.949
0.203294,34.4974,2152.98,1,31,100,1937.55,0.202,1865.81,0,71.53,91.68,78.546
0.279564,31.0448,2125.65,1,31,100,1901.4,0.199,1829.67,0,71.525,97.948,81.903
0.156493,34.8901,2202.97,1,31,100,1992.77,0.197,1921.28,0,71.297,89.543,74.929
0.214962,35.1355,2053.39,1,31,100,1832.4,0.349,1762.22,0,69.828,93.62,78.005
0.233527,35.1135,2234.19,1,31,100,2019.72,0.196,1947.5,0,72.026,89.822,79.079
0.428591,21.0899,2134.37,1,31,100,1927.12,0.202,1855.87,0,71.041,89.227,73.286
0.207823,34.7947,2142.45,1,31,100,1930.81,0.195,1858.83,0,71.791,89.033,77.153
0.384261,27.8965,2092.12,1,31,100,1883.9,0.194,1814.13,0,69.57,86.763,76.909
0.263761,32.2039,2088.15,1,31,100,1888.94,0.193,1817.91,0,70.834,87.645,67.784
0.221942,34.3127,2086.51,1,31,100,1882.09,0.204,1812.55,0,69.336,86.647,72.527
0.389067,26.366,2053.21,1,31,100,1853.03,0.195,1785.17,0,67.663,86.941,69.893
0.230158,35.5921,2215.38,1,31,100,2000.31,0.201,1929.82,0,70.286,91.556,77.173
0.248021,31.1111,2062.06,1,31,100,1855.47,0.196,1785.05,0,70.223,86.757,77.185
0.241233,31.2594,2080.58,1,31,100,1874.86,0.198,1806.32,0,68.34,85.981,75.36
0.401064,26.6413,2075.29,1,31,100,1870.3,0.19,1801.32,0,68.779,86.45,74.924
0.329456,31.0926,2102.68,1,31,100,1898.66,0.193,1828.74,0,69.722,86.405,73.545
0.1512,34.1312,2124.22,1,31,100,1916.94,0.191,1847.1,0,69.644,88.148,73.677
0.208095,36.1699,2053.73,1,31,100,1844.47,0.197,1775.57,0,68.704,87.071,77.563
0.235431,36.3136,2096.79,1,31,100,1893.84,0.203,1824.26,0,69.373,86.54,71.589
0.320738,32.0053,2073.73,1,31,100,1868.29,0.195,1798.43,0,69.664,86.405,75.742
0.138641,33.9959,2107.29,1,31,100,1901.75,0.199,1831.78,0,69.767,87.034,74.064
0.330971,27.7153,2090.78,1,31,100,1887.08,0.194,1817.76,0,69.126,86.125,73.706
0.218403,35.78,2106.95,1,31,100,1899.64,0.203,1831.49,0,67.947,86.378,76.709
0.352471,26.541,2094.06,1,31,100,1885.55,0.191,1815.99,0,69.361,86.842,77.838
