Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
1936.38,0,0,1.86284,38.0494,1.14688,0.164639,0.304092,0
1741.42,0,0,1.86232,37.2422,1.15164,0.164142,0.301119,0
2085.45,0,0,1.88011,37.3655,1.1564,0.165202,0.3086,0
2097.07,0,0,1.84316,37.4576,1.1318,0.16445,0.299501,0
2108.47,0,0,1.84452,37.4902,1.13315,0.164307,0.302364,0
2044.9,0,0,1.8772,37.7633,1.15964,0.165273,0.304816,0
2067.46,0,0,1.86449,37.968,1.14684,0.164945,0.305645,0
2100.05,0,0,1.83749,37.5972,1.1256,0.164854,0.301627,0
1946,0,0,1.85505,37.3233,1.13969,0.164576,0.303227,0
2106.9,0,0,1.85953,37.7219,1.14229,0.164615,0.303087,0
2071.54,0,0,1.86696,37.6131,1.14747,0.164584,0.306674,0
1742.27,0,0,1.86077,38.0717,1.14624,0.164615,0.303127,0
2086.55,0,0,1.85038,37.5838,1.1382,0.164927,0.301312,0
2031.81,0,0,1.86992,37.5002,1.15325,0.163823,0.305069,0
2116.59,0,0,1.8517,37.6501,1.1404,0.163953,0.300412,0
2110.88,0,0,1.85221,37.2792,1.13551,0.164668,0.304133,0
2069.18,0,0,1.86367,37.8866,1.15002,0.163781,0.301467,0
2059.56,0,0,1.85966,37.8285,1.14358,0.164025,0.303523,0
1760.72,0,0,1.8576,37.5605,1.14458,0.164145,0.303272,0
2097.12,0,0,1.85315,37.391,1.13926,0.164338,0.302707,0
1831.08,0,0,1.85888,37.7837,1.14487,0.164883,0.300662,0
2120.32,0,0,1.8431,37.2004,1.13081,0.16468,0.302474,0
2074.12,0,0,1.87096,37.5465,1.1515,0.165428,0.30482,0
2045.51,0,0,1.85857,37.4003,1.14209,0.164375,0.302918,0
1862.83,0,0,1.84753,38.5302,1.13704,0.16445,0.301482,0
2119.98,0,0,1.86363,37.3769,1.14744,0.164917,0.30415,0
2054.52,0,0,1.85552,36.6833,1.14034,0.163952,0.303432,0
1724.58,0,0,1.84557,37.361,1.13633,0.16452,0.299436,0
1807.62,0,0,1.88161,37.8511,1.16384,0.164452,0.305949,0
2107.07,0,0,1.83855,37.8833,1.13083,0.164,0.298163,0
2030.13,0,0,1.87569,37.9995,1.15176,0.165558,0.311853,0
2002.33,0,0,1.86102,38.1982,1.14909,0.164599,0.300617,0
1938.3,0,0,1.8798,36.7577,1.16367,0.164999,0.304731,0
2051.08,0,0,1.83132,37.7489,1.11843,0.164531,0.30168,0
1944.51,0,0,1.8562,37.857,1.14317,0.16448,0.302933,0
2030.65,0,0,1.83342,37.7208,1.12808,0.163706,0.296121,0
2021.71,0,0,1.88516,37.3817,1.1652,0.165117,0.306545,0
2071,0,0,1.82991,38.2049,1.12059,0.164328,0.300137,0
2080.71,0,0,1.84051,37.6109,1.12932,0.16469,0.302177,0
2091.15,0,0,1.93224,36.576,1.19753,0.16535,0.315532,0
1921.27,0,0,1.86885,38.2926,1.15276,0.164301,0.305182,0
2063.45,0,0,1.88416,36.774,1.16248,0.164753,0.307403,0
2091.05,0,0,1.87048,37.6408,1.15221,0.164773,0.30513,0
2095.63,0,0,1.84028,37.4983,1.12816,0.165711,0.301505,0
2008.64,0,0,1.87661,37.3969,1.15521,0.164314,0.309057,0
1727.72,0,0,1.84816,37.4069,1.13285,0.164779,0.304671,0
2057.29,0,0,1.8489,37.344,1.13432,0.164887,0.302966,0
2143.56,0,0,1.88602,37.2304,1.16324,0.165135,0.306825,0
2119.09,0,0,1.84704,37.9621,1.13377,0.164692,0.30251,0
2038.05,0,0,1.83454,37.7297,1.12134,0.164868,0.303224,0
2096.31,0,0,1.86348,37.3099,1.14715,0.165053,0.304089,0
941.296,0,0,1.866,37.7485,1.14952,0.165211,0.304869,0
2075.69,0,0,1.83868,37.7615,1.12753,0.164926,0.300058,0
2042.06,0,0,1.86575,37.6153,1.14661,0.16517,0.305527,0
2056.68,0,0,1.87937,37.5113,1.15382,0.164919,0.311334,0
2069.52,0,0,1.86959,37.7774,1.1501,0.165875,0.305182,0
2091.62,0,0,1.83227,37.4158,1.12279,0.165047,0.298986,0
