Iteration,Cost,Cost reduction,time (ms)
0,9.63796,0.761558,37.81
1,6.66012,0.83523,60.848
2,4.54302,0.887606,86.05
3,3.41243,0.915577,112.043
4,3.04551,0.924655,140.116
5,2.9624,0.926711,167.534
