Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.719228,19.6834,95.061,1,9,20.5,6.153,0.012,3.733,0.091,2.314,84.426,1.612
0.0244707,45.6411,93.018,1,9,20.5,6.564,0.006,4.113,0.088,2.354,80.978,2.338
0,50.8442,110.944,1,9,20.5,7.15,0.005,4.696,0.152,2.293,99.86,1.62
0.670165,51.839,68.735,1,9,20.5,9.062,0.006,5.274,0.394,3.383,55.336,1.655
0,35.848,125.603,1,9,20.5,5.907,0.006,3.573,0.139,2.187,115.8,1.591
0,49.7031,88.988,1,9,20.5,6.633,0.006,4.307,0.111,2.206,77.814,2.05
0,38.8485,77.368,1,9,20.5,7.691,0.007,4.225,0.119,3.338,64.37,1.782
0.354969,35.867,69.33,1,9,20.5,6.343,0.007,3.91,0.153,2.27,58.191,1.803
0,21.1866,105.927,1,9,20.5,7.296,0.006,4.593,0.116,2.578,94.5,1.648
0.341698,104.991,50.853,1,9,20.5,6.214,0.006,3.835,0.099,2.272,40.171,1.67
0,65.5356,396.889,1,9,20.5,6.234,0.008,3.881,0.122,2.221,386.737,1.545
0,25.4978,98.885,1,9,20.5,6.176,0.006,3.963,0.09,2.115,88.38,1.904
0,35.7983,82.689,1,9,20.5,6.416,0.005,4.07,0.129,2.209,72.262,1.657
0.491227,31.8996,70.742,1,9,20.5,6.027,0.005,3.824,0.092,2.104,60.227,1.661
0.380577,107.576,64.737,1,9,20.5,6.782,0.005,4.103,0.17,2.502,53.465,1.669
0,29.8624,86.776,1,9,20.5,6.673,0.005,3.87,0.087,2.708,76.2,1.7
0.117411,120.184,115.841,1,9,20.5,6.544,0.004,4.229,0.113,2.195,104.983,1.619
0.274117,74.4515,398.18,1,9,20.5,7.971,0.006,5.503,0.101,2.358,385.495,1.786
0,114.726,78.859,1,9,20.5,6.864,0.007,4.553,0.149,2.153,68.013,1.643
0,47.5233,392.363,1,9,20.5,6.563,0.005,4.197,0.083,2.275,381.444,1.793
0.10673,82.9516,94.217,1,9,20.5,6.066,0.006,3.341,0.124,2.592,83.907,1.663
0,31.6446,87.786,1,9,20.5,5.878,0.006,3.528,0.1,2.241,77.984,1.653
0,108.49,390.269,1,9,20.5,6.312,0.004,4.018,0.061,2.226,379.77,1.682
0.712566,29.3233,62.151,1,9,20.5,6.054,0.005,3.77,0.096,2.181,51.684,1.668
0.486361,49.2147,115.436,1,9,20.5,6.227,0.005,3.544,0.093,2.583,104.969,1.627
0.0824029,112.432,135.551,1,9,20.5,6.576,0.006,4.109,0.095,2.365,123.992,2.003
0.284185,76.3783,61.022,1,9,20.5,6.71,0.006,4.119,0.094,2.488,49.704,1.679
0,53.4732,70.692,1,9,20.5,6.323,0.005,3.901,0.112,2.301,60.493,1.671
0,93.0628,83.068,1,9,20.5,7.111,0.005,4.574,0.14,2.39,71.461,1.641
0.03868,38.1571,104.314,1,9,20.5,7.082,0.005,4.397,0.159,2.517,92.71,1.655
0,73.8384,71.101,1,9,20.5,6.529,0.006,4.252,0.107,2.162,60.571,1.61
0,40.7645,402.875,1,9,20.5,6.378,0.006,3.667,0.123,2.58,392.42,1.662
0.0466183,133.225,70.145,1,9,20.5,7.312,0.005,4.821,0.143,2.34,58.127,1.817
0,128.404,91.833,1,9,20.5,6.016,0.005,3.789,0.089,2.131,81.705,1.551
0,71.2583,69.495,1,9,20.5,7.87,0.006,5.34,0.131,2.39,57.196,1.765
0,104.381,183.973,1,9,20.5,6.685,0.006,4.181,0.106,2.39,172.502,1.691
0.745049,22.3474,66.831,1,9,20.5,6.237,0.005,3.958,0.09,2.182,56.261,1.635
0.114183,133.735,62.129,1,9,20.5,6.258,0.005,3.829,0.103,2.318,51.496,1.662
0.396137,42.614,96.979,1,9,20.5,7.203,0.007,4.336,0.095,2.763,85.355,1.701
0.309599,78.9704,82.686,1,9,20.5,5.94,0.005,3.461,0.093,2.378,72.574,1.568
0,36.4715,150.978,1,9,20.5,6.843,0.005,4.355,0.096,2.385,140.017,1.781
0,79.5982,90.111,1,9,20.5,6.471,0.005,3.992,0.135,2.336,79.451,1.606
0.00958458,108.501,402.265,1,9,20.5,7.043,0.005,4.456,0.111,2.469,390.867,1.575
0,56.2311,394.541,1,9,20.5,6.369,0.005,3.871,0.094,2.396,384.176,1.599
0.642516,35.7317,82.048,1,9,20.5,6.59,0.005,4.096,0.153,2.332,71.045,1.707
0,30.7825,102.281,1,9,20.5,6.318,0.006,3.979,0.102,2.229,92.02,1.755
0,33.8819,122.206,1,9,20.5,7.314,0.005,4.644,0.149,2.514,110.474,2.044
0.355707,100.891,89.134,1,9,20.5,6.213,0.026,3.912,0.09,2.183,78.219,1.697
0.161248,107.709,106.01,1,9,20.5,6.2,0.005,3.86,0.107,2.224,95.391,1.631
0,37.6829,90.963,1,9,20.5,6.891,0.006,4.151,0.127,2.605,79.782,1.734
0,33.2373,91.646,1,9,20.5,6.674,0.005,4.245,0.099,2.322,81.026,1.653
0,41.1753,102.074,1,9,20.5,6.26,0.005,3.895,0.105,2.253,91.69,1.702
0.106943,126.02,57.123,1,9,20.5,6.901,0.005,4.501,0.14,2.252,45.561,1.778
0.144132,55.2843,387.947,1,9,20.5,6.566,0.005,4.272,0.104,2.182,376.891,1.725
0,60.3494,94.69,1,9,20.5,6.293,0.005,3.807,0.123,2.355,84.447,1.666
0,28.2956,119.985,1,9,20.5,6.526,0.005,4.199,0.111,2.209,109.395,1.711
0.166929,50.8169,84.301,1,9,20.5,7,0.005,4.226,0.098,2.669,72.823,1.728
0,115.418,93.867,1,9,20.5,6.776,0.005,3.95,0.122,2.696,83.057,1.628
0,148.477,400.184,1,9,20.5,6.538,0.005,4.178,0.086,2.266,389.401,1.712
0.169906,127.092,90.459,1,9,20.5,6.174,0.005,3.856,0.125,2.185,80.044,1.485
0.032816,138.77,60.882,1,9,20.5,6.51,0.005,4.211,0.098,2.194,49.92,1.705
0.0945772,44.2481,97.659,1,9,20.5,5.969,0.005,3.573,0.12,2.268,87.597,1.594
0.417368,101.35,64.386,1,9,20.5,7.013,0.005,4.505,0.109,2.392,52.702,1.748
0.647485,27.2627,86.862,1,9,20.5,6.457,0.006,3.992,0.091,2.366,75.821,1.671
0.655102,23.926,82.076,1,9,20.5,6.868,0.005,4.553,0.107,2.201,70.322,1.894
0.120332,44.0144,73.272,1,9,20.5,6.408,0.005,3.832,0.141,2.427,62.711,1.551
0,47.5707,430.184,1,9,20.5,6.352,0.005,4.052,0.122,2.17,419.174,2.158
