Iteration,Cost,Cost reduction,time (ms)
0,1038.7164555589513,0.0,6250.235795974731
1,187.6687783691459,0.8193262681410414,11578.371047973633
2,151.31520379733078,0.8543248227295047,17215.555906295776
3,120.29478917499311,0.8841890021755163,22938.230752944946
4,45.25812879147668,0.9564287938741449,25964.190244674683
5,35.10802942566291,0.9662005649012553,29115.84186553955
6,22.875090203053507,0.9779775413389942,31691.816568374634
7,15.147294633283671,0.9854172959788794,34519.5426940918
8,9.315717728838152,0.991031510400184,36903.89370918274
9,8.953865093146145,0.9913798755712135,39632.44414329529
10,8.61260450866595,0.9917084162260322,42097.3174571991
11,8.161541092993243,0.9921426669912519,45057.69634246826
12,7.737220719329336,0.9925511715175767,47894.373416900635
13,7.178915939530734,0.9930886664006227,51299.753189086914
14,6.791527864440312,0.9934616152193472,53507.962465286255
15,6.5857212515668415,0.9936597507276199,56174.09634590149
16,6.1838703096194205,0.9940466233335142,57068.591356277466
17,5.931642135334972,0.994289450115486,58212.640047073364
18,5.902123785623721,0.9943178682170317,59647.67146110535
19,5.839589619170322,0.9943780715247955,60548.26498031616
20,5.815057303177531,0.9944016894388678,61574.50866699219
21,5.778149806602263,0.9944372212689238,62842.36192703247
22,5.752305672872143,0.9944621021048745,64058.05563926697
23,5.742815676635027,0.9944712383770364,65067.83413887024
24,5.739162242012842,0.9944747556358636,66139.97769355774
25,5.738709053688655,0.9944751919323348,67645.52116394043
