Iteration,Cost,Cost reduction,time (ms)
0,1039.8760570805648,0.0,2249.660015106201
1,593.8415150394808,0.4289304855170132,5218.70231628418
2,471.82652763142477,0.5462665724258811,6518.255233764648
3,233.45744318295277,0.7754949336574007,13313.759803771973
4,232.94251929067818,0.7759901117978805,16435.659885406494
5,232.89225517532827,0.7760384484385865,20039.56413269043
6,232.88613376913327,0.7760443351076307,24384.87958908081
7,232.88422434526154,0.7760461713109539,28938.392162322998
8,232.8590085086584,0.7760704201975701,33069.37670707703
9,232.67689325178725,0.7762455518929594,36434.8406791687
10,231.01543416678376,0.7778432991184009,42352.86045074463
11,231.01543416678376,0.7778432991184009,52598.963260650635
