Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
12.473,1.247,1.308,8.187,1.33333,0,0.136737,50.5761
5.801,0.918,1.302,1.802,1.33333,0.15437,53.907,82.0748
6.104,1.278,1.322,1.594,1.33333,0.37608,39.8472,70.2148
5.212,0.68,1.357,1.524,1.33333,0.498881,96.3268,24.821
5.374,0.907,1.327,1.527,1.33333,0.500197,36.2749,8.61927
6.791,0.869,1.338,3.06,1.33333,0.347035,6.14953,4.83146
11.744,0.813,1.323,8.057,1.33333,1.61538,0.675994,6.79284
5.264,0.887,1.315,1.481,1.33333,0.416578,15.1653,6.35003
5.235,0.827,1.353,1.542,1.33333,0.0637667,8.9354,6.3534
11.6,0.683,1.392,7.956,1.33333,1.81802,0.547466,5.4564
11.601,0.857,1.399,7.769,1.33333,0,0.625624,7.22598
6.826,0.798,1.434,2.995,1.33333,0.305167,6.30221,5.60715
8.644,0.965,1.348,4.732,1.33333,0.152458,2.40726,4.09218
5.491,0.986,1.317,1.52,1.33333,0.152406,5.53787,3.71778
11.522,1.008,1.331,7.689,1.33333,0,0.313012,3.79449
5.527,1.031,1.374,1.525,1.33333,0.295218,4.1541,2.74644
11.17,0.853,1.325,7.411,1.33333,1.53893,0.227616,2.68743
11.304,0.945,1.314,7.552,1.33333,0,0.171807,2.24078
11.109,0.892,1.368,7.322,1.33333,0,0.169584,2.66311
11.302,0.923,1.359,7.454,1.33333,1.57076,0.165756,3.00543
9.601,0.83,1.338,5.879,1.33333,0.341819,0.897854,3.13587
11.252,0.793,1.386,7.497,1.33333,2.68029,0.437759,3.87664
12.013,1.215,1.411,7.719,1.33333,6.83841,0.360701,2.08502
5.64,1.186,1.438,1.47,1.33333,0.442992,6.46491,2.45968
8.293,0.963,1.346,4.506,1.33333,1.24437,1.99203,1.57236
10.996,0.797,1.317,7.382,1.33333,0,0.459674,5.23431
10.086,0.755,1.383,6.303,1.33333,0.927712,0.622477,1.64563
11.485,0.832,1.377,7.675,1.33333,0,0.202069,2.36917
11.512,0.79,1.344,7.782,1.33333,0,0.161507,2.13547
5.433,0.882,1.318,1.578,1.33333,0.247552,2.76562,2.1061
11.391,0.907,1.384,7.5,1.33333,0,0.153242,2.09826
11.709,0.958,1.346,7.793,1.33333,0,0.133288,2.42196
11.656,0.77,1.354,7.865,1.33333,5.84528,0.133277,1.64343
5.43,0.903,1.344,1.544,1.33333,0.619958,6.30672,3.62134
11.053,0.833,1.382,7.357,1.33333,0,1.58068,2.95529
6.743,0.793,1.329,2.999,1.33333,0.108565,3.82671,3.86563
11.133,0.873,1.332,7.428,1.33333,0,0.36286,4.03149
10.969,0.79,1.377,7.32,1.33333,0,0.395837,4.65647
10.936,0.848,1.326,7.313,1.33333,0,0.388577,7.48589
5.189,0.775,1.345,1.499,1.33333,0.122822,6.01708,7.9106
10.967,0.749,1.345,7.42,1.33333,0,0.703743,8.19538
9.551,0.792,1.324,5.905,1.33333,0.928272,2.13805,9.44882
5.226,0.816,1.409,1.482,1.33333,0.204112,13.0673,8.18029
11.301,1.012,1.338,7.461,1.33333,0,0.504125,6.13928
5.318,0.916,1.355,1.525,1.33333,0.288114,9.35832,4.89179
10.038,0.977,1.337,6.124,1.33333,0.715755,1.23063,3.60596
10.014,0.951,1.4,6.067,1.33333,1.61612,1.88731,3.46743
11.358,0.996,1.329,7.492,1.33333,0,0.655216,7.15692
9.905,0.897,1.326,6.074,1.33333,0.116437,1.03069,3.72514
11.477,0.94,1.352,7.694,1.33333,0,0.465364,5.4031
8.617,1.168,1.37,4.509,1.33333,0.206833,2.16859,3.80115
11.148,0.908,1.39,7.296,1.33333,3.64273,0.392301,3.12068
11.559,1.042,1.33,7.681,1.33333,0,0.362971,4.23295
11.131,0.749,1.324,7.54,1.33333,0,0.35567,4.3038
8.191,0.789,1.349,4.51,1.33333,0.310313,2.96248,5.28336
5.513,1.019,1.334,1.577,1.33333,0.048751,9.04488,6.76172
11.168,0.824,1.35,7.473,1.33333,0,0.601864,6.65603
11.447,0.828,1.326,7.695,1.33333,1.85731,0.678384,6.23334
5.234,0.753,1.328,1.562,1.33333,0.323411,8.98753,4.45053
11.308,0.86,1.435,7.429,1.33333,0,0.653304,7.6152
11.43,0.872,1.318,7.618,1.33333,0,0.504181,5.90594
11.566,0.875,1.34,7.723,1.33333,0,0.532812,7.09841
