Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0,70.1046,133.071,1,9,100,18.089,0.025,15.502,0,2.559,110.801,1.744
0,46.786,118.448,1,9,100,18.747,0.017,16.232,0,2.495,95.533,1.498
0,50.8442,136.351,1,9,100,20.489,0.018,17.029,0,3.44,111.565,2.042
0.616517,60.2708,82.633,1,9,100,19.495,0.019,16.232,0,3.242,58.315,1.712
0.417412,20.8846,129.404,1,9,100,19.283,0.021,16.734,0,2.525,104.934,2.235
0,49.7031,127.754,1,9,100,31.411,0.023,26.318,0,5.068,91.624,1.691
0,38.8485,79.179,1,9,100,22.197,0.02,19.572,0,2.602,52.712,1.87
0.0587668,52.3373,118.724,1,9,100,24.316,0.02,20.478,0,3.813,88.957,1.927
0,21.1866,143.701,1,9,100,24.648,0.02,22.122,0,2.503,114.677,1.739
0.0733568,147.788,74.606,1,9,100,18.565,0.017,16.368,0,2.178,51.818,1.513
0,65.5356,91.664,1,9,100,17.565,0.016,15.419,0,2.128,70.216,1.535
0,25.4978,105.023,1,9,100,18.989,0.016,16.723,0,2.248,82.009,1.678
0,35.7983,107.699,1,9,100,17.357,0.017,15.081,0,2.257,86.011,1.711
0.254094,46.7677,69.943,1,9,100,15.085,0.017,12.832,0,2.234,50.719,1.711
0,173.672,69.081,1,9,100,17.329,0.017,15.191,0,2.12,47.595,1.698
0,29.8624,103.227,1,9,100,17.992,0.018,15.816,0,2.156,81.32,1.703
0.22268,105.85,124.302,1,9,100,20.035,0.016,17.479,0,2.538,100.021,1.608
0.254103,76.5043,77.002,1,9,100,20.533,0.019,18.318,0,2.194,51.988,1.682
0,114.726,100.5,1,9,100,16.859,0.016,14.479,0,2.361,79.737,1.637
0.0466361,45.307,388.691,1,9,100,19.986,0.017,17.37,0,2.597,363.774,1.733
0.0936257,84.1684,107.847,1,9,100,14.323,0.017,11.999,0,2.305,89.464,1.626
0,31.6446,135.076,1,9,100,17.264,0.017,14.783,0,2.461,112.032,3.214
0.322468,73.5054,109.372,1,9,100,24.977,0.029,22.092,0,2.853,78.545,1.879
0.125544,89.2098,110.716,1,9,100,23.476,0.028,20.935,0,2.51,81.692,1.798
0.721192,26.7142,145.808,1,9,100,24,0.027,21.231,0,2.74,116.053,2.628
0.0621093,114.919,144.883,1,9,100,19.655,0.033,17.121,0,2.498,119.975,1.653
0.545525,48.493,81.909,1,9,100,18.467,0.02,16.258,0,2.187,59.051,1.633
0,53.4732,101.947,1,9,100,15.824,0.018,13.177,0,2.627,80.179,3.433
0.507477,45.8356,205.704,1,9,100,33.8,0.037,28.14,0,5.619,163.979,2.121
0,39.6924,128.839,1,9,100,23.222,0.022,20.33,0,2.866,100.492,2.076
0,73.8384,115.65,1,9,100,21.481,0.019,18.787,0,2.672,88.626,2.679
0,40.7645,104.528,1,9,100,19.575,0.018,17.184,0,2.37,80.321,2.114
