Iteration,Cost,Cost reduction,time (ms)
0,76.3541,0.256781,520.013
1,58.619,0.429412,1049.58
2,58.619,0.429412,1556.31
3,54.067,0.47372,1650.39
4,54.067,0.47372,2149.5
5,54.067,0.47372,2238.65
