Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
27.4416,0.102244,0,132.851,22,88.2698,21.9387,17.863,0
27.6711,0.142949,0,130.928,22,86.9902,21.8878,17.4808,0
22.3722,0.139864,0,143.281,22,96.722,22.107,18.8918,0
18.1803,0.0248747,0,132.615,22,88.627,21.4478,17.67,0
33.9415,0.0860326,0,140.855,22,95.3771,21.5501,18.5262,0
27.7576,0.148976,0,142.142,22,95.9091,21.6002,18.8805,0
16.6268,0.0249872,0,126.553,22,83.6483,21.159,17.2621,0
23.0769,0.145119,0,140.22,22,94.5394,21.4073,18.6497,0
22.2959,0.0611649,0,142.294,22,96.5886,21.4261,18.6271,0
20.0543,0.0247608,0,119.247,22,77.4367,20.9563,16.6845,0
32.8609,0.151017,0,137.721,22,93.2576,21.3707,18.0474,0
22.5669,0.103747,0,130.477,22,86.9585,21.3059,17.5233,0
33.0233,0.160685,0,133.722,22,89.1625,21.8813,17.9027,0
25.8998,0.105448,0,136.037,22,91.3944,21.7329,17.9156,0
24.7922,0.131308,0,132.45,22,88.21,21.5552,17.827,0
30.486,0.137024,0,125.075,22,81.874,21.675,17.137,0
17.7368,0.0741334,0,131.58,22,86.8248,22.1506,17.7746,0
22.5321,0.0907727,0,137.19,22,92.2955,21.5152,18.1911,0
21.646,0.0941198,0,131.148,22,86.9324,21.7774,17.6556,0
27.7517,0.181369,0,143.017,22,96.9596,22.0129,18.6116,0
20.3724,0.0562008,0,146.341,22,98.899,22.5167,19.1689,0
27.4782,0.187358,0,136.449,22,90.9088,22.1834,18.2349,0
20.1768,0.0246544,0,137.56,22,91.4806,22.3795,18.5184,0
17.2531,0.0248683,0,132.295,22,87.5996,21.865,17.9557,0
14.1421,0.0245588,0,125.75,22,82.7479,21.2435,17.2202,0
20.5332,0.0872249,0,134.657,22,89.9205,21.5406,18.1182,0
20.6815,0.0913769,0,136.695,22,91.3356,21.9033,18.306,0
22.2964,0.105787,0,138.851,22,92.9054,22.2655,18.4079,0
16.6621,0.0648655,0,131.034,22,87.2457,21.6451,17.471,0
22.6851,0.0943103,0,131.921,22,86.691,22.6443,17.6901,0
17.4842,0.0248643,0,131.698,22,87.4174,21.4626,17.9518,0
56.4837,0.192928,0,144.316,22,90.5282,30.7383,18.0076,0
23.488,0.0900334,0,147.67,22,100.376,21.8471,19.4105,0
13.3174,0.0249957,0,124.157,22,80.8312,22.0784,16.9191,0
22.0106,0.0575021,0,136.341,22,91.273,21.5542,18.2899,0
22.2898,0.0874426,0,133.934,22,89.2115,21.7802,17.999,0
24.1287,0.117961,0,132.203,22,87.7652,21.8309,17.6454,0
29.2012,0.132552,0,137.162,22,91.438,21.9583,18.5204,0
22.3793,0.0248287,0,139.326,22,93.3419,21.7808,18.7597,0
24.8349,0.0920989,0,138.652,22,92.6661,22.3961,18.3006,0
23.9928,0.14679,0,133.861,22,89.3335,21.6495,17.9139,0
29.427,0.14165,0,138.183,22,92.4195,22.3589,18.3332,0
16.4646,0.0557824,0,130.52,22,86.2913,21.9858,17.5239,0
21.5401,0.104697,0,140.939,22,94.456,22.2673,18.6798,0
18.6371,0.0248774,0,137.487,22,92.3847,21.6919,18.1294,0
24.977,0.090703,0,145.001,22,97.8192,22.067,19.1676,0
16.5486,0.0247901,0,126.41,22,79.8783,25.1681,17.0705,0
16.7741,0.024978,0,135.895,22,91.0576,21.75,18.1964,0
22.3112,0.146464,0,131.698,22,87.3,21.5354,17.8949,0
18.6261,0.0249793,0,131.897,22,87.3951,21.6259,17.9894,0
28.7784,0.126813,0,132.544,22,88.7405,21.3152,17.7272,0
27.5596,0.128339,0,136.611,22,92.1908,21.5257,17.8358,0
18.7984,0.0482428,0,138.293,22,92.8637,21.6369,18.4832,0
21.2697,0.108776,0,130.882,22,87.0315,21.2737,17.8192,0
26.9816,0.117933,0,129.179,22,86.1866,21.0127,17.3693,0
24.7287,0.158572,0,133.509,22,89.1519,21.4872,17.8711,0
16.7966,0.0247636,0,128.525,22,84.8582,21.524,17.3674,0
21.0836,0.0249155,0,126.836,22,83.3855,21.6679,17.1851,0
20.3858,0.0812148,0,142.37,22,96.2279,21.7949,18.7647,0
24.5509,0.08328,0,134.742,22,89.8663,21.5375,18.2498,0
21.4816,0.109615,0,133.103,22,88.653,21.8723,17.7332,0
17.185,0.0613905,0,132.885,22,88.1961,21.7461,18.0294,0
21.5036,0.0645262,0,133.909,22,89.2633,21.3893,18.2556,0
37.7434,0.17726,0,136.483,22,91.506,21.4025,18.4743,0
27.177,0.121113,0,138.86,22,93.1868,21.7043,18.5325,0
20.3833,0.0958723,0,132.188,22,87.7988,21.7939,17.8368,0
31.9423,0.175668,0,131.583,22,86.8594,21.9678,17.9239,0
21.6515,0.102068,0,104.884,22,58.6463,24.1198,17.5099,0
21.4062,0.101093,0,132.301,22,89.4213,20.5037,17.3442,0
18.4512,0.0245904,0,138.612,22,93.0178,21.9831,18.2389,0
28.6244,0.169307,0,133.287,22,87.6918,22.2886,18.2905,0
23.1119,0.056702,0,129.477,22,85.5707,21.3546,17.7629,0
35.3643,0.127176,0,134.301,22,89.2477,22.2322,17.8285,0
48.8763,0.229648,0,149.849,22,94.6251,30.9429,18.7855,0
32.3366,0.147248,0,133.539,22,87.2864,23.6955,17.6934,0
32.3165,0.153319,0,136.872,22,91.1022,22.1752,18.3415,0
19.4211,0.0249138,0,134.511,22,89.8206,21.8972,17.7967,0
29.2157,0.116212,0,142.03,22,95.8511,21.8825,18.8612,0
41.7167,0.345256,0,135.75,22,90.3413,22.2148,18.0755,0
22.4719,0.0645716,0,129.143,22,85.1999,21.7348,17.5515,0
23.1856,0.0849109,0,140.399,22,94.5527,22.1532,18.3263,0
