Iteration,Cost,Cost reduction,time (ms)
0,7.45771943684648,0.0,31.186342239379883
1,7.370693835918209,0.011669197489289074,213.1516933441162
2,5.482229887158464,0.26489191051190275,588.2568359375
3,4.753660012275067,0.3625852980217278,2295.576333999634
4,4.563346446508074,0.38810430116720784,4223.569631576538
5,3.143108045052247,0.578543002097526,5660.383701324463
6,2.9034521142022713,0.6106782859305304,6623.16632270813
7,2.504374006261375,0.6641903697948233,7515.902519226074
8,2.3052008859216246,0.690897343961174,8396.445512771606
9,1.8583977166880343,0.7508088454620299,9428.386449813843
10,1.8370125812187015,0.7536763622210642,10758.204221725464
11,1.8292639088389115,0.7547153758827347,12275.9428024292
12,1.787149064603612,0.7603625237262461,13483.023166656494
13,1.7782169405478825,0.761560225534603,14666.336297988892
14,1.7698506173945339,0.7626820595247653,15923.285245895386
15,1.769439722940571,0.7627371560535959,17539.03031349182
