MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.00554876,1.93813e-06,0.000290954,0.519119,0.000140185,0.478595,10.1
1274.83,0.000278595,0.0154611,179704,0.0164899,0,10.1
7226.38,0.000527933,0.0134836,5.94055e+06,0.0304769,0.238059,10.1
7715.15,0.00119368,0.00721129,896642,0.0831715,0,10.1
0.00714702,2.25834e-06,0.000349345,0.866337,0.000216438,0.488519,10.1
263.094,0.000100976,0.0112616,71174.3,0.00116912,0.0486544,10.1
3392.88,0.00037298,0.00643112,1.67394e+06,0.0244883,0.0647468,10.1
753.114,0.000388663,0.0058412,79624,0.0243004,0.0432273,10.1
0.0361443,3.33509e-06,0.000374683,23.6949,0.000250788,0.666689,10.1
3502.78,0.00016594,0.00250873,1.02473e+06,0.0064158,0.0338499,10.1
3479.52,0.000150683,0.0049057,1.2127e+06,0.00220801,0.0545384,10.1
4545.88,0.000683389,0.00450833,1.66528e+06,0.0311174,0,10.1
39.6222,5.76634e-06,0.000556562,39592.4,0.000243889,0.60977,10.1
53.2873,6.54681e-06,0.000518532,22453.5,0.000249332,0.520511,10.1
1151.34,0.000371076,0.00274088,189773,0.0181769,0.108205,10.1
945.455,0.000250353,0.00334871,106211,0.0158059,0,10.1
0.00264751,8.5409e-07,0.000273055,1.01128,0.000158925,0.442522,10.1
951.277,0.000102653,0.00977746,327916,0.00109188,0.538108,10.1
375.722,0.000179368,0.00673848,145952,0.00158557,0,10.1
16842.9,0.0027672,0.00775648,1.3847e+06,0.173759,0,10.1
48.6529,1.30807e-05,0.000930207,18284.1,0.000261325,0.70725,10.1
2032.09,8.12179e-05,0.00223142,608302,0.00202031,0.0985749,10.1
3025.91,0.000177693,0.0039639,298900,0.00871576,0.106322,10.1
14519.6,0.0024922,0.00512611,1.32087e+06,0.207616,0,10.1
0.00211116,9.05516e-07,0.000265457,0.650217,0.000157674,0.580389,10.1
1711.13,0.000271682,0.00383232,384614,0.0282767,0.294273,10.1
1078.27,0.000252471,0.00550374,212105,0.0123723,0,10.1
6344.25,0.000546207,0.00469729,1.14331e+06,0.0479727,0,10.1
0.0022446,1.11857e-06,0.000287303,0.368469,0.000129382,0.383078,10.1
148.286,6.9344e-05,0.0106377,141413,0.000479105,0.339247,10.1
6296.31,0.000855963,0.00533812,951837,0.054441,0.00337725,10.1
1286.55,0.000401297,0.00663313,505132,0.0221748,0.120348,10.1
0.0153984,2.72498e-06,0.000295793,8.36334,0.000282496,0.60459,10.1
3242.08,0.000672048,0.00871087,519931,0.02831,0.0421769,10.1
5189.86,0.000708025,0.00817992,1.75252e+06,0.057854,0.0145009,10.1
662.581,0.000439505,0.0103474,169287,0.0125766,0.256511,10.1
0.0571631,2.61431e-06,0.000263179,31.8415,0.000260695,0.742699,10.1
2831.32,5.34125e-05,0.00531524,401209,0.000646428,0.30151,10.1
6333.71,0.000571532,0.00638546,3.44016e+06,0.0269339,0,10.1
2138.42,0.00067218,0.00477832,637306,0.0329924,0,10.1
0.00529073,1.59943e-06,0.000300516,0.844239,0.000149182,0.476506,10.1
1193.51,0.000122311,0.015202,937067,0.00139167,0.0453193,10.1
7043.76,0.000949036,0.00625445,1.57374e+06,0.0425933,0,10.1
3044.3,0.000417654,0.00713485,1.20313e+06,0.0300115,0,10.1
0.00342859,1.49965e-06,0.000223186,1.90006,0.000252818,0.553503,10.1
232.498,0.000130601,0.0152716,69069.5,0.00287565,0.388644,10.1
553.231,0.00017412,0.0141135,238817,0.00385901,0.236307,10.1
42057.5,0.000478624,0.0077739,3.33407e+07,0.0336109,0,10.1
0.0208125,3.92964e-06,0.000450655,3.39942,0.000239524,0.470286,10.1
1926.31,0.000373878,0.0141763,203265,0.0136473,0,10.1
23938.5,0.000170283,0.00855222,2.30961e+07,0.00269964,0.164826,10.1
1340,0.000201193,0.00728499,237253,0.00417697,0.11763,10.1
0.0696678,2.7345e-06,0.000271793,47.7013,0.000340709,0.656027,10.1
5580.52,0.00012159,0.011312,1.32019e+06,0.00514211,0.41171,10.1
2011.98,0.000220561,0.00721121,567640,0.00317546,0.0411846,10.1
11695.3,0.000701287,0.00610159,2.02545e+06,0.0865536,0,10.1
0.00643391,1.97068e-06,0.000266803,2.26226,0.000176944,0.501827,10.1
13587,0.000101143,0.00895348,1.3504e+07,0.000545578,0.0241815,10.1
575.017,0.000113755,0.00767836,270151,0.000670308,0.0142822,10.1
66971.8,0.00267236,0.0077542,9.41297e+06,0.343266,0,10.1
0.0167433,2.4722e-06,0.000802369,7.7166,0.000246922,0.613753,10.1
2958.52,9.68952e-05,0.00916137,527550,0.00181742,0.397963,10.1
3330.77,0.000336468,0.00443752,1.11349e+06,0.0231803,0,10.1
1155.19,0.000125736,0.00449647,597540,0.00150038,0.0531915,10.1
0.00887705,2.11828e-06,0.000327108,5.59812,0.000279131,0.445613,10.1
11360,0.000174102,0.0185621,6.14445e+06,0.00404468,0.227301,10.1
13302.8,0.00121884,0.00966607,5.23387e+06,0.0764164,0,10.1
16167.8,0.000700728,0.00869928,7.53319e+06,0.026783,0,10.1
0.0100192,1.43802e-06,0.000258596,7.98414,0.00026061,0.708416,10.1
