MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.337753,7.02948e-05,0.0355665,2.94429,0.000185276,0.47953,0.554839
13634.9,0.00461063,0.0571911,167082,0.0373709,0,0.683871
802.066,0.000325863,0.0334948,115347,0.00119657,0.214293,1.31613
2075.85,0.000282076,0.0157099,1.1069e+06,0.011954,0.158501,7.21935
0.839766,8.35157e-05,0.0534934,5.089,0.000252611,0.473176,0.645161
324.124,0.000426664,0.0343021,71154.2,0.00205576,0.0120294,0.770968
3068.31,0.000247523,0.0259517,1.67393e+06,0.00114396,0.0605956,2.56129
414.672,0.000252004,0.0256434,79550.3,0.000874024,0.0302556,2.08065
0.270664,3.94396e-05,0.00334963,23.5056,0.000249647,0.577975,1.05161
12004.3,0.00307499,0.0223829,979147,0.104077,0,1.21935
3491.22,0.000368368,0.0136511,1.21322e+06,0.00216713,0.137442,2.70645
3324.52,0.000358922,0.0127719,1.68892e+06,0.00313759,0.0896179,2.7
40.2173,7.78625e-05,0.0168183,39574.6,0.000258597,0.663796,0.890323
150.005,0.000235258,0.0157656,11216.6,0.0087241,0.0608706,0.890323
912.883,0.000478795,0.0194151,196528,0.00227631,0,1.12903
821.445,0.000491704,0.0182337,106205,0.00209892,0.186159,0.925806
0.0143829,1.97653e-05,0.00351472,1.01654,0.000160765,0.392772,0.56129
950.511,0.000228236,0.04598,326390,0.000483994,0.0122766,0.767742
295.768,0.000345633,0.0144458,148028,0.00444724,0.183413,3.81613
3016.21,0.000473067,0.0126165,854259,0.0228493,0.11293,5.51613
49.6009,5.55393e-05,0.0117162,18447.3,0.000271911,0.382894,1.10323
2033.67,0.000262584,0.0187949,608169,0.00118349,0,1.35484
3077.61,0.000469998,0.00716662,298662,0.0087535,0.0452294,2.75806
20722.9,0.00410682,0.00902981,1.32226e+06,0.141145,0,4.67742
0.0207031,2.08468e-05,0.00401279,0.648591,0.000158895,0.553597,0.645161
1566.33,0.000182404,0.0331268,384491,0.000591292,0.138649,0.76129
877.989,0.000346177,0.0225634,211943,0.00234614,0,1.90968
4445.47,0.000505491,0.0175681,1.14329e+06,0.0050348,0.0307568,2.13226
0.335234,5.94012e-05,0.0191784,3.35703,0.00018671,0.487239,0.645161
148.501,0.00011674,0.0176604,141383,0.000466517,0.122337,0.851613
3006.64,0.000189426,0.0163715,946311,0.00113426,0.159494,2.27742
4715.26,0.00284191,0.020131,505530,0.0237524,0,3.05484
0.633551,6.9357e-05,0.00931636,8.29007,0.000298612,0.596062,0.890323
2383.55,0.00023025,0.0233411,518919,0.00208983,0.171326,1.12258
4464.27,0.000775747,0.0186296,1.7536e+06,0.0072075,0.126581,4.74839
551.563,0.000430262,0.0155422,168781,0.00686937,0.261683,8.72258
0.300092,5.34024e-05,0.00251837,31.3078,0.000247943,0.501881,0.832258
2836.28,0.000193763,0.0225903,401144,0.000784664,0.143546,0.974194
5445.58,0.000403276,0.0199883,3.44013e+06,0.00751539,0.0862621,1.59677
1473.53,0.000576733,0.0114904,638018,0.00573911,0,3.84194
0.470042,7.41436e-05,0.0189847,4.21967,0.000214836,0.451054,0.632258
1211.75,0.000171564,0.0355871,958039,0.000426804,0.0748019,0.890323
4709.89,0.00161896,0.0267063,1.57525e+06,0.00952268,0,1.71935
2364.6,0.00039068,0.0183046,1.20918e+06,0.00469362,0.107393,3.01935
0.506463,7.89454e-05,0.0191014,3.63347,0.000203303,0.475981,0.722581
236.033,0.000271714,0.0343425,69085.1,0.00127198,0.20288,0.896774
521.512,0.000212049,0.0256372,238740,0.00146913,0.166777,2.15806
40715.9,0.000298716,0.0162371,3.33395e+07,0.00448705,0.0168223,2.26129
1.20611,0.000116483,0.0395691,4.90439,0.000238953,0.438689,0.632258
1556.53,0.000296555,0.045779,190519,0.00107185,0.00747441,0.63871
24251.2,0.000806673,0.0278731,2.30981e+07,0.00900566,0.212325,2.1129
1339.77,0.00036556,0.0134335,236826,0.00519628,0,2.89355
0.34446,5.61243e-05,0.00207048,46.9697,0.000351904,0.626027,0.56129
5567.51,0.000162246,0.0236106,1.32035e+06,0.000774199,0.189281,0.974194
2039.23,0.000419304,0.0103794,566904,0.00336041,0.0066254,4.43226
24480.6,0.00663019,0.0103115,2.93681e+06,0.0954044,0,2.33226
0.602331,8.15776e-05,0.0411144,4.22655,0.000218363,0.468213,0.76129
13586.7,0.000146241,0.0157931,1.35038e+07,0.000500695,0.072942,1.40645
577.225,0.000262252,0.0229038,270142,0.000790346,0.00403987,1.00323
12361.6,0.000237208,0.0228975,1.16183e+07,0.00170334,4.90873e-05,1.42258
0.298946,5.46365e-05,0.0394988,7.64228,0.000246368,0.612424,0.722581
2954.4,0.000208629,0.0257634,527831,0.000562547,0.265544,0.890323
3102.07,0.000421676,0.0133301,1.11348e+06,0.00592212,0.159988,4.1
1249.79,0.000488714,0.0128233,598581,0.00528697,0,3.53871
0.504487,6.56115e-05,0.0102913,5.68852,0.000258573,0.453018,0.896774
11346.4,0.000201217,0.0297258,6.14445e+06,0.000476982,0.330653,0.980645
8874.64,0.00034328,0.0231622,5.23378e+06,0.00358092,0.255116,1.71935
18081.9,0.00187955,0.0248481,7.53378e+06,0.0336641,0,2.73871
0.550072,5.69608e-05,0.00718115,7.5124,0.00030393,0.710944,0.722581
10922.4,0.00334725,0.0229873,779110,0.0356654,0,0.929032
3546.43,0.000278158,0.0165959,315830,0.00175915,0.0708816,1.33226
11831.7,0.000349206,0.0143313,9.99606e+06,0.00216825,0.0480196,2.52258
52.8589,0.000150623,0.0496341,30928.5,0.000510153,0.298283,0.890323
241.121,0.000291822,0.0361372,44402.1,0.000608527,0.0276537,0.56129
2329.62,0.00124634,0.0302895,209457,0.0305674,0,1.23226
2060.95,0.000764904,0.0237289,179145,0.0324268,0.116768,2.20645
0.0271133,1.93556e-05,0.0040303,0.90737,0.000132883,0.605157,0.767742
4309.22,0.000227036,0.0245273,1.38364e+06,0.000815664,0.202215,1.05161
903.428,0.000255613,0.0119644,244259,0.00142036,0.015498,4.35161
3896.54,0.000466903,0.0129261,767101,0.00709134,0.0584762,4.54839
115.24,0.000113485,0.0526759,71152,0.000273278,0.465062,0.722581
2059.05,0.001388,0.0534236,170088,0.00563682,0,1.22581
1471.29,0.000920731,0.0382653,617319,0.00553392,0.0397446,2.60968
5741.07,0.000836481,0.0321964,1.05466e+06,0.00469194,0.0750026,2.90323
0.705716,8.76482e-05,0.0393119,4.23831,0.000244851,0.600545,0.848387
1972.14,0.000384014,0.0243156,623853,0.00206997,0,1.29677
3560.75,0.000498213,0.0104791,704586,0.0059035,0.0912659,3.88387
7451.45,0.00174457,0.0134718,941644,0.0221397,0,4.96129
0.2927,5.4117e-05,0.0165792,2.33245,0.000150944,0.530876,0.845161
2579.57,0.000165684,0.0207253,1.41166e+06,0.000486826,0.313712,1.22581
758.137,0.00036933,0.0120861,189714,0.00176632,0.106316,2.23548
602.467,0.000300258,0.0117805,87428.1,0.00166982,0,2.37097
0.999006,0.000176112,0.0130062,6.68115,0.000473111,0.518351,0.690323
1249.77,0.000219423,0.0270233,131231,0.0005575,0.172781,1.15806
1377.66,0.000825456,0.021985,88892.2,0.00314714,0.170081,3.32903
3823.42,0.000419457,0.0164166,2.11558e+06,0.00310975,0,4.00968
0.619239,7.99683e-05,0.0478734,4.8657,0.000224688,0.515369,0.916129
7533.7,0.00334455,0.0362434,1.12679e+06,0.0262315,0,0.770968
