MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.0146201,4.38301e-06,0.000704912,0.485986,0.000140868,0.477774,5.41613
3206.04,0.00101359,0.0172879,179497,0.0364725,0.211186,5.54194
797.874,0.000210643,0.0132499,115622,0.00127951,0.431451,6.10323
2215.12,0.000337248,0.00742154,1.10729e+06,0.00889062,0.0198068,8.50645
0.0135194,3.72562e-06,0.000658046,0.878157,0.000217115,0.487862,5.48387
266.053,0.000121083,0.0119113,71167.5,0.00109943,0.0561602,6.1871
3059.48,0.000151664,0.00699268,1.67374e+06,0.00087437,0.137506,6.04839
783.2,0.000452402,0.00595416,79660.4,0.028422,0,6.0871
0.0491831,5.97293e-06,0.000645581,23.5764,0.000250087,0.670873,5.76129
4897.34,0.00106244,0.00280831,986406,0.087072,0,5.87419
4685.06,0.00079273,0.00437218,1.21527e+06,0.0462128,0,7.07742
3063.03,0.000237225,0.00543393,1.27737e+06,0.0412938,0.0139685,7.34839
39.3852,8.94772e-06,0.00110401,39336.6,0.000252675,0.555151,5.8129
53.2962,1.22462e-05,0.00110608,22441.8,0.000249915,0.517376,5.64516
824.76,5.52944e-05,0.00328511,189761,0.00152019,0.114453,5.74194
1254.74,0.000453291,0.00420522,106162,0.0201031,0.0283697,5.54194
0.00300382,1.22656e-06,0.000315988,1.01456,0.000159336,0.442742,5.36129
949.942,8.24804e-05,0.0109617,327763,0.000386071,0.425556,5.58387
466.413,0.000263287,0.00658318,73474,0.0116674,0,8.44516
3798.09,0.000280625,0.00729461,854258,0.0366507,0.0695699,9.21613
62.4893,7.27747e-05,0.00148942,18422.5,0.00286101,0.650517,5.46452
1864.43,8.1738e-05,0.00267023,608199,0.000874464,0.296962,6.05806
2968.71,0.00017442,0.00385022,298920,0.00468595,0.273681,7.07742
13945.2,0.00183315,0.00547442,1.32087e+06,0.135725,0,8.8129
0.0031509,1.37477e-06,0.00037155,0.650007,0.000157633,0.580654,5.46452
2201.58,0.000579137,0.00483377,384616,0.0318035,0,5.52258
858.317,0.000112642,0.00434841,211823,0.00205455,0.052334,6.50323
4402.14,0.000168104,0.00508188,1.14334e+06,0.00562485,0,6.27097
0.00790782,2.56143e-06,0.000653634,0.551955,8.04776e-05,0.404912,5.48387
148.794,7.87119e-05,0.0100191,141397,0.000870001,0.280529,5.64839
6128.21,0.00137616,0.00517831,951470,0.0351088,0,6.78065
1396.12,0.000582835,0.00720982,505230,0.021706,0,7.51935
0.0670441,6.96867e-06,0.000651458,6.72627,0.000264253,0.612206,5.77097
3056.05,0.000410131,0.00979434,519471,0.0470175,0.299842,5.75806
4322.12,0.000304131,0.00829003,1.75294e+06,0.00696701,0.254256,8.92258
570.283,0.000406533,0.00905062,169180,0.00686148,0,10.7613
0.0700594,4.78975e-06,0.000319311,31.5081,0.000260641,0.742839,5.57742
2977.22,0.000886111,0.00663801,315277,0.108494,0,5.69032
6856.21,0.000891533,0.00576601,3.44019e+06,0.073673,0,6.15161
1338.17,0.000159365,0.00554592,637665,0.00214673,0.00436875,7.88387
0.0126804,3.38479e-06,0.000544751,0.589818,8.81845e-05,0.476168,5.43226
1214.57,0.000113466,0.0161937,958025,0.000974262,0.226139,5.8129
3177.38,0.0002474,0.00696139,1.57382e+06,0.00816516,0.228889,6.26774
3591.77,0.000721135,0.00833779,1.20684e+06,0.0260407,0,7.39355
0.0244941,4.37681e-06,0.000748213,1.66461,0.000168666,0.553679,5.60323
278.558,0.000199246,0.0150457,69054.4,0.0143821,0.184681,5.79677
576.817,0.000245078,0.0141099,238856,0.00465004,0,5.91935
317057,0.00792527,0.00768069,3.00897e+07,0.545174,0,7.58387
0.0291205,6.02633e-06,0.00077791,3.23749,0.00023733,0.475257,5.41613
3071.77,0.000927582,0.0138357,190232,0.0288002,0,5.59032
23965.2,0.000225984,0.00910371,2.30975e+07,0.00881841,0.225432,6.40323
1423.89,0.000346058,0.00869646,237172,0.00663117,0,7.55484
0.0863764,5.45769e-06,0.000327273,47.2337,0.000341984,0.645087,5.42258
12173.5,0.00138515,0.0120016,1.32057e+06,0.0827387,0.194514,5.72903
2006.93,0.000164499,0.00607091,567799,0.00179664,0.0781534,8.21935
11549.6,0.00105767,0.00649048,2.93879e+06,0.0844119,0,6.86129
0.0182252,4.67204e-06,0.000803549,2.2736,0.000177393,0.504768,5.65484
13588.6,0.000133124,0.0106597,1.3504e+07,0.00069314,0.0522874,5.92581
2126.99,0.00078744,0.00833359,135071,0.030218,0,5.96452
