Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.942706,20.1787,113.039,7,2,2.97143,4.847,0.055,1.499,0.068,3.217,89.714,9.348
0.95222,1.20239,83.43,7,2,2.22857,3.882,0.04,1.28,0.061,2.495,64.697,9.36
0.95306,1.01632,104.693,8,2,2.6,5.182,0.065,1.634,0.069,3.406,82.725,10.773
0.593431,5.08863,80.051,7,2,2.97143,5.071,0.053,1.607,0.053,3.349,60.195,9.422
0.802089,0.790031,91.718,7,2,2.22857,4.195,0.043,1.435,0.045,2.668,72.594,9.483
0.99715,0.627093,79.664,7,2,2.97143,4.901,0.053,1.519,0.064,3.256,59.988,9.467
0.676889,499.789,136.711,7,2,4.45714,7.477,0.078,2.292,0.121,4.975,114,9.429
0.921145,4.37087,76.089,8,2,3.25,6.309,0.065,1.961,0.082,4.184,53.036,10.68
0.53984,515.146,104.797,7,2,2.97143,4.943,0.051,1.566,0.066,3.25,84.639,9.543
0.915047,67.2422,75.799,7,2,2.22857,4.362,0.054,1.528,0.071,2.702,54.925,10.661
0.706835,414.38,115.678,7,2,2.22857,4.36,0.061,1.415,0.073,2.801,94.475,9.528
0.733494,4.05397,82.265,7,2,2.22857,3.726,0.042,1.18,0.048,2.449,64.066,9.411
0.0373357,0.301415,42.404,7,2,1.48571,2.537,0.026,0.808,0.027,1.673,25.877,9.227
0.790894,0.480636,112.076,10,2,3.64,9.147,0.089,2.718,0.123,6.202,81.923,13.485
0.495102,655.502,104.858,7,2,1.48571,2.532,0.027,0.85,0.027,1.623,88.274,9.287
0.819486,257.821,83.947,7,2,2.22857,3.799,0.05,1.171,0.056,2.515,65.304,9.389
0.698376,1.57598,68.67,7,2,2.22857,3.882,0.042,1.107,0.065,2.661,50.253,9.42
0.935742,1.03894,77.523,7,2,3.71429,5.962,0.061,1.787,0.083,4.02,56.77,9.337
