Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0,305.233,4,10,0.2,21,58,176
0.849356,351.805,4,10,0.2,44,58,203
0,293.986,4,10,0.2,21,57,172
0.292649,352.683,4,10,0.2,64,56,184
0.61437,507.96,6,10,0.2,87,86,281
0.127777,384.323,5,10,0.2,43,71,221
0.67774,326.32,4,10,0.2,86,48,143
0.27869,357.459,4,10,0.2,64,58,184
0.00246159,311.185,4,10,0.2,21,60,183
0.0105044,301.877,4,10,0.2,21,57,177
0.463847,357.933,4,10,0.2,65,58,187
0.563475,521.993,6,10,0.2,86,86,296
0.0575647,337.921,4,10,0.2,42,58,191
0.392543,338.554,4,10,0.2,43,58,189
0.719189,370.043,4,10,0.2,65,57,198
0.790158,373.709,4,10,0.2,65,57,202
0,299.454,4,10,0.2,21,58,175
0.192564,361.14,4,10,0.2,64,58,191
0.877382,360.586,4,10,0.2,64,58,190
0.00948819,327.946,4,10,0.2,43,58,180
0,300.899,4,10,0.2,21,58,176
0,301.166,4,10,0.2,21,56,176
0.723872,334.395,4,10,0.2,43,57,188
0.619191,365.178,4,10,0.2,64,57,194
0.0939986,472.031,6,10,0.2,64,86,271
0.158425,354.497,4,10,0.2,42,57,205
0.727359,336.589,4,10,0.2,44,57,190
0.0334798,383.448,5,10,0.2,43,71,221
0.538589,536.299,6,10,0.2,105,86,289
0.866057,589.639,7,10,0.2,106,101,328
0.518616,441.849,5,10,0.2,86,72,234
0.59755,349.502,4,10,0.2,63,58,179
0.242576,468.705,6,10,0.2,63,86,267
0.884375,539.895,6,10,0.2,107,84,293
0.199176,324.963,4,10,0.2,42,58,176
0.804524,358.232,4,10,0.2,64,58,189
0,304.327,4,10,0.2,21,58,179
0.189153,332.818,4,10,0.2,42,57,186
0.586493,505.617,6,10,0.2,86,87,280
0.377752,383.491,4,10,0.2,86,57,191
0.686186,362.588,4,10,0.2,64,57,194
0.0352181,326.607,4,10,0.2,43,58,177
0.676927,650.843,8,10,0.2,107,115,374
0.748046,358.771,4,10,0.2,65,57,188
0.649767,576.766,7,10,0.2,105,100,316
0.874801,436.851,5,10,0.2,86,71,228
0.0800034,324.552,4,10,0.2,42,56,178
0.696303,332.156,4,10,0.2,43,58,184
0.73794,353.156,4,10,0.2,65,59,182
0.824768,368.597,4,10,0.2,66,57,197
0.583352,333.225,4,10,0.2,42,58,186
0.40403,379.84,4,10,0.2,86,58,185
0.565574,352.926,4,10,0.2,64,57,182
0.843756,344.04,4,10,0.2,43,58,197
0.418747,460.304,4,10,0.2,70,61,280
0.705009,429.312,5,10,0.2,65,73,242
0.475465,372.624,4,10,0.2,64,57,200
0.515132,561.338,7,10,0.2,86,99,321
0.855326,362.326,4,10,0.2,63,58,191
0.246709,357.286,4,10,0.2,64,57,186
0.909931,386.298,4,10,0.2,85,58,191
0,296.897,4,10,0.2,21,58,173
0.862979,447.926,5,10,0.2,86,73,238
0,304.858,4,10,0.2,21,60,177
0.557336,358.523,4,10,0.2,64,56,190
0.736873,377.504,4,10,0.2,65,57,206
0.295285,439.411,5,10,0.2,86,72,231
0.891997,374.245,4,10,0.2,64,57,204
0,303.552,4,10,0.2,22,57,178
0.560246,391.581,4,10,0.2,85,58,196
0.09432,508.024,6,10,0.2,85,84,285
0.796412,447.004,5,10,0.2,86,71,236
0.885776,534.659,6,10,0.2,109,87,287
0,302.395,4,10,0.2,21,58,178
0.808287,505.554,6,10,0.2,86,86,280
0.867079,337.128,4,10,0.2,43,58,191
0.0237374,324.52,4,10,0.2,42,58,177
0.880767,338.679,4,10,0.2,43,57,193
0,301.089,4,10,0.2,21,58,176
0.170719,362.632,4,10,0.2,64,57,190
0.835879,683.594,8,10,0.2,129,115,381
0.507614,443.681,5,10,0.2,86,70,235
0.899887,450.334,5,10,0.2,88,72,242
0.751744,361.29,4,10,0.2,65,58,190
0.0829992,390.922,5,10,0.2,42,70,228
0.387511,353.252,4,10,0.2,64,59,182
0.848475,331.302,4,10,0.2,42,58,185
0.0100592,303.468,4,10,0.2,21,57,179
0.164626,325.026,4,10,0.2,43,56,178
0.835376,356.818,4,10,0.2,64,57,187
0.74934,372.505,4,10,0.2,65,56,203
0.117964,419.539,5,10,0.2,65,70,234
0.0535935,385.154,5,10,0.2,43,74,220
0.638061,335.313,4,10,0.2,44,57,188
0.751913,358.552,4,10,0.2,64,59,187
0.19693,338.653,4,10,0.2,43,57,191
0.886402,361.86,4,10,0.2,65,58,191
0.641735,339.209,4,10,0.2,43,57,193
0.254506,382.201,4,10,0.2,86,57,188
0.778556,356.626,4,10,0.2,64,57,188
