Iteration,Cost,Cost reduction,time (ms)
0,26.687,0.3812,572.711
1,15.687,0.636259,1126.71
2,11.0903,0.742845,1685.8
3,11.0903,0.742845,2249.45
4,11.0903,0.742845,2411.98
