Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.153577,8.94098,6,1.33695,1.36102,4.69434,0.693262
0.104963,8.50618,6,1.35423,1.36914,4.20709,0.792639
0.0379332,7.88414,6,1.36308,1.35765,3.57174,0.837029
0.248232,8.71202,6,1.34146,1.35189,4.46989,0.841968
0.255314,9.10774,6,1.34473,1.34601,4.8892,0.621645
0.207774,8.27966,6,1.35206,1.35157,4.00511,0.798828
0.41031,8.59773,6,1.33382,1.36508,4.341,0.774261
0.53447,9.05773,6,1.34298,1.35081,4.81324,0.639629
0.0490271,7.93205,6,1.35492,1.35557,3.64581,0.888482
0.267119,8.86447,6,1.35395,1.36235,4.58225,0.78339
0.245133,8.47393,6,1.33546,1.35988,4.22578,0.803977
0.0654211,8.06193,6,1.37252,1.37536,3.72254,0.82885
0.600169,8.80515,6,1.34354,1.3649,4.53088,0.642003
0.477349,8.77239,6,1.34882,1.36102,4.50214,0.685885
0.144004,8.96653,6,1.34596,1.35499,4.71353,0.654646
0.256532,8.48478,6,1.33391,1.35603,4.25891,0.811358
0.243611,8.89503,6,1.36327,1.36493,4.59837,0.721044
0.607811,9.0179,6,1.33711,1.35673,4.77745,0.620102
0.158086,8.25463,6,1.35211,1.35796,3.98566,0.882986
0.154638,8.18459,6,1.3601,1.36065,3.88876,0.784994
0.349331,9.22381,6,1.33481,1.35644,4.99554,0.653315
0.558033,9.02049,6,1.33658,1.35987,4.77311,0.59517
0.0463267,8.35864,6,1.33417,1.35878,4.11474,0.911293
0.116623,8.6757,6,1.3422,1.37439,4.37144,0.747161
0.105604,9.02696,6,1.34456,1.35272,4.77153,0.757063
0.0938857,8.27045,6,1.36296,1.35278,3.98098,0.843362
0.517542,8.87283,6,1.34817,1.35803,4.61417,0.584752
0.344344,8.7844,6,1.32802,1.35736,4.55692,0.718591
0.181833,8.80807,6,1.34213,1.35363,4.56493,0.794123
0.048688,8.17418,6,1.35684,1.36183,3.87714,0.861943
0.504892,8.7551,6,1.33932,1.36163,4.50042,0.636951
0.149658,8.66316,6,1.3316,1.3623,4.4168,0.785698
0.128465,8.52491,6,1.34898,1.36394,4.24487,0.866849
0.379878,8.83038,6,1.33017,1.36443,4.58814,0.60255
0.140761,8.39875,6,1.3388,1.3728,4.11045,0.858475
0.290574,8.55546,6,1.34815,1.37094,4.25587,0.776201
0.320976,8.81828,6,1.32973,1.35113,4.59604,0.681522
0.203036,8.72875,6,1.34316,1.35424,4.46541,0.733819
0.305098,9.09183,6,1.35464,1.36529,4.80322,0.6522
0.318691,8.91396,6,1.3297,1.34773,4.70047,0.765905
0.127035,8.28075,6,1.37718,1.3626,3.94349,0.791365
0.244668,8.51936,6,1.34394,1.3608,4.25659,0.783122
0.411284,8.94916,6,1.33464,1.35791,4.72007,0.645635
0.0478207,8.25116,6,1.36269,1.35763,3.95344,0.872046
0.376946,8.75318,6,1.33732,1.35488,4.52811,0.756236
0.411979,9.01235,6,1.3426,1.36164,4.76072,0.590749
0.483012,8.80646,6,1.33801,1.35326,4.57668,0.649289
0.259141,8.81869,6,1.34409,1.38151,4.50907,0.72979
0.190312,8.76573,6,1.35771,1.36705,4.45388,0.799883
0.433399,8.97059,6,1.34741,1.35215,4.7271,0.609638
0.231255,9.07888,6,1.33002,1.37508,4.80973,0.716687
0.327139,8.46523,6,1.36119,1.36278,4.15825,0.727893
0.225551,8.47577,6,1.34299,1.36117,4.2063,0.760189
0.26714,8.17948,6,1.33354,1.345,3.95997,0.904876
0.109742,8.70467,6,1.35045,1.37127,4.39193,0.838151
0.0795025,8.26117,6,1.34297,1.35377,4.00508,0.884397
0.0811983,8.2915,6,1.33767,1.34734,4.05858,0.823915
0.0944737,8.4038,6,1.33612,1.3536,4.15696,0.889463
0.153134,8.86237,6,1.35025,1.36363,4.57251,0.683345
0.0290953,7.94395,6,1.34586,1.36557,3.65224,0.941211
0.349589,9.0175,6,1.34514,1.36251,4.75177,0.615911
0.103188,8.47442,6,1.3461,1.36348,4.18547,0.811698
0.325651,8.92385,6,1.33733,1.34521,4.69311,0.774138
0.321661,9.04538,6,1.34977,1.35422,4.79038,0.523068
0.101592,8.19822,6,1.36723,1.35205,3.89215,0.826597
0.120408,8.09623,6,1.37186,1.35008,3.78739,0.787258
0.24284,8.4432,6,1.36393,1.35591,4.15143,0.709174
0.125616,8.76267,6,1.32907,1.35096,4.54553,0.760322
0.16885,8.75518,6,1.35236,1.37305,4.45374,0.809238
0.184831,9.06606,6,1.34818,1.34996,4.81513,0.636464
0.416051,8.83489,6,1.34297,1.36374,4.56905,0.651224
0.32089,8.86785,6,1.34425,1.36785,4.59463,0.751308
0.16083,8.44373,6,1.33779,1.35824,4.20409,0.732242
0.394897,8.83548,6,1.35034,1.36569,4.54882,0.686417
0.469367,8.8933,6,1.34859,1.34942,4.63429,0.711929
0.100055,8.26504,6,1.36608,1.36832,3.92791,0.897933
0.441286,8.73537,6,1.34097,1.36134,4.46717,0.61667
0.0598358,8.30871,6,1.32952,1.35738,4.07329,0.882556
0.188033,8.65522,6,1.35127,1.3524,4.38043,0.771283
0.409746,9.31446,6,1.34075,1.35764,5.08044,0.589233
0.275916,8.75651,6,1.33253,1.36376,4.51065,0.648868
0.0933542,8.35741,6,1.35183,1.37645,4.02999,0.815164
0.0999205,8.49682,6,1.34845,1.35292,4.23671,0.830885
0.0576355,8.24281,6,1.35745,1.36074,3.94855,0.857616
0.154965,8.55283,6,1.3437,1.3578,4.29905,0.860876
0.330579,8.96189,6,1.35388,1.36256,4.68546,0.665098
0.597856,8.88818,6,1.34556,1.35304,4.6445,0.733365
0.285623,8.74767,6,1.32774,1.37173,4.48185,0.710456
0.0457246,8.18903,6,1.36292,1.3614,3.87309,0.882878
0.0443208,8.04165,6,1.37766,1.36785,3.68774,0.915076
0.091399,8.42804,6,1.33496,1.36308,4.16738,0.7957
0.190063,8.88869,6,1.32277,1.3545,4.67311,0.777954
0.2466,8.8047,6,1.33204,1.35856,4.56831,0.780429
0.223567,8.50376,6,1.34717,1.37397,4.22117,0.764759
0.351838,8.88437,6,1.32934,1.3573,4.66237,0.639222
0.124501,8.44895,6,1.32785,1.35901,4.22093,0.87998
0.192241,8.76256,6,1.34264,1.37119,4.46608,0.691512
0.266378,8.80695,6,1.3413,1.3524,4.57239,0.727673
0.213982,8.38711,6,1.3663,1.37751,4.04863,0.70256
0.0828396,8.18476,6,1.34325,1.35775,3.91883,0.84862
0.0916458,8.49243,6,1.33446,1.36735,4.24644,0.753576
0.357832,9.14679,6,1.35465,1.35463,4.88369,0.608133
0.044585,8.18244,6,1.35791,1.35904,3.88472,0.893081
0.0460674,8.01308,6,1.38259,1.36912,3.63884,0.890115
0.133179,8.84058,6,1.34557,1.3569,4.59195,0.809094
0.68035,8.87354,6,1.34582,1.36387,4.60986,0.598749
0.170807,8.29355,6,1.3738,1.36718,3.94863,0.833194
0.316579,9.03889,6,1.32543,1.36107,4.81428,0.649313
0.373516,9.07247,6,1.34648,1.3624,4.80772,0.618553
0.223367,8.47515,6,1.33017,1.34804,4.25589,0.719622
0.255539,9.33574,6,1.34177,1.35775,5.07294,0.636714
0.20658,9.17358,6,1.35974,1.35981,4.88652,0.684463
0.211217,8.88853,6,1.33208,1.35229,4.66424,0.738875
0.0913261,8.49303,6,1.37538,1.36663,4.14643,0.827594
0.281278,9.15027,6,1.3375,1.34776,4.92989,0.589539
0.0672712,8.03348,6,1.34256,1.34681,3.78719,0.819108
0.234226,9.06278,6,1.34745,1.35346,4.80467,0.592941
0.246843,8.55223,6,1.34974,1.36046,4.2658,0.809255
0.317069,8.61577,6,1.32388,1.35509,4.40105,0.707495
1.29906,9.16769,6,1.32956,1.36137,4.93095,0.572509
0.253083,8.54288,6,1.34438,1.35089,4.29424,0.764885
0.117814,8.65998,6,1.33419,1.36464,4.40894,0.792774
0.275134,8.74548,6,1.33428,1.35522,4.50163,0.694735
0.253569,8.8513,6,1.34352,1.35802,4.59822,0.684712
