Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.603836,16.6659,1344.24,6,31,1.1,434,0,130,18,277,457,401
0.387987,26.2567,1405.65,6,31,1.51667,488,0,184,16,278,453,411
0.597105,16.6769,1472.53,6,31,1.5,535,0,168,21,337,468,416
0.429657,25.6872,1511.73,6,31,2.80161,585,0,280,15,281,456,417
0.748419,10.318,1807.92,6,31,4.78925,858,0,489,19,338,458,439
0.603979,16.3048,1620.66,6,31,3.91667,688,0,381,15,282,464,414
0.506401,20.9079,1364.86,6,31,1.73333,432,0,186,14,224,466,416
0.834386,6.59623,1614.11,6,31,3.56667,682,0,375,16,284,458,421
0.436638,22.9585,1322.6,6,31,2.1,397,0,209,10,172,465,411
0.466713,20.7557,1366.28,6,31,1.26667,450,0,139,17,288,461,400
0.309299,28.7519,1485.25,6,31,2.65,518,0,266,15,232,460,453
0.671338,12.7052,1618.43,6,31,3.28333,646,0,333,18,288,460,457
0.819691,7.48732,1608.03,6,31,2.81398,602,0,292,16,286,465,485
0.352091,23.5856,1179.78,6,31,1.28333,256,0,132,7,115,470,403
0.504776,19.3735,1466.84,6,31,1.51667,500,0,188,17,289,465,445
0.633569,13.6191,1247.41,6,31,0.95,298,0,109,9,174,467,429
0.351332,27.9893,1511.24,6,31,1.91667,554,0,238,17,290,479,422
0.736916,10.1639,1372.52,6,31,2.06667,401,0,210,10,176,478,441
0.664365,13.1337,1700.85,6,31,4.03333,716,0,401,17,290,485,443
0.204713,30.6825,1228.31,6,31,1.81667,303,0,178,6,116,480,393
0.358289,24.2448,1442.62,6,31,2.33333,491,0,239,13,232,483,413
0.288919,28.4951,1323.86,6,31,1.80914,372,0,182,11,175,477,420
0.550589,18.3953,1449.36,6,31,1.7,445,0,192,13,234,490,460
0.481975,17.3859,1153.74,6,31,0.616667,196,0,68,8,117,479,426
0.365853,25.2515,1565.23,6,31,2.2,563,0,246,18,293,469,473
0.702615,12.5022,1431.57,6,31,2.74785,444,0,254,9,175,473,460
0.688713,12.4366,1792.44,6,31,3.9,777,0,395,20,353,475,480
0.779872,8.98793,1809.17,6,31,4.03656,799,0,417,21,353,474,476
