Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
74.731,0,4,37.221,21.916,12.626,0,0,0
71.591,0,4,36.439,18.278,13.887,0,0,0
74.063,0,4,37.381,19.857,13.85,0,0,0
77.038,0,4,36.413,23.046,14.467,0,0,0
74.818,0,4,38.319,18.273,14.986,0,0,0
74.155,0,4,36.617,19.309,14.712,0,0,0
76.343,0,4,37.988,19.961,15.026,0,0,0
73.233,0,4,36.224,19.532,14.231,0,0,0
75.397,0,4,38.515,18.839,14.524,0,0,0
75.289,0,4,36.342,19.467,15.88,0,0,0
78.959,0,4,40.836,18.815,15.248,0,0,0
98.242,0,4,44.31,34.705,15.389,0,0,0
83.483,0,4,44.291,19.398,16.066,0,0,0
80.511,0,4,41.397,19.246,16.209,0,0,0
81.447,0,4,40.907,21.777,15.052,0,0,0
80.06,0,4,39.958,20.372,15.941,0,0,0
81.339,0,4,40.318,22.025,15.122,0,0,0
80.715,0,4,41.152,21.376,14.509,0,0,0
77.384,0,4,39.894,19.499,14.421,0,0,0
77.078,0,4,38.772,19.552,15.138,0,0,0
77.35,0,4,40.661,18.767,14.39,0,0,0
78.88,0,4,41.228,19.728,14.385,0,0,0
77.18,0,4,39.655,19.116,14.875,0,0,0
77.636,0,4,39.225,19.458,15.487,0,0,0
77.928,0,4,41.157,18.603,14.416,0,0,0
75.943,0,4,38.792,19.18,14.402,0,0,0
77.183,0,4,40.714,18.134,14.7,0,0,0
78.95,0,4,41.758,18.295,14.922,0,0,0
83.536,0,4,41.832,20.891,17.17,0,0,0
79.563,0,4,42.588,18.301,14.662,0,0,0
77.357,0,4,39.966,18.184,15.291,0,0,0
80.479,0,4,43.153,18.589,15.067,0,0,0
86.815,0,4,45.49,21.673,15.661,0,0,0
85.42,0,4,45.896,19.917,15.252,0,0,0
89.503,0,4,49.519,18.824,16.322,0,0,0
93.842,0,4,50.874,19.347,18.691,0,0,0
91.717,0,4,51.367,19.099,16.273,0,0,0
91.227,0,4,49.39,18.388,18.536,0,0,0
90.705,0,4,50.011,19.137,16.678,0,0,0
88.588,0,4,49.242,18.483,16.048,0,0,0
89.917,0,4,50.707,17.831,16.547,0,0,0
90.329,0,4,49.268,20.515,15.651,0,0,0
89.893,0,4,51.593,17.76,15.738,0,0,0
94.155,0,4,48.37,25.101,15.816,0,0,0
88.81,0,4,47.861,20.512,15.595,0,0,0
90.785,0,4,51.008,19.472,15.498,0,0,0
90.055,0,4,50.739,18.872,16.055,0,0,0
87.306,0,4,46.665,20.023,16.375,0,0,0
86.093,0,4,46.646,19.982,15.173,0,0,0
88.337,0,4,48.453,20.176,15.32,0,0,0
90.927,0,4,49.706,19.704,17.279,0,0,0
88.041,0,4,49.721,18.671,15.232,0,0,0
86.272,0,4,45.452,19.899,16.576,0,0,0
90.433,0,4,48.934,20.788,16.134,0,0,0
89.683,0,4,49.482,18.221,17.396,0,0,0
88.45,0,4,48.665,19.652,15.642,0,0,0
86.07,0,4,47.911,18.047,15.717,0,0,0
90.806,0,4,49.995,19.91,16.161,0,0,0
90.634,0,4,47.115,21.014,17.939,0,0,0
88.94,0,4,49.709,18.507,16.223,0,0,0
93.96,0,4,49.434,22.582,17.345,0,0,0
86.62,0,4,48.381,18.11,15.392,0,0,0
90.057,0,4,49.69,20.022,15.785,0,0,0
91.957,0,4,51.828,18.24,17.088,0,0,0
92.33,0,4,52.205,18.177,16.999,0,0,0
88.547,0,4,48.459,18.203,16.631,0,0,0
93.69,0,4,52.475,19.63,16.648,0,0,0
92.828,0,4,51.999,19.459,16.365,0,0,0
90.003,0,4,50.338,18.665,16.139,0,0,0
92.151,0,4,53.058,18.42,15.864,0,0,0
92.488,0,4,50.326,20.058,16.893,0,0,0
101.306,0,4,60.182,19.363,16.455,0,0,0
99.289,0,4,56.55,19.563,17.481,0,0,0
102.108,0,4,59.239,19.583,16.922,0,0,0
105.048,0,4,58.555,19.14,21.086,0,0,0
99.673,0,4,56.243,19.526,17.602,0,0,0
103.407,0,4,59.045,20.036,17.991,0,0,0
103.62,0,4,61.201,18.876,17.204,0,0,0
101.714,0,4,60.468,18.85,16.135,0,0,0
103.812,0,4,58.219,18.417,21.064,0,0,0
