Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
23.017,0.123674,0,87.9693,4,47.5132,19.4939,16.3341,0
29.9993,0.155639,0,82.8601,4,43.9147,19.5709,15.4342,0
22.8332,0.151092,0,92.3253,4,50.6637,19.7059,16.8813,0
20.9978,0.0973268,0,84.963,4,44.8825,19.712,15.9592,0
23.7923,0.110924,0,91.918,4,50.6731,19.4685,16.7368,0
23.4407,0.164909,0,92.249,4,50.0942,20.1368,16.9314,0
18.7661,0.0946382,0,86.1988,4,46.0805,19.733,15.9904,0
25.2439,0.155122,0,94.137,4,51.7374,19.6585,17.3241,0
18.8054,0.0417022,0,89.5789,4,48.4272,19.8763,16.5424,0
33.6562,0.164138,0,88.4398,4,48.1098,19.4665,16.309,0
30.7324,0.148135,0,90.9096,4,49.6008,19.5517,16.8674,0
23.6313,0.114596,0,84.1123,4,44.8883,19.476,15.6393,0
29.255,0.14025,0,85.4164,4,45.4229,19.6605,15.9683,0
23.933,0.120008,0,84.9227,4,45.2984,19.6435,15.7355,0
31.2109,0.161208,0,85.7866,4,45.7248,19.8526,15.9425,0
29.526,0.14329,0,84.2112,4,45.0606,19.4534,15.6823,0
30.3465,0.156695,0,86.3561,4,46.3449,19.5552,15.9959,0
23.9392,0.130593,0,90.7565,4,49.5057,19.5689,16.6612,0
28.1895,0.143269,0,87.5961,4,47.469,19.4952,16.1556,0
23.7055,0.127529,0,93.1191,4,51.2476,19.5104,17.1142,0
19.3434,0.100838,0,91.7192,4,50.2701,19.4929,16.7753,0
27.8155,0.217382,0,91.3854,4,50.1181,19.7285,16.6316,0
22.7898,0.11692,0,87.8676,4,47.9129,19.3688,16.0945,0
20.2861,0.120119,0,84.4676,4,44.7467,19.7451,15.8155,0
21.5887,0.119376,0,86.0946,4,46.1317,19.7258,15.8573,0
18.7604,0.105631,0,85.9162,4,46.0741,19.4135,15.9377,0
20.794,0.107671,0,88.1024,4,47.1514,20.0868,16.2702,0
13.8036,0.0248896,0,83.0224,4,44.1087,19.1154,15.6619,0
23.6082,0.131172,0,87.9897,4,47.9718,19.738,15.8812,0
26.4424,0.132572,0,82.6644,4,43.271,19.5558,15.7065,0
23.1339,0.116193,0,87.6059,4,47.1877,19.3774,16.3617,0
39.2548,0.233467,0,88.4514,4,48.1417,19.528,16.159,0
20.8151,0.124428,0,97.8233,4,54.5421,19.6689,17.8482,0
21.7237,0.124254,0,84.6654,4,44.9904,19.416,15.945,0
22.098,0.216899,0,88.8662,4,48.3564,19.6009,16.2804,0
38.7385,0.186982,0,84.3737,4,44.9749,19.4271,15.6794,0
20.3439,0.0885221,0,85.3981,4,45.2833,19.963,15.8228,0
32.6759,0.156919,0,87.8904,4,47.5283,19.5713,16.2081,0
25.0546,0.109299,0,89.608,4,48.6852,19.5737,16.4826,0
34.5878,0.168408,0,86.4808,4,46.376,19.7754,15.937,0
19.6221,0.0819278,0,85.9849,4,46.3111,19.4531,15.9182,0
29.3637,0.166433,0,87.1186,4,46.9968,19.6129,16.0968,0
16.2015,0.06355,0,84.2484,4,44.726,19.4876,15.7851,0
16.1662,0.0248707,0,85.4873,4,45.3767,19.4623,16.1901,0
17.7374,0.120701,0,92.3054,4,50.704,19.6179,16.907,0
23.6947,0.123256,0,93.8345,4,51.4454,19.5616,17.4904,0
29.697,0.155264,0,86.2252,4,46.5765,19.4915,15.8347,0
