Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
5.851,0,2,2.594,0.85,1.28,0,0,0
5.164,0,2,1.93,0.885,1.242,0,0,0
6.05,0,2,1.974,0.837,1.86,0,0,0
5.894,0,2,2.049,0.849,1.805,0,0,0
5.963,0,2,1.828,1.148,1.845,0,0,0
5.757,0,2,1.894,0.76,1.925,0,0,0
5.304,0,2,1.903,0.825,1.337,0,0,0
5.518,0,2,1.849,0.898,1.512,0,0,0
5.022,0,2,1.861,0.774,1.26,0,0,0
5.951,0,2,2.425,0.771,1.514,0,0,0
6.273,0,2,2.034,0.799,2.237,0,0,0
5.399,0,2,2.046,0.805,1.378,0,0,0
6.375,0,2,2.326,1.218,1.375,0,0,0
6.468,0,2,2.237,0.764,2.287,0,0,0
5.917,0,2,2.265,0.869,1.369,0,0,0
6.336,0,2,2.614,1.086,1.319,0,0,0
6.52,0,2,2.784,0.849,1.673,0,0,0
5.369,0,2,1.916,0.869,1.473,0,0,0
6.207,0,2,2.479,0.887,1.549,0,0,0
5.118,0,2,1.815,0.831,1.362,0,0,0
5.515,0,2,2.016,0.878,1.467,0,0,0
6.19,0,2,2.197,1.048,1.733,0,0,0
5.425,0,2,1.955,0.885,1.475,0,0,0
5.842,0,2,2.074,0.807,1.845,0,0,0
5.461,0,2,1.928,0.883,1.411,0,0,0
5.565,0,2,2.125,0.894,1.394,0,0,0
5.055,0,2,1.918,0.781,1.269,0,0,0
6.35,0,2,2.211,0.89,1.594,0,0,0
6.103,0,2,2.187,1.075,1.628,0,0,0
5.58,0,2,2.116,0.856,1.4,0,0,0
5.505,0,2,2.027,0.789,1.321,0,0,0
5.897,0,2,2.004,0.974,1.543,0,0,0
5.449,0,2,1.835,0.755,1.664,0,0,0
6.055,0,2,2.263,0.872,1.538,0,0,0
6.243,0,2,2.157,0.849,2.007,0,0,0
5.117,0,2,1.74,0.833,1.356,0,0,0
5.405,0,2,1.933,0.839,1.552,0,0,0
6.589,0,2,2.455,0.791,2.061,0,0,0
5.556,0,2,1.923,0.899,1.608,0,0,0
5.467,0,2,2.376,0.79,1.239,0,0,0
5.487,0,2,1.89,0.801,1.593,0,0,0
5.952,0,2,2.2,0.862,1.766,0,0,0
6.659,0,2,2.742,0.757,2.097,0,0,0
5.918,0,2,1.959,1.185,1.581,0,0,0
5.642,0,2,2.039,0.776,1.668,0,0,0
5.393,0,2,2.216,0.831,1.3,0,0,0
6.139,0,2,2.353,0.852,1.71,0,0,0
5.386,0,2,2.196,0.788,1.234,0,0,0
5.725,0,2,2.324,0.882,1.401,0,0,0
5.309,0,2,1.964,0.829,1.422,0,0,0
5.532,0,2,1.876,0.891,1.626,0,0,0
6.152,0,2,2.423,0.883,1.67,0,0,0
5.234,0,2,1.965,0.825,1.304,0,0,0
5.365,0,2,1.956,0.851,1.353,0,0,0
6.201,0,2,2.219,0.806,2.037,0,0,0
5.368,0,2,1.781,0.982,1.39,0,0,0
6.154,0,2,2.239,0.886,1.875,0,0,0
6.119,0,2,2.271,0.823,1.839,0,0,0
5.733,0,2,2.093,0.902,1.501,0,0,0
5.805,0,2,2.146,1.117,1.385,0,0,0
6.094,0,2,1.997,0.826,1.909,0,0,0
5.655,0,2,2.168,0.878,1.371,0,0,0
5.733,0,2,2.416,0.829,1.376,0,0,0
6.111,0,2,2.146,0.884,1.572,0,0,0
5.996,0,2,2.073,0.777,1.969,0,0,0
5.572,0,2,1.949,0.894,1.506,0,0,0
6.192,0,2,2.012,0.827,2.103,0,0,0
6.464,0,2,2.37,0.774,2.092,0,0,0
5.388,0,2,2.009,0.879,1.358,0,0,0
5.707,0,2,1.726,0.753,2.096,0,0,0
6.226,0,2,2.331,0.877,1.751,0,0,0
5.96,0,2,2.141,0.763,1.933,0,0,0
5.462,0,2,2.041,0.852,1.468,0,0,0
6.11,0,2,2.373,0.895,1.559,0,0,0
5.571,0,2,2.143,0.821,1.507,0,0,0
6.301,0,2,2.066,0.802,2.252,0,0,0
5.237,0,2,1.944,0.837,1.312,0,0,0
