Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.943517,426.446,7,7,6.68571,136,67,179
0.956403,475.051,8,7,7.31071,155,77,198
0.953044,585.118,10,7,5.88095,182,94,258
0.953477,537.272,9,7,5.14074,168,82,238
0.943898,594.509,10,7,8.72095,201,92,251
0.939479,489.695,8,7,7.35119,166,76,203
0.932069,500.719,8,7,11.6405,183,72,202
0.936993,488.206,8,7,7.01786,163,75,205
0.94989,427.791,7,7,7.12653,136,65,182
0.928177,488.169,8,7,8.16786,163,72,206
0.926025,355.431,6,7,7.33968,112,54,149
0.951163,421.864,7,7,6.50884,129,65,186
0.956873,420.513,7,7,5.25986,122,65,193
0.963942,530.626,9,7,4.59259,158,84,243
0.955754,406.24,7,7,6.66803,127,64,170
0.932803,359.123,6,7,6.95238,112,55,153
0.951902,436.736,7,7,6.50476,130,64,199
0.936081,423.508,7,7,7.16327,139,64,177
0.921658,565.144,9,7,11.4868,204,82,232
0.922096,472.966,8,7,6.04167,146,76,206
0.920824,423.624,7,7,6.64082,130,66,184
0.949996,424.419,7,7,6.69524,129,65,187
0.934376,608.791,10,7,7.67905,199,93,270
0.949564,406.939,7,7,6.06667,122,63,179
0.945154,301.59,5,7,5.23048,90,47,127
0.945575,408.217,7,7,4.93741,118,64,184
0.954631,517.344,9,7,4.54603,154,82,234
0.947905,412.384,7,7,6.44626,125,64,182
0.944814,299.62,5,7,4.69524,88,46,128
0.906833,628.714,10,7,7.85238,216,91,270
0.945299,392.405,6,7,8.16667,126,56,169
0.943675,417.101,7,7,6.55102,128,65,183
0.934046,429.223,7,7,8.19592,141,65,180
0.941879,403.563,6,7,6.80159,123,56,186
0.94661,485.538,8,7,7.26667,162,75,203
0.932776,377.325,6,7,7.5254,121,56,161
0.962037,524.484,9,7,4.90159,160,82,233
0.956061,487.145,8,7,6.61786,146,75,222
0.923294,437.95,7,7,11.1986,153,63,180
0.931823,652.756,10,7,12.4248,232,93,278
0.95139,545.574,9,7,7.53968,182,85,230
0.944964,306.074,5,7,6.21905,91,47,132
0.948572,424.208,7,7,7.11837,138,63,183
0.960099,530.093,9,7,7.13122,176,82,224
0.956944,527.727,9,7,5.06667,156,82,241
0.963613,562.31,10,7,3.38571,160,90,263
0.933029,628.646,10,7,7.77905,209,92,279
0.944186,412.532,7,7,5.77823,129,64,177
0.955465,483.996,8,7,7.02262,156,75,208
0.925655,419.407,7,7,6.89524,128,65,183
0.944053,429.999,7,7,7.2381,140,65,183
0.929437,422.957,7,7,6.46259,136,64,180
0.930948,366.144,6,7,7.1254,118,55,153
0.938314,485.402,8,7,4.55833,138,74,226
0.938138,559.076,9,7,10.6413,194,82,235
0.925483,367.521,6,7,7.67143,116,55,156
0.95053,487.235,8,7,7.62619,160,73,207
0.938087,424.995,7,7,7.16871,137,66,179
0.953705,357.04,6,7,5.99841,106,54,157
0.92365,622.562,10,7,9.89714,216,91,261
0.946704,511.041,8,7,9.66667,173,75,219
0.944444,644.818,10,7,11.0533,221,90,281
0.941951,425.861,7,7,7.09796,137,64,181
0.959373,467.232,8,7,5.34643,146,72,204
0.946467,613.779,10,7,7.95429,204,90,270
0.947226,360.101,6,7,6.06825,109,54,155
0.948281,543.326,9,7,8.37143,184,85,229
0.939794,380.484,6,7,8.80635,121,57,163
0.92769,302.842,5,7,7.60381,94,48,126
0.947187,416.981,7,7,6.0068,130,63,180
0.942156,477.515,8,7,6.2631,144,74,213
0.953417,463.907,8,7,4.83333,140,72,208
0.957546,594.456,10,7,7.74667,191,93,259
0.963599,568.601,9,7,6.07619,161,84,275
0.956904,526.903,9,7,6.92063,164,83,230
0.960994,449.587,8,7,4.07262,127,73,204
0.947495,493.417,8,7,9.68452,165,74,208
0.943006,361.409,6,7,7.41429,115,56,150
0.945056,439.534,7,7,7.95646,146,67,184
0.918249,537.757,9,7,7.54392,176,83,229
0.942714,363.963,6,7,7.70952,118,55,152
0.92525,505.266,8,7,11.5845,179,74,209
0.965528,598.063,10,7,4.84476,179,91,277
0.931738,363.863,6,7,7.61905,113,56,156
0.932444,425.657,7,7,7.85986,135,64,184
0.93941,415.246,7,7,6.17007,127,63,182
0.932641,366.602,6,7,8.69841,120,57,152
0.953887,463.185,8,7,4.23095,139,74,203
0.9522,484.985,8,7,6.41786,144,74,222
0.923483,369.162,6,7,7.3619,116,57,157
0.949284,422.618,7,7,7.82177,139,66,178
0.945379,478.6,8,7,7.55595,152,73,207
0.941601,415.19,7,7,6.61497,134,65,173
0.947034,482.574,8,7,8.20357,161,73,204
0.92352,502.166,8,7,10.1333,170,74,210
0.967674,572.186,10,7,5.54571,176,91,258
0.941701,540.875,9,7,7.68889,173,85,237
0.939993,359.545,6,7,6.14921,111,54,156
0.939392,360.92,6,7,7.35397,111,55,158
0.924418,431.504,7,7,7.61769,138,65,186
