Iteration,Cost,Cost reduction,time (ms)
0,37.8899,0.744938,12
1,35.1021,0.763704,20.9
2,33.9665,0.771349,30.498
3,33.6367,0.773569,39.785
4,33.5022,0.774474,48.608
5,33.5022,0.774474,56.06
6,33.5022,0.774474,61.543
