Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.998901,0.386956,32.575,5,2,0.24,5.447,0.057,1.587,0.053,3.745,3.049,17.467
0.984158,0.398663,22.929,5,2,0.32,5.904,0.046,1.796,0.071,3.983,2.819,10.95
0.985478,0.314433,44.041,10,2,0.4,13.651,0.122,3.973,0.171,9.366,4.572,20.902
0,12.516,17.229,5,2,0.08,1.392,0.009,0.384,0.013,0.984,3.047,10.584
0.956926,0.171945,26.98,6,2,0.4,7.919,0.085,2.325,0.09,5.408,2.568,12.756
0.99786,0.470813,31.959,7,2,0.4,9.899,0.093,2.971,0.103,6.715,2.881,15.448
0.960364,61.3091,21.408,5,2,0.24,4.532,0.041,1.165,0.054,3.266,2.814,11.188
0.978072,1.21543,24.276,5,2,0.4,7.498,0.078,2.397,0.105,4.907,2.188,11.461
0.843191,175.547,21.192,5,2,0.24,4.166,0.038,1.319,0.042,2.763,2.732,11.359
0.711929,228.016,20.511,5,2,0.24,4.359,0.042,1.404,0.056,2.848,2.551,10.923
0.754468,347.052,20.786,5,2,0.24,4.018,0.039,1.019,0.047,2.908,2.455,11.452
0.530124,7.14753,22.846,5,2,0.32,6.369,0.054,2.227,0.082,3.999,2.092,11.542
0.941042,0.01846,23.949,5,2,0.4,7.08,0.069,2.194,0.097,4.71,2.331,11.001
0.938545,0.141257,21.154,5,2,0.32,5.466,0.043,1.29,0.063,4.064,2.407,10.595
0.691042,401.116,21.416,5,2,0.24,4.379,0.038,1.553,0.038,2.745,2.697,11.402
0.919221,115.374,32.183,8,2,0.25,7.281,0.062,2.271,0.075,4.863,4.371,17.2
0.893643,0.555712,20.27,5,2,0.24,3.993,0.037,1.118,0.041,2.789,2.943,10.702
0.980635,0.313096,44.654,10,2,0.4,14.622,0.117,4.068,0.185,10.232,4.629,20.833
0.825963,90.8304,21.161,5,2,0.24,4.585,0.04,1.624,0.041,2.874,3.027,10.576
0.787374,158.913,24.555,6,2,0.2,4.416,0.044,1.508,0.045,2.812,3.616,13.797
0.84726,220.098,21.336,5,2,0.24,4.628,0.043,1.452,0.061,3.064,2.601,11.178
0.99286,2.09815,21.36,5,2,0.24,4.208,0.028,1.13,0.041,3.003,2.621,11.838
0.338934,28.1981,23.703,6,2,0.2,4.38,0.035,1.36,0.043,2.937,3.187,13.491
0.989436,4.08026,29.062,6,2,0.4,8.511,0.063,2.488,0.088,5.861,2.803,14.019
0.919279,15.1318,20.388,5,2,0.24,4.051,0.037,0.936,0.041,3.033,3.219,10.296
0.997241,0.510985,21.595,5,2,0.24,4.918,0.04,1.757,0.047,3.068,2.7,10.932
0.987687,13.6021,20.824,5,2,0.24,4.318,0.038,1.332,0.044,2.898,3.071,10.698
0.998978,0.343488,22.687,5,2,0.32,6.128,0.071,2.051,0.082,3.917,2.4,11.079
0.985659,21.5133,25.131,5,2,0.4,8.345,0.087,2.647,0.114,5.489,2.305,10.625
0.763815,359.923,18.768,5,2,0.16,2.7,0.023,0.683,0.031,1.959,2.843,10.579
0.902991,0.067548,22.811,5,2,0.4,6.59,0.083,1.759,0.079,4.659,2.332,10.594
0.78888,0.169993,18.902,5,2,0.16,2.573,0.019,0.729,0.028,1.793,2.616,11.321
0.995719,1.07669,22.313,5,2,0.32,5.936,0.06,1.993,0.08,3.795,2.715,10.631
0.863345,19.6703,24.788,6,2,0.2,4.369,0.036,1.256,0.04,3.031,3.049,14.477
0.990784,0.154929,24.271,5,2,0.4,7.116,0.074,2.331,0.084,4.614,2.16,10.995
0.946014,1.74596,21.669,5,2,0.32,5.537,0.054,1.627,0.075,3.774,2.318,10.895
0.76233,6.64795,21.981,5,2,0.24,5.276,0.047,2.114,0.06,3.047,2.746,11.094
0.650109,62.0059,18.225,5,2,0.16,2.672,0.022,0.757,0.027,1.862,2.637,10.532
0.98796,4.81116,20.799,5,2,0.24,4.701,0.102,1.555,0.05,2.988,2.731,10.461
0.959891,45.0013,22.578,5,2,0.32,5.548,0.065,1.659,0.072,3.741,3.175,10.731
0.858276,146.33,21.069,5,2,0.24,4.618,0.042,1.663,0.051,2.857,2.708,10.526
0.338931,37.7986,20.18,5,2,0.16,3.041,0.03,0.949,0.041,2.018,2.774,11.774
0.558595,3.40359,23.995,5,2,0.32,6.75,0.072,2.469,0.069,4.132,2.887,11.16
0.967305,5.93164,18.622,5,2,0.16,2.768,0.021,0.866,0.03,1.848,2.583,10.952
0.408367,169.889,18.963,5,2,0.16,2.754,0.022,0.8,0.028,1.9,2.754,10.652
0.0897943,5.24369,19.756,5,2,0.16,3.183,0.029,0.964,0.036,2.151,2.58,11.109
0.991755,12.7929,32.558,7,2,0.4,9.685,0.084,2.837,0.113,6.636,3.418,15.503
0.431451,13.2189,20.97,5,2,0.24,4.507,0.037,1.247,0.044,3.173,3.209,10.51
0.952752,22.7508,31.857,7,2,0.4,9.811,0.111,2.788,0.128,6.769,2.867,15.327
0.777117,342.636,22.18,5,2,0.32,5.258,0.051,1.409,0.064,3.726,2.213,11.659
0.976922,29.7713,38.807,8,2,0.4,12.172,0.136,3.999,0.213,7.811,3.911,17.986
0.754456,378.76,23.745,5,2,0.4,7.47,0.07,2.405,0.094,4.888,2.182,10.567
0.996045,1.45151,21.032,5,2,0.24,4.301,0.037,1.371,0.052,2.836,2.542,11.307
0.83192,16.8906,19.807,5,2,0.16,3.241,0.044,0.9,0.027,2.267,3.076,10.828
0.827161,10.2232,28.555,7,2,0.228571,5.782,0.08,1.763,0.064,3.864,3.682,15.68
0.930453,0.0989312,22.435,5,2,0.32,5.405,0.076,1.521,0.054,3.746,2.517,11.365
0.99655,1.43652,27.269,6,2,0.4,8.5,0.078,2.679,0.111,5.62,2.64,12.516
0.995315,1.18913,23.062,5,2,0.32,5.704,0.055,1.803,0.08,3.758,2.509,11.283
0.692269,314.361,23.958,5,2,0.4,7.408,0.069,2.416,0.087,4.828,2.186,11.047
0.923289,68.4189,23.569,5,2,0.4,7.079,0.062,2.117,0.081,4.811,2.409,10.611
0.951348,0.36804,23.886,5,2,0.4,7,0.061,2.268,0.091,4.57,2.175,11.215
0.991889,3.0901,20.7,5,2,0.24,4.332,0.033,1.393,0.041,2.858,2.703,10.929
0.967141,51.6981,21.031,5,2,0.24,3.915,0.035,1.054,0.043,2.774,2.875,11.542
0.961295,34.785,19.945,5,2,0.24,4.027,0.041,0.896,0.044,3.04,2.614,10.638
0.98492,0.135639,23.784,5,2,0.4,7.226,0.06,2.184,0.077,4.895,2.405,10.576
0.812911,224.018,23.665,5,2,0.4,7.27,0.081,2.416,0.102,4.662,2.133,10.968
0.962677,12.502,24.177,5,2,0.32,5.574,0.061,1.523,0.062,3.92,2.826,12.531
0.626625,0.466419,20.919,5,2,0.24,4.644,0.043,1.72,0.066,2.808,2.233,11.131
0.708015,6.3933,23.226,5,2,0.4,6.982,0.078,2.087,0.081,4.725,2.16,10.741
0.852711,1.0725,22.028,5,2,0.24,3.947,0.033,1.012,0.045,2.851,2.886,12.231
0.682597,5.05263,25.57,6,2,0.266667,6.085,0.056,1.776,0.075,4.17,2.809,13.81
0.992999,2.82206,27.911,6,2,0.4,7.905,0.065,2.214,0.095,5.52,2.872,13.812
0.820173,214.097,28.567,6,2,0.4,8.776,0.127,2.975,0.092,5.569,2.497,13.151
0.670719,5.27742,20.889,5,2,0.24,4.591,0.057,1.215,0.048,3.263,2.482,10.907
0.974874,0.66521,25.926,6,2,0.266667,5.98,0.076,1.97,0.086,3.841,2.888,13.518
0.96534,8.4731,19.985,5,2,0.16,3.272,0.021,1.308,0.029,1.91,2.957,11.312
0.981947,4.55831,20.36,5,2,0.24,3.989,0.033,1.104,0.048,2.798,2.498,11.193
0.977074,33.3038,21.407,5,2,0.24,4.745,0.045,1.326,0.071,3.297,2.38,11.207
0.703297,244.861,21.456,5,2,0.24,4.659,0.036,1.606,0.053,2.955,2.484,11.634
0.876019,16.4147,21.358,5,2,0.24,4.504,0.039,1.594,0.066,2.802,2.748,11.284
0.848485,58.5605,19.218,5,2,0.16,3.057,0.025,0.873,0.045,2.109,2.422,11.241
0.671461,121.069,20.482,5,2,0.16,3.359,0.017,1.216,0.026,2.095,2.275,12.378
0.77652,347.472,25.38,5,2,0.4,7.862,0.13,2.735,0.095,4.89,2.319,11.468
0.906151,15.5353,20.236,5,2,0.24,4.211,0.035,1.246,0.046,2.877,2.492,10.915
0.965043,0.011464,27.252,6,2,0.4,7.871,0.097,2.28,0.094,5.39,2.744,12.803
0.778968,319.233,21.871,5,2,0.32,5.487,0.054,1.544,0.059,3.822,2.452,10.901
0.386567,9.30197,22.265,5,2,0.32,6.015,0.043,2.139,0.061,3.763,2.537,10.537
0.982885,2.63832,28.904,7,2,0.228571,6.315,0.065,2.044,0.09,4.109,3.414,15.788
0.881605,45.803,19.376,5,2,0.16,2.641,0.021,0.617,0.028,1.97,2.97,11.281
0.999736,0.100943,45.346,10,2,0.4,15.026,0.139,4.61,0.161,10.095,4.301,21.495
0.862749,6.46534,21.025,5,2,0.24,4.364,0.039,1.383,0.051,2.884,2.943,10.875
0.948519,65.1108,28.671,6,2,0.4,8.913,0.079,2.469,0.101,6.251,2.946,13.273
