Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
159.72,0,0,40.8948,11.8622,20.1819,3.47781,8.04667,0
1100.09,0,0,39.225,28.9872,22.9185,3.75698,6.04323,0
181.092,0,0,41.4422,10.3786,20.0081,3.40903,8.33856,0
1131.45,0,0,43.4534,37.9934,26.7085,3.81759,6.23763,0
172.7,0,0,38.644,10.4264,18.5805,3.43479,7.84215,0
963.502,0,0,39.5494,29.055,23.1566,3.76352,6.07432,0
213.18,0,0,39.4279,9.77767,18.8717,3.44295,7.94335,0
369.398,0,0,40.8691,20.427,22.1252,3.53822,7.23085,0
582.793,0,0,37.5227,21.3451,20.4874,3.64126,6.49394,0
756.664,0,0,40.4212,29.9796,23.3096,3.74489,6.46633,0
671.849,0,0,43.7811,36.1839,26.29,3.81188,6.55506,0
465.55,0,0,37.8495,17.0307,19.5174,3.48458,7.15285,0
553.684,0,0,37.6528,22.6527,20.7927,3.64924,6.42468,0
138.468,0,0,41.5598,10.1601,20.0805,3.35505,8.67892,0
646.521,0,0,41.1328,31.1725,24.1756,3.77514,6.34883,0
333.245,0,0,40.2193,20.0253,21.1684,3.59218,7.44912,0
764.297,0,0,41.4873,33.7448,24.9698,3.79455,6.14226,0
641.465,0,0,38.5222,25.9448,21.9568,3.71028,6.18949,0
819.436,0,0,39.9376,28.8004,22.9208,3.76044,6.40718,0
563.002,0,0,38.8223,24.4882,21.6889,3.69967,6.48726,0
679.177,0,0,40.1399,29.2004,23.3459,3.75471,6.33312,0
680.983,0,0,40.2663,27.5911,23.0835,3.71743,6.53192,0
773.839,0,0,44.1213,39.0653,27.0844,3.81387,6.37989,0
805.927,0,0,38.3088,21.2888,20.9077,3.59041,6.77474,0
136.816,0,0,39.9945,8.185,18.7456,3.34829,8.50846,0
596.376,0,0,40.4114,27.0732,23.022,3.72736,6.55159,0
181.08,0,0,40.6441,10.1423,19.4856,3.40102,8.27238,0
376.569,0,0,38.3056,19.0746,19.9546,3.51753,7.29527,0
552.078,0,0,41.5246,30.0312,23.8253,3.7133,6.84195,0
186.292,0,0,43.2875,11.1422,21.215,3.50827,8.48984,0
169.445,0,0,43.4938,12.3261,21.5415,3.52163,8.67613,0
