Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
50.08,0,41.25,33.735,2.756,7.374,0,0,0
30.368,0,6.25,14.29,2.88,6.233,0,0,0
32.605,0,6.25,15.951,3.057,5.773,0,0,0
32.59,0,6.25,15.425,2.9,7.69,0,0,0
31.334,0,6.25,14.339,2.792,7.261,0,0,0
31.114,0,2.5,14.162,2.752,7.353,0,0,0
33.492,0,2.5,14.689,2.79,8.51,0,0,0
33.57,0,2.5,13.975,2.771,8.636,0,0,0
33.781,0,2.5,13.81,2.854,8.972,0,0,0
34.38,0,2.5,13.872,2.916,8.967,0,0,0
37.654,0,10,17.67,2.842,9.311,0,0,0
36.338,0,2.5,14.346,3.069,10.084,0,0,0
34.821,0,12.5,18.353,3.004,5.237,0,0,0
36.292,0,7.5,17.836,2.986,6.615,0,0,0
35.549,0,2.5,14.336,2.854,9.884,0,0,0
36.865,0,12.5,18.547,2.946,6.919,0,0,0
36.609,0,2.5,14.447,2.969,10.054,0,0,0
33.248,0,2.5,13.455,2.907,8.851,0,0,0
32.455,0,6.25,14.515,2.86,7.176,0,0,0
32.632,0,2.5,13.478,2.846,8.28,0,0,0
34.421,0,2.5,14.345,2.955,8.442,0,0,0
34.1,0,2.5,14.311,2.867,8.715,0,0,0
33.307,0,2.5,14.001,2.837,8.645,0,0,0
38.492,0,10,18.315,2.895,8.444,0,0,0
46.07,0,27.5,28.057,3.127,7.597,0,0,0
45.313,0,28.75,26.99,2.837,8.135,0,0,0
37.041,0,16.25,19.426,2.893,7.461,0,0,0
37.054,0,16.25,19.025,3.08,7.625,0,0,0
36.394,0,16.25,18.506,2.943,7.874,0,0,0
36.171,0,10,17.142,2.892,8.989,0,0,0
34.871,0,7.5,15.662,2.88,8.538,0,0,0
36.29,0,8.75,17.573,3.025,7.935,0,0,0
36.759,0,8.75,17.153,2.991,8.486,0,0,0
37.887,0,8.75,18.608,3.087,7.976,0,0,0
36.419,0,8.75,17.782,3.038,8.099,0,0,0
35.541,0,8.75,16.447,3.01,8.074,0,0,0
40.755,0,15,20.695,3.178,8.692,0,0,0
39.314,0,10,19.002,3.16,8.636,0,0,0
33.535,0,10,16.921,3.226,5.191,0,0,0
35.114,0,10,15.941,3.236,6.611,0,0,0
36.654,0,10,18.707,3.189,6.03,0,0,0
39.162,0,12.5,21.069,3.244,6.037,0,0,0
36.05,0,2.5,15.496,3.172,8.915,0,0,0
36.009,0,7.5,15.708,3.063,9.229,0,0,0
36.736,0,10,16.076,3.328,8.371,0,0,0
40.957,0,7.5,20.195,3.209,9.066,0,0,0
44.265,0,16.25,23.571,3.273,8.956,0,0,0
39.988,0,12.5,18.868,3.168,9.13,0,0,0
43.044,0,17.5,22.229,3.358,8.691,0,0,0
47.745,0,21.25,26.825,3.444,8.481,0,0,0
41.948,0,13.75,21.462,3.459,8.254,0,0,0
48.222,0,22.5,26.92,3.664,8.607,0,0,0
40.635,0,17.5,21.172,3.599,8.165,0,0,0
39.386,0,12.5,19.349,3.39,8.31,0,0,0
39.861,0,17.5,19.303,3.519,8.738,0,0,0
37.031,0,12.5,16.591,3.525,8.476,0,0,0
38.497,0,11.25,17.36,3.963,8.503,0,0,0
38.109,0,15,18.073,3.447,8.083,0,0,0
35.485,0,16.25,16.624,3.445,7.96,0,0,0
41.909,0,21.25,22.631,3.461,7.837,0,0,0
34.833,0,12.5,16.148,3.427,7.497,0,0,0
35.346,0,17.5,17.192,3.469,7.442,0,0,0
34.988,0,13.75,17.755,3.537,6.548,0,0,0
31.245,0,13.75,14.299,3.521,6.315,0,0,0
32.501,0,15,15.459,3.434,6.985,0,0,0
32.801,0,15,16.539,3.463,6.278,0,0,0
28.537,0,7.5,12.134,3.388,6.553,0,0,0
27.665,0,7.5,12.045,3.327,5.858,0,0,0
28.593,0,7.5,12.491,3.314,6.496,0,0,0
26.879,0,7.5,11.973,3.278,5.907,0,0,0
27.942,0,7.5,12.227,3.252,6.218,0,0,0
28.363,0,7.5,12.454,3.171,6.928,0,0,0
31.346,0,7.5,13.65,3.102,8.592,0,0,0
25.96,0,6.25,11.107,3.258,5.754,0,0,0
32.84,0,21.25,18.784,3.151,5.48,0,0,0
32.305,0,20,17.847,3.301,5.581,0,0,0
36.732,0,30,21.481,3.414,5.886,0,0,0
41.627,0,31.25,25.594,3.548,6.178,0,0,0
41.136,0,28.75,24.113,3.545,6.742,0,0,0
37.693,0,25,20.432,3.629,6.546,0,0,0
46.055,0,43.75,28.297,3.624,7.206,0,0,0
41.575,0,37.5,24.239,3.776,6.399,0,0,0
35.441,0,28.75,18.784,3.698,6.353,0,0,0
43.764,0,43.75,27.426,3.777,6.233,0,0,0
42.313,0,46.25,26.731,3.815,5.792,0,0,0
36.864,0,33.75,21.758,3.898,5.368,0,0,0
49.219,0,52.5,33.555,3.735,5.971,0,0,0
36.427,0,37.5,21.416,3.786,5.321,0,0,0
37.892,0,30,23.499,3.699,5.405,0,0,0
40.589,0,47.5,26.424,3.804,5.024,0,0,0
39.713,0,42.5,25.12,3.804,5.299,0,0,0
38.129,0,41.25,24.143,3.807,4.817,0,0,0
38.893,0,37.5,24.899,3.704,4.91,0,0,0
40.709,0,41.25,26.508,3.739,5.082,0,0,0
42.031,0,47.5,28.103,3.721,4.883,0,0,0
50.302,0,68.75,35.072,3.809,5.73,0,0,0
43.858,0,51.25,28.565,3.803,6.214,0,0,0
44.564,0,62.5,29.655,3.858,5.075,0,0,0
37.75,0,41.25,23.952,3.703,5.091,0,0,0
34.934,0,28.75,20.585,3.694,5.429,0,0,0
42.813,0,43.75,26.402,3.672,7.605,0,0,0
40.505,0,40,26.301,3.603,5.132,0,0,0
38.44,0,35,23.519,3.644,5.482,0,0,0
39.526,0,33.75,23.99,3.709,5.482,0,0,0
43.104,0,40,26.788,3.818,6.217,0,0,0
47.235,0,51.25,31.565,3.747,5.528,0,0,0
48.267,0,52.5,33.169,3.719,5.602,0,0,0
49.794,0,63.75,34.037,3.7,5.716,0,0,0
47.66,0,56.25,31.041,3.853,6.261,0,0,0
44.151,0,40,27.683,3.751,5.988,0,0,0
43.235,0,42.5,26.345,3.724,6.403,0,0,0
49.249,0,52.5,32.277,3.793,6.307,0,0,0
49.767,0,56.25,32.757,4.354,6.02,0,0,0
49.967,0,57.5,33.577,4.007,5.985,0,0,0
50.096,0,58.75,33.685,3.909,6.194,0,0,0
44.666,0,53.75,28.898,3.943,5.539,0,0,0
42.932,0,46.25,27.603,3.87,5.399,0,0,0
47.543,0,63.75,32.506,3.874,5.281,0,0,0
51.725,0,62.5,37.199,3.857,5.084,0,0,0
52.518,0,65,37.901,3.779,5.188,0,0,0
47.272,0,63.75,32.609,3.904,5.077,0,0,0
44.765,0,43.75,29.476,3.801,5.453,0,0,0
42.184,0,52.5,27.719,3.799,5.136,0,0,0
46.32,0,46.25,30.962,3.748,5.144,0,0,0
41.991,0,41.25,25.416,3.805,6.708,0,0,0
45.534,0,47.5,30.165,3.709,5.267,0,0,0
52.276,0,55,35.944,3.867,6.077,0,0,0
47.955,0,55,31.742,3.925,5.577,0,0,0
48.86,0,53.75,32.745,3.843,5.679,0,0,0
53.077,0,50,34.379,3.895,6.78,0,0,0
48.613,0,51.25,32.439,3.703,5.589,0,0,0
43.856,0,40,27.034,3.949,5.889,0,0,0
44.017,0,43.75,28.591,3.728,5.434,0,0,0
47.943,0,48.75,31.682,3.746,6.149,0,0,0
51.298,0,51.25,34.491,3.774,6.416,0,0,0
43.322,0,33.75,25.678,3.771,6.887,0,0,0
39.05,0,31.25,22.737,3.609,5.617,0,0,0
37.751,0,30,21.459,3.787,5.669,0,0,0
39.405,0,30,24.239,3.614,5.254,0,0,0
39.927,0,30,25.229,3.684,5.164,0,0,0
38.437,0,31.25,23.129,3.739,5.514,0,0,0
30.116,0,12.5,14.908,3.647,5.873,0,0,0
28.065,0,12.5,14.383,3.697,4.729,0,0,0
26.034,0,3.75,12.036,3.664,5.311,0,0,0
30.809,0,11.25,15.986,3.652,5.638,0,0,0
36.219,0,26.25,21.602,3.613,5.382,0,0,0
41.386,0,55,27.022,3.604,5.457,0,0,0
54.823,0,62.5,39.243,3.769,5.957,0,0,0
56.213,0,72.5,39.434,3.955,6.426,0,0,0
51.741,0,65,34.882,3.834,6.573,0,0,0
44.142,0,50,27.145,3.88,6.471,0,0,0
54.242,0,60,35.709,3.832,6.876,0,0,0
51.939,0,57.5,34.028,3.749,5.945,0,0,0
49.025,0,53.75,32.205,3.8,6.356,0,0,0
45.441,0,42.5,29.004,3.811,6.061,0,0,0
47.145,0,40,30.51,3.968,5.978,0,0,0
45.576,0,45,27.974,3.882,5.864,0,0,0
52.388,0,63.75,36.264,3.776,5.672,0,0,0
50.423,0,60,33.337,3.765,5.261,0,0,0
44.219,0,51.25,29.464,3.73,5.244,0,0,0
37.579,0,36.25,23.837,3.694,4.9,0,0,0
38.753,0,32.5,22.554,4.01,4.727,0,0,0
30.594,0,27.5,17.455,3.542,4.473,0,0,0
33.123,0,33.75,20.65,3.658,4.333,0,0,0
32.486,0,28.75,18.619,3.955,4.954,0,0,0
37.587,0,46.25,24.047,3.681,4.761,0,0,0
36.77,0,40,22.989,3.661,4.69,0,0,0
35.932,0,40,22.778,3.63,4.676,0,0,0
40.831,0,47.5,26.814,3.77,4.92,0,0,0
40.202,0,43.75,26.114,3.799,5.116,0,0,0
39.019,0,45,24.913,3.766,4.841,0,0,0
37.03,0,40,23.159,3.728,4.717,0,0,0
35.118,0,33.75,20.64,3.734,5,0,0,0
34.976,0,32.5,20.342,3.619,5.275,0,0,0
34.798,0,26.25,20.653,3.748,4.86,0,0,0
34.764,0,32.5,20.884,3.712,5.237,0,0,0
36.539,0,37.5,22.176,3.567,5.285,0,0,0
46.335,0,52.5,31.301,3.757,5.624,0,0,0
44.685,0,47.5,28.733,3.666,6.614,0,0,0
38.585,0,36.25,23.902,3.701,5.395,0,0,0
45.532,0,52.5,30.931,3.661,5.3,0,0,0
45.445,0,50,29.945,3.805,5.397,0,0,0
44.19,0,48.75,28.341,3.681,5.469,0,0,0
44.61,0,42.5,28.962,3.78,5.351,0,0,0
40.089,0,30,23.404,3.689,6.243,0,0,0
47.997,0,50,31.294,3.798,6.448,0,0,0
46.618,0,48.75,30.11,3.799,6.33,0,0,0
41.156,0,37.5,25.706,3.756,5.003,0,0,0
42.024,0,33.75,25.471,3.884,6.388,0,0,0
48.637,0,40,31.356,4.554,6.121,0,0,0
46.65,0,48.75,30.87,3.693,5.514,0,0,0
45.872,0,55,30.811,3.814,5.571,0,0,0
52.01,0,61.25,36.569,3.715,5.544,0,0,0
46.305,0,45,30.744,3.816,5.297,0,0,0
40.809,0,41.25,26.538,3.673,5.098,0,0,0
39.676,0,41.25,24.354,3.804,5.689,0,0,0
40.991,0,36.25,24.97,3.876,5.862,0,0,0
47.577,0,52.5,32.29,3.69,5.662,0,0,0
43.104,0,45,27.891,3.636,5.49,0,0,0
36.894,0,33.75,22.197,3.647,5.454,0,0,0
47.986,0,58.75,32.287,3.776,5.938,0,0,0
51.707,0,56.25,34.656,3.799,6.735,0,0,0
45.963,0,42.5,28.93,3.772,6.283,0,0,0
41.192,0,30,24.12,3.684,6.751,0,0,0
39.854,0,30,21.814,3.985,7.001,0,0,0
44.428,0,40,27.089,3.751,6.735,0,0,0
45.503,0,42.5,27.988,3.717,6.868,0,0,0
49.46,0,48.75,33.149,3.715,6.138,0,0,0
41.708,0,42.5,26.024,3.786,6.036,0,0,0
40.777,0,38.75,24.718,3.726,6.167,0,0,0
38.803,0,30,23.62,3.718,5.373,0,0,0
35.798,0,35,20.934,3.653,5.526,0,0,0
39.541,0,50,25.097,3.714,5.397,0,0,0
41.759,0,47.5,27.211,3.644,5.502,0,0,0
44.106,0,52.5,29.004,3.898,5.297,0,0,0
43.791,0,50,28.967,3.738,5.38,0,0,0
42.307,0,48.75,27.135,3.792,5.615,0,0,0
46.988,0,60,31.779,3.802,5.898,0,0,0
44.928,0,51.25,29.544,3.81,5.619,0,0,0
49.112,0,63.75,32.596,3.841,5.703,0,0,0
53.427,0,66.25,36.829,3.866,5.962,0,0,0
52.576,0,68.75,35.551,3.924,5.828,0,0,0
51.918,0,70,36.808,3.873,5.303,0,0,0
42.025,0,42.5,26.505,3.887,5.25,0,0,0
44.448,0,52.5,30.243,3.825,5.048,0,0,0
45.729,0,55,31.519,3.727,5.074,0,0,0
48.15,0,60,33.613,3.75,4.993,0,0,0
44.559,0,55,30.589,3.727,4.823,0,0,0
50.103,0,61.25,35.788,3.772,5.09,0,0,0
45.914,0,57.5,31.545,3.736,5.32,0,0,0
48.534,0,56.25,30.486,3.779,7.602,0,0,0
53.476,0,76.25,38.18,3.828,5.363,0,0,0
48.792,0,62.5,34.018,3.844,5.166,0,0,0
52.472,0,67.5,37.577,3.862,4.986,0,0,0
55.828,0,67.5,38.492,3.861,7.336,0,0,0
48.94,0,55,32.427,3.759,5.566,0,0,0
50.282,0,57.5,33.117,3.825,6.382,0,0,0
48.273,0,51.25,30.035,4.056,5.747,0,0,0
48.003,0,53.75,33.272,3.682,5.226,0,0,0
44.848,0,45,30.274,3.611,5.407,0,0,0
38.906,0,35,23.649,3.556,5.36,0,0,0
