Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.805125,13.6617,522.687,8,9,12.8125,26.886,0.028,15.172,0.403,11.27,473.927,12.758
0.727747,12.7376,385.787,7,9,11.7143,21.462,0.019,12.345,0.342,8.747,348.372,11.295
0,50.8442,377.108,7,9,2.92857,6.51,0.005,3.934,0.079,2.489,355.047,11.769
0.860592,21.9102,636.165,9,9,11.3889,27.17,0.025,14.916,0.513,11.703,588.863,14.688
0.539517,16.5074,672.981,10,9,12.3,34.924,0.026,20.68,0.595,13.61,615.192,17.009
0.592055,20.2761,717.606,7,9,14.6429,28.732,0.024,17.239,0.545,10.914,671.401,12.076
0.32948,26.0487,484.552,7,9,5.85714,12.961,0.009,7.541,0.199,5.208,454.707,11.789
0.695955,16.9064,467.835,7,9,11.7143,23.163,0.019,13.078,0.372,9.684,428.7,11.374
0,21.1866,363.727,7,9,2.92857,6.649,0.005,4.287,0.101,2.253,340.65,12.331
0.893642,16.9628,1264.98,8,9,15.375,34.972,0.029,20.077,0.602,14.249,1211.65,12.723
0.511498,32.0143,1028.4,9,9,13.6667,33.328,0.028,19.357,0.615,13.314,974.651,14.678
0.144139,21.8226,466.839,9,9,9.11111,26.383,0.021,16.368,0.423,9.559,419.13,16.018
0.226298,27.6972,337.628,7,9,8.78571,18.284,0.014,11.265,0.293,6.704,302.625,11.987
0.693116,19.2414,441.263,9,9,11.3889,28.794,0.024,16.907,0.466,11.385,392.517,14.585
0.881685,20.5481,580.339,7,9,14.6429,27.252,0.026,15.932,0.421,10.863,536.429,11.625
0.0499826,28.3698,288.665,7,9,5.85714,13.586,0.01,8.329,0.19,5.051,258.893,12.107
0.389172,83.1779,423.261,7,9,11.7143,22.461,0.02,13.052,0.393,8.986,385.342,10.845
0.825538,17.894,759.058,9,9,15.9444,37.619,0.031,21.841,0.612,15.117,700.719,14.625
0.0755478,106.059,593.624,8,9,10.25,24.458,0.016,14.503,0.39,9.54,550.615,13.67
0.235158,36.3478,2361.77,8,9,15.375,35.667,0.028,21.504,0.602,13.518,2306.39,13.694
0.824191,16.3261,501.627,8,9,17.9375,36.283,0.033,20.264,0.648,15.322,446.477,13.288
0.177045,26.042,393.775,7,9,5.85714,11.893,0.011,7.125,0.161,4.592,366.031,11.717
0.708126,31.6654,1735.94,8,9,15.375,32.574,0.029,18.456,0.554,13.521,1684.67,13.063
