Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
21.5704,65.05,3.33333,20.1912,9.12466,19.6073,0.717728
21.5454,59.4496,3.33333,19.7414,9.15163,15.5782,0.527454
81.7817,71.2093,3.33333,19.7863,9.22411,27.7978,0.284288
49.6519,72.7528,3.33333,19.489,9.17485,29.3801,0.549981
35.6577,69.7267,3.33333,19.5592,9.19118,26.2354,0.488112
62.7233,64.0297,3.33333,17.1604,9.0873,26.4104,0.142282
44.7534,64.7869,3.33333,18.8279,9.10308,22.3367,0.355729
24.5854,63.9572,3.33333,20.1708,9.15679,18.9994,0.674598
301.994,59.3766,3.33333,16.2058,9.1522,23.4883,0.20324
51.5983,76.3909,3.33333,18.902,9.13258,35.1563,0.429958
27.9536,69.1521,3.33333,21.0993,9.22345,21.9571,0.826879
32.1947,72.7823,3.33333,19.2065,9.20986,30.0243,1.90817
33.7839,78.6178,3.33333,21.7634,9.27353,29.5982,0.374001
32.1478,68.6781,3.33333,19.501,9.21742,24.806,0.786881
57.1747,73.3708,3.33333,18.7397,9.17455,31.9208,0.975709
22.835,72.9621,3.33333,19.2506,9.15882,29.5904,1.72268
37.584,78.9142,3.33333,19.8433,9.23579,34.8045,0.302342
2610.83,46.0286,3.33333,16.3319,9.2028,10.4204,0.102118
101.035,88.2786,3.33333,18.8522,9.17087,46.6641,0.0305088
23.3964,64.1594,3.33333,19.859,9.10505,19.9418,0.384009
27.6409,64.8329,3.33333,19.0989,9.19033,22.1678,2.95848
72.6636,81.2157,3.33333,20.2514,9.12406,36.3611,0.252704
92.8657,67.5845,3.33333,18.3032,9.05391,27.5904,0.343647
22.5049,55.7632,3.33333,18.6681,9.20683,14.0793,1.18043
38.825,73.97,3.33333,21.0048,9.17372,27.2168,0.354598
22.987,68.4312,3.33333,19.8921,9.09368,25.1777,0.611846
56.9169,68.5714,3.33333,19.1183,9.13105,26.52,0.393684
351.804,60.431,3.33333,17.1644,9.22685,22.4794,0.0956762
70.5571,100.54,3.33333,19.872,9.17392,57.6125,0.395135
30.8092,69.9876,3.33333,20.4669,9.05732,24.3942,0.627356
55.5954,80.2948,3.33333,18.5184,9.13284,39.496,0.105317
36.1575,72.7442,3.33333,20.123,9.24734,28.5998,0.472396
971.753,60.5544,3.33333,17.2921,9.16244,22.3423,0.0981783
79.7143,83.8208,3.33333,19.6511,9.17491,39.9458,0.257013
91.3312,72.3147,3.33333,18.339,9.10456,31.5015,0.239989
25.8325,66.7949,3.33333,20.5634,9.23168,20.3444,0.605472
34.2749,67.4436,3.33333,20.1043,9.06506,23.0601,0.585239
38.2815,75.2332,3.33333,19.7989,9.23123,31.3988,0.346625
406.592,52.8589,3.33333,16.816,9.35299,15.183,0.707224
34.7131,71.9903,3.33333,21.3896,9.11967,24.2116,0.44629
33.0733,54.6761,3.33333,17.8472,9.15244,15.3292,0.405817
635.05,47.2725,3.33333,14.6182,9.16016,14.5465,0.0945343
64.9855,68.7447,3.33333,18.5331,9.38273,28.0227,0.258849
76.5688,105.692,3.33333,19.5885,9.23208,63.9868,0.633387
68.9461,88.0314,3.33333,19.0046,9.1977,46.5837,41.6796
95.5819,68.4774,3.33333,19.832,9.22808,24.554,0.217892
55.661,80.2209,3.33333,21.0233,9.21367,33.4383,0.435966
127.893,66.6904,3.33333,16.386,9.06018,30.5718,0.0603965
1444.17,52.5916,3.33333,17.1872,9.09296,14.4184,0.135609
30.9824,66.2331,3.33333,21.4355,9.15849,18.5289,0.673529
20.2771,57.6865,3.33333,19.7368,9.21923,14.4685,0.640583
38.4794,77.8852,3.33333,19.4709,9.0977,34.6551,0.272412
41.6703,73.138,3.33333,18.0149,9.18187,32.8593,0.381606
34.435,91.6992,3.33333,20.9532,9.19112,46.3841,0.236443
46.4623,68.9726,3.33333,19.0046,9.11224,27.0526,0.398094
33.477,69.4762,3.33333,20.6857,9.10076,24.1218,2.04384
58.7562,74.6182,3.33333,18.4946,9.15778,33.605,1.77556
36.8033,69.85,3.33333,18.4989,9.0101,28.6198,1.03289
169.768,78.9815,3.33333,18.1537,9.17023,39.3097,0.126626
30.9511,82.8703,3.33333,20.2316,9.1251,37.9157,0.375391
57.0065,83.7442,3.33333,19.1991,9.23258,41.4816,0.254431
48.4994,66.1281,3.33333,18.0906,9.14755,25.9084,0.400223
65.7014,68.4078,3.33333,18.4931,9.11911,27.6794,0.1449
25.035,57.9202,3.33333,19.0802,9.10605,15.8425,0.695794
69.4187,71.9445,3.33333,19.8487,9.25008,27.8166,0.625118
98.2889,63.7749,3.33333,17.0012,9.25832,27.2995,0.0626343
31.7437,55.6857,3.33333,18.2352,9.21006,15.4287,0.608419
3656.3,48.2135,3.33333,16.4013,9.17663,12.2164,0.127576
105.191,68.7805,3.33333,18.9836,9.14069,27.3757,0.158783
62.1437,98.1632,3.33333,21.6931,9.04208,50.6966,0.304044
60.3073,74.953,3.33333,19.3409,9.12984,32.4688,1.34439
54.1924,71.2482,3.33333,18.4665,9.21511,29.108,0.34138
66.8361,77.648,3.33333,19.1259,9.14697,35.6655,0.193402
55.3898,85.0113,3.33333,20.2282,9.1496,40.8525,0.221447
74.4838,65.8869,3.33333,17.7249,9.41051,26.6543,0.336279
106.416,77.8652,3.33333,20.0562,9.1848,33.918,0.187586
50.1919,65.2221,3.33333,17.9503,9.11097,25.2456,0.409383
196.601,84.3852,3.33333,18.9307,9.12406,42.5879,0.188269
23.6324,66.7964,3.33333,20.2535,9.13317,22.1169,4.10255
26.4388,69.9514,3.33333,19.8642,9.14732,26.4688,0.592429
102.422,75.1811,3.33333,18.1612,9.1076,35.0283,0.102608
29.9762,63.7964,3.33333,19.1929,9.22824,21.3833,0.569771
22.7692,53.7495,3.33333,17.7651,9.20602,14.1307,0.84052
55.7585,66.1279,3.33333,17.9081,9.2247,26.1674,0.670997
33.8525,79.6389,3.33333,20.6174,9.25316,34.5733,0.352399
66.8948,77.4198,3.33333,20.057,9.18892,33.2017,0.405942
64.5487,92.3724,3.33333,18.6953,9.10267,52.1706,0.0480723
83.0793,75.2128,3.33333,19.7548,9.12241,30.8722,0.369678
34.2044,64.868,3.33333,17.4819,9.21779,25.5868,0.288856
54.914,75.1832,3.33333,18.9558,9.16815,33.4987,0.208507
29.0489,71.3076,3.33333,21.3932,9.22908,24.3716,0.46438
324.379,75.5809,3.33333,16.748,9.16629,38.2267,0.119162
131.84,77.2033,3.33333,17.1609,9.08354,39.5862,0.0457883
32.2319,70.3868,3.33333,19.5086,9.12714,26.836,8.87093
30.4378,56.1022,3.33333,18.5602,9.18702,15.3453,0.329428
22.1489,62.2696,3.33333,18.6523,9.06015,21.0912,0.772904
68.0265,94.1556,3.33333,18.8711,9.11322,53.2373,0.746897
43.0197,61.8897,3.33333,17.9668,9.07001,21.9446,0.507621
626.615,73.5679,3.33333,18.0482,9.28674,34.5493,0.195242
22.3508,63.3554,3.33333,20.2486,9.33897,18.1991,0.805836
