Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
47.793,15.597,9.279,11.48,3.33333,0.315411,2.07534,10.6656
49.619,16.812,9.483,11.87,3.33333,0.425478,0.795959,10.2271
50.933,17.526,9.551,12.063,3.33333,0.528951,0.890114,9.54796
51.974,17.445,9.46,12.818,3.33333,0.336936,0.665508,9.09169
53.31,18.456,9.224,12.721,3.33333,0.302741,0.839918,8.50248
53.432,17.744,9.439,12.963,3.33333,0.20164,1.29832,7.94273
53.734,18.559,9.178,12.849,3.33333,0.38188,0.975815,7.43202
54.498,18.653,9.222,13.282,3.33333,0.507028,0.792914,6.79002
53.986,18.074,9.185,13.211,3.33333,0.0733612,1.23914,6.40175
56.118,18.903,10.14,13.497,3.33333,0.30822,0.586445,5.94937
52.454,17.443,8.844,13.161,3.33333,0.251216,0.453268,5.602
54.918,19.449,9.047,13.356,3.33333,0.158294,0.472287,5.32141
106.76,18.3,9.571,66.27,3.33333,0,0.0221686,5.10714
51.341,17.731,8.87,12.363,3.33333,0.543632,0.0963044,4.84412
52.275,18.969,9.031,12.294,3.33333,0.527793,0.323342,4.61474
51.712,17.477,9.079,12.976,3.33333,0.527784,0.247412,4.42555
52.492,17.693,9.153,12.953,3.33333,0.201449,0.239205,4.35278
52.085,17.981,8.778,12.699,3.33333,0.0884841,0.274753,4.34035
52.49,18.049,8.873,12.845,3.33333,0.253421,0.230448,4.26746
55.019,19.603,9.23,13.469,3.33333,0.315313,0.221696,4.20334
53.842,18.281,9.296,13.489,3.33333,0.162884,0.151074,4.1677
54.234,18.619,9.33,13.275,3.33333,0.0855031,0.179582,4.11554
53.504,18.405,8.931,13.001,3.33333,0.461744,0.12863,4.05462
54.274,19.092,9.037,13.335,3.33333,0.445042,0.14104,3.99239
53.239,18.115,8.805,13.186,3.33333,0.28794,0.16434,3.93785
55.221,18.763,9.487,13.751,3.33333,0.278292,0.168508,3.88164
54.538,18.173,9.269,13.651,3.33333,0.53402,0.127231,3.81092
55.326,18.501,9.294,13.837,3.33333,0.548819,0.178817,3.70504
57.176,20.522,8.877,13.624,3.33333,0.226373,0.104502,3.65703
56.03,19.483,8.898,13.931,3.33333,0.649664,0.0869124,3.59674
56.282,18.874,9.281,14.386,3.33333,0.364075,0.116521,3.53902
56.371,19.793,8.752,14.022,3.33333,0.302953,0.147743,3.49557
57.514,20.51,8.893,14.246,3.33333,0.203109,0.196712,3.45253
