Iteration,Cost,Cost reduction,time (ms)
0,5559.38,0.00116111,398.11
1,5520.79,0.00809398,781.387
2,5471.08,0.0170263,1166.84
3,5119.46,0.080201,1626.68
4,3610.78,0.351261,2112.61
5,2929.28,0.473703,2661.87
6,2182.29,0.607914,3207.93
7,2182.29,0.607914,3751.08
