Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
215.884,0,0,2.37418,36.5786,1.35607,0.249224,0.437482,0
137.98,0,0,2.4562,34.9392,1.39834,0.250241,0.466424,0
1742.77,0,0,2.45936,39.3138,1.41713,0.250938,0.452225,0
1958.16,0,0,2.4852,39.8337,1.43319,0.252652,0.459736,0
1785.16,0,0,2.44841,39.2067,1.41015,0.25103,0.447077,0
1742.52,0,0,2.4732,39.6531,1.42171,0.252051,0.458436,0
1881.28,0,0,2.46361,38.6903,1.41811,0.253774,0.453023,0
2124.04,0,0,2.50101,40.4693,1.44131,0.252535,0.463286,0
1641.58,0,0,2.42677,38.1405,1.38643,0.251737,0.452498,0
171.468,0,0,2.3798,35.9225,1.34606,0.247845,0.452498,0
1673.16,0,0,2.45898,38.3885,1.40715,0.252373,0.462101,0
1466.63,0,0,2.45687,38.8104,1.4169,0.251041,0.449489,0
184.339,0,0,2.3843,35.9508,1.35544,0.247902,0.447047,0
1944.06,0,0,2.48923,39.4325,1.42956,0.252368,0.463457,0
1758.17,0,0,2.46972,39.4456,1.41757,0.251408,0.460137,0
2056.47,0,0,2.5176,39.851,1.44467,0.252262,0.476823,0
1969.5,0,0,2.46471,38.2241,1.40832,0.250921,0.466574,0
1996.18,0,0,2.4571,39.6264,1.41761,0.251497,0.448939,0
1645.85,0,0,2.4451,38.935,1.41119,0.250943,0.444592,0
2007.34,0,0,2.49955,40.1071,1.44074,0.252512,0.462308,0
162.993,0,0,2.38084,35.8813,1.35293,0.247093,0.447282,0
2074.61,0,0,2.48879,40.2973,1.43664,0.251405,0.458003,0
1774.68,0,0,2.48221,39.428,1.42803,0.252528,0.458661,0
1609.32,0,0,2.45438,39.3407,1.41452,0.25252,0.449618,0
165.082,0,0,2.39849,36.6321,1.3668,0.249468,0.447486,0
1999.27,0,0,2.47991,40.0081,1.4171,0.251156,0.467746,0
1593.52,0,0,2.4673,38.9836,1.42101,0.252644,0.45447,0
1420.17,0,0,2.42551,37.5762,1.39125,0.250885,0.447179,0
