Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
250.197,19.1369,99.3333,9.4081,1.64826,6.28141,0.429648
180.068,19.5876,99.3333,9.6104,1.72621,6.35961,0.388231
169.954,19.3042,99.3333,9.49105,1.72241,6.20891,0.406177
149.589,19.6677,99.3333,9.57632,1.70915,6.50652,0.459727
905.509,20.1019,99.3333,9.58389,1.70343,6.96191,0.156623
153.091,19.0869,99.3333,9.51576,1.71143,5.98929,0.406593
112.702,19.1921,99.3333,9.73706,1.73631,5.79758,0.448512
312.362,19.2431,99.3333,9.43142,1.72145,6.22707,0.405328
123.332,19.3688,99.3333,9.74,1.71984,6.00471,0.385709
230.455,19.1122,99.3333,9.43367,1.71412,6.09943,0.322175
445.738,19.6928,99.3333,9.58179,1.70749,6.53055,0.365624
848.385,20.8829,99.3333,10.284,1.71989,6.94974,0.161995
67.0352,18.9856,99.3333,9.81821,1.73731,5.50352,0.446102
113.32,19.1914,99.3333,9.47591,1.71064,6.1322,0.323444
217.99,19.2183,99.3333,9.45366,1.72044,6.16867,0.376261
182.027,19.3369,99.3333,9.39416,1.70774,6.38151,0.372615
202.922,19.3446,99.3333,9.42807,1.70579,6.34684,0.419987
186.381,19.1178,99.3333,9.50472,1.71579,6.01539,0.44207
307.567,19.3655,99.3333,9.37614,1.70387,6.42758,0.390836
116.573,19.0558,99.3333,9.59839,1.72337,5.8329,0.504472
69.6705,18.9826,99.3333,9.65138,1.73126,5.68998,0.419051
161.732,19.4613,99.3333,9.43856,1.70984,6.44608,0.394667
328.992,19.456,99.3333,9.4982,1.71266,6.38824,0.305513
166.031,19.2662,99.3333,9.55319,1.72058,6.10602,0.31693
461.54,19.7065,99.3333,9.4567,1.70452,6.68205,0.349457
177.336,19.2327,99.3333,9.47131,1.71536,6.1701,0.432888
107.131,18.8636,99.3333,9.47742,1.72493,5.7743,0.494582
167.991,19.2021,99.3333,9.46966,1.71393,6.14619,0.424592
214.412,19.3022,99.3333,9.43832,1.72004,6.27086,0.339852
294.919,19.5254,99.3333,9.52713,1.71435,6.40623,0.399339
113.21,19.1016,99.3333,9.69119,1.72891,5.77604,0.352188
72.042,19.1045,99.3333,9.69151,1.72996,5.76526,0.436211
145.037,21.7897,99.3333,10.9841,1.89857,6.84228,0.408009
145.259,23.0624,99.3333,11.7822,1.9749,7.159,0.447943
190.6,19.5676,99.3333,9.61736,1.714,6.35207,0.386311
142.124,19.1064,99.3333,9.4561,1.7156,6.04931,0.42997
381.732,19.5117,99.3333,9.37671,1.70544,6.5874,0.299283
180.476,19.5644,99.3333,9.49553,1.71159,6.49136,0.358188
242.295,19.2309,99.3333,9.46255,1.71257,6.18582,0.376661
269.706,19.4834,99.3333,9.41806,1.70909,6.49173,0.40939
333.483,19.509,99.3333,9.59349,1.71429,6.32885,0.373651
50.6526,19.0886,99.3333,9.71254,1.73619,5.71879,0.485572
186.041,19.5179,99.3333,9.39829,1.71204,6.55144,0.384416
209.645,19.4328,99.3333,9.4451,1.71621,6.40563,0.321884
243.163,19.7913,99.3333,9.42042,1.70157,6.8202,0.324643
133.743,19.4647,99.3333,9.75854,1.7215,6.08283,0.355817
479.741,19.6787,99.3333,9.52757,1.70984,6.57745,0.309095
963.394,20.2143,99.3333,10.0893,1.72301,6.48942,0.18199
