Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
5.666,1.17,1.296,1.539,1.33333,1.89291,24.6303,5.90663
12.008,0.983,1.296,8.044,1.33333,0.610576,7.77412,50.6116
9.942,0.96,1.33,5.928,1.33333,0.280106,23.9535,45.9633
5.381,1.013,1.342,1.446,1.33333,0.409114,87.2536,25.2994
11.228,1.029,1.317,7.424,1.33333,0,0.886835,26.0392
8.324,1.141,1.32,4.377,1.33333,0.744561,10.4515,17.7708
11.052,1.079,1.3,7.245,1.33333,0,1.98046,24.679
5.089,0.712,1.359,1.481,1.33333,0.566493,61.3986,4.21132
5.23,0.874,1.308,1.533,1.33333,0.0668732,5.60686,4.3172
11.097,0.856,1.413,7.305,1.33333,0,0.0941035,3.18732
11.629,1.033,1.333,7.648,1.33333,1.3157,0.183988,2.20925
10.159,1.046,1.319,6.208,1.33333,0.848733,1.12629,4.96233
8.297,1.033,1.397,4.275,1.33333,0.665534,1.23863,5.15625
5.096,0.794,1.394,1.446,1.33333,0.56878,57.3968,10.0993
11.154,0.825,1.317,7.6,1.33333,0,0.1927,8.79126
9.327,0.753,1.369,5.723,1.33333,0.0897515,3.89517,13.1084
11.318,0.774,1.323,7.785,1.33333,0,0.569843,8.12995
11.066,0.814,1.319,7.484,1.33333,0,1.44615,15.1225
10.956,0.689,1.396,7.444,1.33333,0,0.984001,11.6437
11.087,0.889,1.33,7.346,1.33333,4.15775,1.39036,10.8282
9.496,0.985,1.309,5.704,1.33333,1.24667,9.18052,15.8281
7.226,0.859,1.37,3.476,1.33333,0.0295799,18.8674,18.9327
11.707,1.006,1.447,7.317,1.33333,0,0.984943,17.049
11.022,0.799,1.333,7.411,1.33333,0,1.40908,15.7631
9.546,0.754,1.311,5.95,1.33333,0.27639,7.37892,19.6933
6.852,0.863,1.457,3.03,1.33333,0.153599,29.2458,19.4054
5.59,1.144,1.322,1.52,1.33333,0.628308,22.6751,3.38434
7.05,1.038,1.371,3.127,1.33333,0.534249,5.87621,4.3896
6.847,0.76,1.328,3.117,1.33333,0.342283,1.59226,2.30947
11.456,0.866,1.329,7.762,1.33333,0,0.0681639,1.668
6.973,0.932,1.346,3.129,1.33333,0.323518,14.9099,7.72269
5.246,0.727,1.378,1.557,1.33333,0.593953,15.0519,1.62782
11.537,1.019,1.315,7.7,1.33333,0,0.0546891,1.27914
5.649,1.154,1.32,1.57,1.33333,0.0787143,1.53233,1.39736
11.862,1.16,1.408,7.738,1.33333,0,0.126317,1.66907
5.659,1.109,1.308,1.613,1.33333,0.367739,23.5639,2.89081
11.347,0.928,1.347,7.527,1.33333,0,0.220109,2.89364
5.636,1.021,1.364,1.617,1.33333,0.169263,3.47102,2.55669
11.902,0.86,1.299,8.099,1.33333,2.87081,0.143248,1.5592
11.649,0.946,1.327,7.794,1.33333,0,0.0826396,2.21965
7.127,0.926,1.305,3.236,1.33333,0.0261125,1.66699,2.12083
12.013,0.871,1.386,8.113,1.33333,1.34972,0.197478,2.43805
11.647,0.928,1.369,7.78,1.33333,0,0.150612,4.34065
11.974,0.991,1.35,8.039,1.33333,0,0.298465,3.91689
6.119,1.446,1.42,1.579,1.33333,0.571714,4.17765,3.19503
7.123,0.899,1.298,3.305,1.33333,0.0273606,2.68926,3.46341
11.361,0.897,1.305,7.581,1.33333,0,0.264978,3.89121
5.574,0.91,1.338,1.617,1.33333,0.176286,5.94781,4.0076
8.614,1.037,1.325,4.643,1.33333,0.586771,5.06813,5.83926
11.412,0.847,1.365,7.698,1.33333,0,0.507776,12.6928
11.157,0.873,1.305,7.42,1.33333,0,1.34687,14.9517
5.418,0.891,1.298,1.664,1.33333,0.434417,18.6061,7.04072
11.75,1.05,1.313,7.822,1.33333,0,0.627578,6.91056
5.503,0.917,1.403,1.594,1.33333,0.0641885,25.177,13.5081
5.584,0.997,1.354,1.654,1.33333,0.029825,35.6741,16.6879
5.406,0.877,1.294,1.626,1.33333,0.350342,35.1551,5.74764
5.532,0.895,1.352,1.613,1.33333,0.590365,1.61026,1.90725
5.317,0.857,1.344,1.531,1.33333,0.405883,8.47588,9.40212
5.318,0.766,1.315,1.65,1.33333,0.933236,10.0516,1.51934
11.49,0.779,1.385,7.686,1.33333,0,0.0744958,2.22122
5.635,0.88,1.327,1.693,1.33333,0.267223,3.64663,1.90853
9.016,1.086,1.328,4.897,1.33333,0.272397,0.864181,1.85248
12.079,0.867,1.324,8.254,1.33333,0,0.0801159,2.1709
12.348,0.99,1.324,8.41,1.33333,0,0.281498,3.5554
5.388,0.726,1.326,1.628,1.33333,0.0393686,27.2016,17.67
5.487,0.926,1.383,1.505,1.33333,0.550883,39.4136,4.37509
11.461,0.998,1.306,7.656,1.33333,0,0.335175,3.99103
8.442,1.001,1.358,4.53,1.33333,0.396496,1.74887,3.17281
11.48,0.981,1.328,7.703,1.33333,0,0.205448,2.61175
11.895,1.393,1.344,7.61,1.33333,2.13134,0.210443,2.14859
5.494,1.042,1.368,1.523,1.33333,0.44916,4.36628,1.9497
11.475,0.943,1.297,7.726,1.33333,0,0.0577799,1.76408
8.466,0.915,1.333,4.651,1.33333,0.0645243,0.693898,1.51707
5.342,0.971,1.327,1.49,1.33333,0.388009,13.7498,1.70636
12.074,0.95,1.328,8.319,1.33333,0,0.167948,3.06199
10.339,0.931,1.352,6.496,1.33333,0.32627,1.92569,4.06781
5.501,1.076,1.348,1.497,1.33333,0.250562,3.05117,2.1878
8.84,0.975,1.336,4.962,1.33333,1.84911,0.753618,2.00611
5.492,0.843,1.381,1.616,1.33333,0.501289,4.65456,6.25651
5.831,1.199,1.32,1.683,1.33333,0.673359,4.75603,3.3853
5.789,1.012,1.398,1.688,1.33333,0.157364,0.931555,2.2086
5.641,0.951,1.307,1.698,1.33333,0.32892,0.931633,1.93888
12.118,0.881,1.327,8.224,1.33333,0,0.0753815,2.00483
7.1,0.764,1.331,3.275,1.33333,0.102423,2.02797,1.83283
11.507,0.877,1.321,7.697,1.33333,0,1.04873,8.82216
7.324,1.101,1.331,3.225,1.33333,0.271865,14.5604,5.11287
8.848,0.837,1.339,5.025,1.33333,0.0070815,2.12408,3.87895
11.984,1.109,1.327,7.93,1.33333,0,0.0971867,2.93562
7.335,1.1,1.305,3.255,1.33333,0.585303,4.14508,1.72796
7.481,1.022,1.33,3.431,1.33333,0.226043,3.63009,2.33432
12.069,1.008,1.33,7.992,1.33333,10.9227,0.0980684,2.59322
10.296,0.842,1.356,6.402,1.33333,2.43161,0.418778,2.49551
5.599,0.899,1.327,1.595,1.33333,1.29994,9.50421,1.1152
5.594,0.992,1.341,1.683,1.33333,0.177366,2.13747,1.98143
11.679,0.965,1.34,7.714,1.33333,0,0.0567241,1.36582
12.073,0.938,1.32,8.194,1.33333,0,0.504858,5.69775
12.176,0.895,1.33,8.232,1.33333,0.40412,0.0959062,1.97253
5.538,0.897,1.325,1.589,1.33333,0.292556,3.01158,1.65762
6.862,0.66,1.393,3.187,1.33333,0.475044,9.70577,5.32893
11.861,0.887,1.332,7.918,1.33333,0.028737,0.258475,5.07704
7.143,0.847,1.329,3.309,1.33333,0.156095,2.66531,6.09569
5.737,1.173,1.328,1.569,1.33333,0.892169,1.23666,1.87885
12.12,1.066,1.405,8.125,1.33333,0,0.0789253,1.79331
7.042,0.931,1.39,3.128,1.33333,0.0943093,3.45927,3.36069
11.529,0.96,1.324,7.676,1.33333,0,0.107742,1.84611
11.692,0.874,1.337,7.924,1.33333,0,0.310557,4.02437
11.387,0.831,1.333,7.726,1.33333,0,0.325656,4.07915
5.264,0.738,1.381,1.56,1.33333,0.199159,5.70042,4.03609
5.552,0.908,1.331,1.715,1.33333,0.0784096,6.09041,4.28245
5.628,0.998,1.397,1.594,1.33333,0.356046,10.4114,3.57105
10.445,0.979,1.324,6.542,1.33333,0.340993,1.00954,3.71523
11.66,0.925,1.389,7.84,1.33333,0,0.528547,10.9118
5.953,1.271,1.443,1.588,1.33333,0.378367,31.1506,4.44297
11.386,1.968,1.331,6.474,1.33333,0.696368,2.50353,6.67549
9.062,1.071,1.326,5.072,1.33333,0.660958,2.54596,8.2829
11.295,0.956,1.312,7.407,1.33333,0,0.238931,6.63215
6.955,0.884,1.319,3.14,1.33333,0.194009,28.3259,19.268
5.257,0.715,1.37,1.576,1.33333,0.0596484,51.1904,24.1037
5.429,0.892,1.317,1.574,1.33333,0.134268,20.8401,27.2141
8.936,1.004,1.45,4.906,1.33333,2.00979,7.28515,11.6815
5.435,0.921,1.377,1.532,1.33333,0.0801195,34.4851,45.3688
5.405,0.917,1.323,1.65,1.33333,0.748779,50.5808,18.9652
7.106,1.091,1.385,2.928,1.33333,0.298326,12.1103,15.0851
11.193,0.779,1.32,7.666,1.33333,0,0.32793,9.94308
5.353,0.956,1.32,1.579,1.33333,0.0526138,12.9589,9.98566
5.593,1.002,1.335,1.657,1.33333,0.16824,17.0381,6.71705
9.914,0.989,1.361,5.942,1.33333,2.9951,1.03536,2.6594
11.43,0.911,1.323,7.717,1.33333,0,0.094427,2.60473
11.514,0.997,1.32,7.669,1.33333,3.31777,0.102533,1.78335
5.277,0.91,1.326,1.507,1.33333,0.231613,3.25158,2.09603
11.452,1.004,1.313,7.629,1.33333,0,0.0561784,2.29536
5.325,0.929,1.32,1.521,1.33333,0.298095,3.78223,1.77554
11.354,0.902,1.335,7.568,1.33333,4.775,0.207847,1.63839
10.035,0.872,1.332,6.277,1.33333,3.07427,0.3864,2.12324
5.241,0.89,1.328,1.525,1.33333,0.403136,6.78142,7.09585
11.905,1.173,1.339,7.888,1.33333,0,0.74248,8.57683
8.839,1.348,1.321,4.601,1.33333,0.354111,17.6035,12.3208
5.535,0.941,1.328,1.632,1.33333,0.402219,39.6428,3.73067
11.82,1,1.346,7.806,1.33333,4.12172,0.198816,3.70308
5.542,0.921,1.401,1.605,1.33333,0.335572,2.41593,3.95591
11.444,1.091,1.317,7.443,1.33333,0,0.0975617,2.31174
8.952,1.032,1.319,4.899,1.33333,0.921462,0.936818,1.12115
7.077,0.886,1.336,3.176,1.33333,0.363247,16.2698,7.22183
5.564,0.979,1.353,1.612,1.33333,1.11232,4.86174,2.48353
5.604,0.985,1.325,1.611,1.33333,0.826112,2.97339,1.7939
8.387,0.966,1.354,4.472,1.33333,0.751571,0.80701,1.3176
7.07,0.971,1.327,3.193,1.33333,1.002,1.77986,1.19351
5.499,0.941,1.39,1.575,1.33333,0.338878,6.00243,4.43861
8.46,1.009,1.318,4.566,1.33333,2.94581,2.18045,1.80894
5.429,0.878,1.329,1.617,1.33333,0.580319,3.61177,2.14498
8.567,0.985,1.403,4.549,1.33333,1.30479,2.26083,2.22461
7.003,1.156,1.387,2.888,1.33333,0.916927,18.3064,27.522
5.47,0.94,1.322,1.671,1.33333,1.0061,26.5572,2.78336
11.49,0.901,1.335,7.628,1.33333,0,0.0981443,2.67147
5.623,0.866,1.383,1.675,1.33333,0.0806812,2.42504,1.99337
5.423,0.777,1.323,1.619,1.33333,0.255763,2.05323,1.46662
6.934,0.807,1.387,3.062,1.33333,1.34093,0.794942,1.03378
11.189,0.947,1.319,7.435,1.33333,0,0.492864,5.90968
5.44,1.025,1.325,1.537,1.33333,0.378316,45.2435,2.51747
8.057,0.746,1.33,4.443,1.33333,0.597297,2.67007,3.42461
7.951,0.743,1.337,4.429,1.33333,1.31821,0.569535,2.65263
11.179,0.918,1.334,7.368,1.33333,9.45556,2.58707,13.6604
5.325,0.982,1.326,1.552,1.33333,0.563546,20.7011,8.51528
11.269,0.87,1.326,7.55,1.33333,0,0.347887,7.95485
5.26,0.767,1.329,1.544,1.33333,0.541,10.2456,2.93804
5.384,0.924,1.385,1.524,1.33333,0.359755,7.8827,2.02293
11.296,0.885,1.324,7.57,1.33333,0,0.0787231,2.33865
8.329,0.8,1.376,4.569,1.33333,0.819758,1.41372,1.69795
10.958,0.608,1.362,7.484,1.33333,0,0.0907787,1.56148
11.29,0.988,1.405,7.386,1.33333,0,0.0848357,1.46998
5.503,1.027,1.337,1.56,1.33333,0.0290468,0.853191,1.52927
11.526,1.066,1.312,7.641,1.33333,0,0.0719437,1.33938
6.742,0.833,1.387,2.979,1.33333,0.155751,1.22357,2.07969
11.614,1.143,1.382,7.595,1.33333,0,0.104727,1.46786
10.97,0.73,1.319,7.42,1.33333,0,0.113323,1.635
10.975,0.766,1.326,7.405,1.33333,0,0.128144,1.86688
8.076,0.659,1.381,4.5,1.33333,0.294006,1.08925,2.08052
5.072,0.602,1.382,1.526,1.33333,0.286231,5.13889,3.33055
11.092,0.613,1.328,7.664,1.33333,0,0.544901,5.20191
5.201,0.795,1.346,1.507,1.33333,0.455313,7.10187,2.21685
5.326,0.875,1.326,1.516,1.33333,0.465562,4.28738,1.01922
11.267,0.867,1.357,7.551,1.33333,0,0.0714201,0.946904
5.45,0.96,1.338,1.579,1.33333,0.298405,1.79779,0.887519
5.395,0.888,1.35,1.578,1.33333,0.420897,4.91462,0.777236
11.837,0.989,1.33,7.92,1.33333,1.26536,0.0550972,0.750863
5.425,0.901,1.331,1.586,1.33333,0.0697549,0.88047,1.25646
5.435,0.903,1.346,1.571,1.33333,0.890578,0.462793,0.354552
11.682,0.804,1.391,7.983,1.33333,0,0.107694,2.40099
8.342,0.723,1.421,4.561,1.33333,0.806032,3.38604,1.82535
11.442,0.992,1.359,7.533,1.33333,0,0.994414,10.4121
5.347,0.835,1.365,1.588,1.33333,0.0329955,23.7295,13.8967
8.412,0.869,1.328,4.596,1.33333,0.935817,5.37137,7.26733
11.411,0.906,1.33,7.582,1.33333,6.93989,1.31653,3.13281
5.453,0.9,1.314,1.614,1.33333,0.997667,2.74751,1.98696
11.27,0.789,1.33,7.568,1.33333,0,0.166695,4.71009
6.974,0.815,1.316,3.216,1.33333,0.099365,5.4769,4.90758
11.288,0.779,1.335,7.611,1.33333,0,0.515529,6.22293
6.991,1.005,1.379,2.972,1.33333,0.53547,4.12322,3.70733
5.46,1.026,1.34,1.545,1.33333,0.490743,3.90036,2.42375
10.142,0.942,1.342,6.305,1.33333,2.92578,0.482434,2.64693
8.374,0.793,1.335,4.642,1.33333,2.34985,0.390618,1.84756
6.827,0.841,1.359,3.094,1.33333,0.737836,28.5745,9.17498
8.374,0.78,1.329,4.64,1.33333,0.178413,3.82909,10.0664
5.214,0.719,1.327,1.574,1.33333,0.843717,7.16641,4.71852
5.344,0.784,1.463,1.554,1.33333,0.0805229,3.75213,6.76571
11.085,0.796,1.313,7.454,1.33333,0,0.606588,18.4501
5.242,0.661,1.417,1.582,1.33333,0.00269168,7.77781,5.43499
9.938,0.9,1.314,6.124,1.33333,1.49313,1.32504,3.57053
5.547,1.112,1.342,1.563,1.33333,0.586782,3.70999,5.90406
5.397,0.977,1.311,1.524,1.33333,0.778262,1.89145,3.72972
11.583,1.136,1.31,7.626,1.33333,0,0.0936358,2.74981
11.715,1.342,1.308,7.497,1.33333,1.57152,0.362884,3.34911
10.977,0.879,1.324,7.27,1.33333,0,0.36383,5.03009
6.643,0.802,1.369,2.912,1.33333,0.335061,9.69291,6.12633
6.689,0.885,1.328,2.952,1.33333,0.0495358,3.42097,3.09668
5.252,0.786,1.331,1.587,1.33333,0.858,2.3396,0.478155
10.107,0.874,1.396,6.204,1.33333,1.17117,0.0624238,0.426962
9.969,0.952,1.324,6.071,1.33333,0.361018,3.42393,13.062
5.647,1.107,1.449,1.472,1.33333,0.567024,8.66195,9.21157
5.179,0.834,1.306,1.513,1.33333,0.331835,4.47989,2.70732
9.992,0.873,1.323,6.234,1.33333,0.468942,0.617327,3.36334
11.101,0.768,1.398,7.42,1.33333,0,0.251046,6.95496
10.005,1.094,1.36,5.983,1.33333,2.27299,1.76426,2.55852
5.344,0.934,1.331,1.543,1.33333,0.0909346,18.7594,9.06397
5.389,0.917,1.32,1.544,1.33333,0.312239,10.087,9.21359
11.233,1.025,1.395,7.341,1.33333,0,0.559602,11.7695
11.15,0.823,1.348,7.493,1.33333,0,0.823844,9.87833
5.681,1.251,1.339,1.513,1.33333,0.462001,18.8335,2.94933
5.423,1.054,1.366,1.501,1.33333,0.25716,10.0939,3.65963
11.294,0.865,1.323,7.66,1.33333,0,0.356201,4.26046
5.46,1.035,1.318,1.561,1.33333,0.63272,8.51755,1.3009
8.496,0.756,1.342,4.805,1.33333,0.626292,0.574078,0.935371
5.37,0.779,1.324,1.629,1.33333,1.50225,0.680118,0.338564
5.454,0.755,1.371,1.67,1.33333,0.0303719,0.869364,0.949358
5.279,0.719,1.311,1.558,1.33333,1.28672,1.22846,0.194798
5.369,0.691,1.331,1.784,1.33333,0.0124189,0.532825,0.848499
5.728,0.867,1.353,1.718,1.33333,1.14449,0.436951,0.400567
10.415,0.766,1.319,6.624,1.33333,0.0203373,0.0347444,0.331828
5.543,0.739,1.359,1.744,1.33333,1.2875,0.322248,0.195932
5.945,0.984,1.324,1.804,1.33333,0.148034,0.117778,0.203602
6.054,1.07,1.35,1.792,1.33333,1.49603,0.10641,0.107055
5.696,0.787,1.324,1.749,1.33333,0.0236122,0.0474653,0.119206
8.892,0.85,1.413,4.925,1.33333,2.72991,0.124869,0.272298
5.616,0.936,1.322,1.686,1.33333,1.36908,0.842642,0.220796
11.322,0.806,1.331,7.488,1.33333,0,0.0107587,0.260507
5.662,0.866,1.333,1.71,1.33333,0.538092,0.319314,0.164936
5.753,0.946,1.44,1.679,1.33333,0.548413,0.317753,0.134451
10.804,0.996,1.326,6.786,1.33333,0.331426,0.0631581,0.455909
8.603,0.762,1.396,4.732,1.33333,0.171015,0.442632,1.72428
7.174,0.748,1.349,3.392,1.33333,0.0356006,0.384203,0.943149
11.958,1.1,1.376,7.824,1.33333,0,0.039581,1.11063
5.974,1.15,1.383,1.688,1.33333,0.409939,2.54825,0.880856
12.004,0.742,1.329,8.153,1.33333,2.39843,0.104594,1.07627
5.44,0.749,1.327,1.686,1.33333,0.843181,2.59785,0.421128
7.169,0.855,1.393,3.194,1.33333,1.9565,0.19217,0.183003
