Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.49658,9.49413,1.33333,0.946394,1.3549,5.62373,0.365286
0.223523,9.05899,1.33333,0.963428,1.35496,5.17689,0.452737
0.955293,9.16762,1.33333,0.930767,1.34883,5.36273,0.395599
1.72406,9.46422,1.33333,0.950982,1.35279,5.60177,0.293016
1.28481,9.42121,1.33333,0.94168,1.35619,5.56728,0.315294
0.0775963,8.83889,1.33333,0.948107,1.35249,4.97594,0.665004
0.391275,9.00919,1.33333,0.944411,1.34881,5.14846,0.476053
0.213891,9.05039,1.33333,0.923386,1.35291,5.23556,0.462845
0.593173,9.07359,1.33333,0.951374,1.34861,5.21214,0.527241
0.461053,9.06052,1.33333,0.931783,1.34662,5.24419,0.466042
1.07522,9.40388,1.33333,0.949638,1.34704,5.55964,0.313565
0.240454,9.22908,1.33333,0.959851,1.36157,5.33463,0.463793
0.252452,9.01852,1.33333,0.93793,1.35513,5.17324,0.525753
0.25537,9.15204,1.33333,0.952325,1.35303,5.26217,0.465136
0.913863,9.36345,1.33333,0.92168,1.34787,5.55193,0.363999
1.07969,9.0906,1.33333,0.92308,1.33902,5.29918,0.448086
1.02595,9.47254,1.33333,0.940609,1.34528,5.63314,0.368601
0.3361,9.38908,1.33333,0.943437,1.34454,5.55681,0.426199
0.167626,8.89563,1.33333,0.937798,1.35432,5.03926,0.561933
0.276332,9.04649,1.33333,0.93883,1.35039,5.2112,0.56374
0.732429,9.52101,1.33333,0.949504,1.35309,5.64933,0.362287
0.466182,9.37927,1.33333,0.964699,1.35235,5.48862,0.482726
0.193658,8.99563,1.33333,0.937096,1.35539,5.11058,0.572299
0.993157,9.47013,1.33333,0.945136,1.36486,5.58329,0.480456
0.585846,9.26341,1.33333,0.943836,1.34889,5.43374,0.392276
0.276323,9.06023,1.33333,0.945931,1.34039,5.21321,0.459882
0.666372,9.37013,1.33333,0.944624,1.34688,5.52396,0.406125
0.104084,8.91791,1.33333,0.935884,1.35473,5.0546,0.583704
0.730648,9.44593,1.33333,0.955227,1.34572,5.59255,0.399381
0.413453,9.32922,1.33333,0.948588,1.34391,5.48306,0.415878
0.413175,9.14585,1.33333,0.937376,1.35231,5.31197,0.517042
0.500946,9.47308,1.33333,0.963026,1.36437,5.56984,0.441893
0.316763,9.11803,1.33333,0.945643,1.35076,5.2582,0.5232
0.592088,9.3601,1.33333,0.940421,1.34384,5.52555,0.428169
0.220592,8.92406,1.33333,0.958174,1.35972,5.03909,0.569959
0.322628,9.05149,1.33333,0.95151,1.34963,5.18344,0.576579
0.974618,9.46822,1.33333,0.94367,1.34778,5.61533,0.385498
0.722362,9.19891,1.33333,0.929024,1.33945,5.39576,0.363484
0.250642,9.31961,1.33333,0.945131,1.35741,5.44172,0.433625
1.16477,9.41169,1.33333,0.940549,1.35188,5.58076,0.366205
0.150816,8.81269,1.33333,0.954204,1.35876,4.92408,0.552955
1.04424,9.13685,1.33333,0.937641,1.3493,5.30997,0.449478
0.526992,9.42894,1.33333,0.938501,1.35072,5.57712,0.407672
0.378152,9.21179,1.33333,0.939221,1.35916,5.36895,0.453713
0.255778,9.29978,1.33333,0.945467,1.34741,5.45153,0.399512
0.800822,9.31034,1.33333,0.930854,1.35742,5.45728,0.440217
0.313276,9.22738,1.33333,0.957983,1.34506,5.36352,0.46252
0.631356,9.21278,1.33333,0.94295,1.3492,5.37189,0.433541
0.659974,9.26818,1.33333,0.946854,1.34041,5.43369,0.383114
0.4124,9.30813,1.33333,0.952562,1.35164,5.44179,0.427337
0.871454,9.50512,1.33333,0.951121,1.35672,5.62929,0.305288
0.354715,9.10406,1.33333,0.950322,1.35667,5.22875,0.490634
0.572743,9.10187,1.33333,0.936336,1.34525,5.27304,0.434273
0.112559,9.03006,1.33333,0.937473,1.36036,5.17632,0.582207
0.275711,9.23988,1.33333,0.948359,1.35156,5.35535,0.464594
0.384218,9.30668,1.33333,0.946419,1.34238,5.44834,0.452303
0.512739,9.14865,1.33333,0.958146,1.35918,5.24535,0.429858
0.442098,9.44706,1.33333,0.944189,1.34983,5.60434,0.396292
1.29165,9.47627,1.33333,0.936673,1.36119,5.61038,0.276775
0.296763,8.98814,1.33333,0.950935,1.35583,5.13349,0.490636
0.21018,9.16916,1.33333,0.945833,1.35304,5.30197,0.39022
0.134015,9.05365,1.33333,0.942379,1.34328,5.21795,0.506208
0.139088,9.30965,1.33333,0.932874,1.35243,5.46555,0.491566
0.315708,9.42573,1.33333,0.941998,1.35273,5.56466,0.461055
0.546176,9.1943,1.33333,0.946421,1.36131,5.31958,0.412024
0.19044,9.07267,1.33333,0.938167,1.3432,5.26323,0.477592
0.122246,9.14567,1.33333,0.937735,1.35635,5.28409,0.567883
0.302936,9.20095,1.33333,0.942285,1.34884,5.36634,0.506417
0.453625,9.23499,1.33333,0.949322,1.35329,5.35855,0.420388
0.4723,9.35846,1.33333,0.944154,1.35262,5.51421,0.44945
1.00476,9.47292,1.33333,0.932482,1.35492,5.64103,0.351881
1.44278,9.77187,1.33333,0.959959,1.35686,5.8787,0.309652
0.246134,9.328,1.33333,0.959933,1.349,5.44416,0.473135
0.380679,9.15357,1.33333,0.94905,1.352,5.29034,0.433208
0.493475,9.57627,1.33333,0.95441,1.34891,5.70492,0.4597
0.277908,9.13404,1.33333,0.95251,1.35082,5.26522,0.499073
0.401974,9.27424,1.33333,0.955432,1.35036,5.40628,0.480586
0.364529,8.89401,1.33333,0.934884,1.34694,5.0817,0.497465
0.312504,9.14848,1.33333,0.947302,1.35456,5.27404,0.530035
1.63482,9.47989,1.33333,0.921649,1.34718,5.68337,0.344907
0.656004,9.26667,1.33333,0.938768,1.34591,5.43627,0.374272
0.281456,9.24276,1.33333,0.961652,1.35425,5.35383,0.465691
0.36799,9.20279,1.33333,0.963386,1.34612,5.33621,0.398842
0.207968,8.99716,1.33333,0.949784,1.35983,5.12523,0.492872
0.671822,9.26427,1.33333,0.95522,1.35421,5.38835,0.44447
0.639407,9.15715,1.33333,0.934788,1.35393,5.30982,0.405998
0.465287,9.28113,1.33333,0.951139,1.35511,5.41148,0.445426
0.508813,9.16228,1.33333,0.92031,1.34994,5.3601,0.468609
0.261815,8.75632,1.33333,0.929731,1.34932,4.92576,0.540357
0.0788449,9.04001,1.33333,0.945646,1.35898,5.15972,0.574414
0.295829,9.00683,1.33333,0.92805,1.35964,5.1791,0.472909
0.272612,9.14164,1.33333,0.928803,1.35498,5.31896,0.468224
0.361742,9.40258,1.33333,0.95006,1.35677,5.51446,0.331009
0.277662,9.1929,1.33333,0.952603,1.3514,5.32353,0.471857
0.790024,9.49848,1.33333,0.952198,1.35056,5.62248,0.350492
0.484677,9.31308,1.33333,0.953846,1.3673,5.38541,0.423913
0.230982,9.24976,1.33333,0.930527,1.35788,5.40545,0.495093
1.08501,9.38168,1.33333,0.946424,1.35185,5.52413,0.399255
0.894463,9.25457,1.33333,0.944992,1.34028,5.42383,0.416014
0.378518,8.88541,1.33333,0.93373,1.34426,5.06603,0.567699
0.40723,9.29792,1.33333,0.945709,1.35914,5.43077,0.453743
1.3348,9.46252,1.33333,0.938007,1.35739,5.62926,0.274672
1.13549,9.33988,1.33333,0.963008,1.34877,5.48142,0.343695
0.535331,9.21271,1.33333,0.938219,1.36547,5.3482,0.486574
0.158453,9.25196,1.33333,0.950825,1.35746,5.36938,0.470385
0.691201,9.44606,1.33333,0.948258,1.34226,5.58867,0.447426
0.223145,8.7841,1.33333,0.93748,1.34792,4.94393,0.638121
0.869555,9.33933,1.33333,0.940808,1.34922,5.50497,0.380653
0.342575,9.31412,1.33333,0.94041,1.34805,5.46571,0.469399
0.217094,8.90598,1.33333,0.944992,1.35837,5.05304,0.521964
3.2701,9.61913,1.33333,0.940255,1.34646,5.80798,0.195839
0.640605,9.60075,1.33333,0.949484,1.34767,5.74841,0.424151
0.285488,9.25529,1.33333,0.948857,1.35501,5.39251,0.427062
0.189193,8.90893,1.33333,0.939843,1.34782,5.04737,0.594164
0.4228,9.33297,1.33333,0.949428,1.35196,5.47346,0.424997
0.115204,8.98493,1.33333,0.957321,1.34824,5.09698,0.500515
0.568479,9.31672,1.33333,0.940652,1.34292,5.48789,0.468176
0.504759,9.16574,1.33333,0.933829,1.35519,5.32174,0.451156
0.250087,9.1966,1.33333,0.95046,1.35653,5.32197,0.478161
0.480268,9.29921,1.33333,0.933002,1.35275,5.47545,0.341789
0.494601,9.19268,1.33333,0.946611,1.35198,5.31301,0.499169
0.191118,9.07489,1.33333,0.95069,1.35381,5.20492,0.524698
0.444436,9.33696,1.33333,0.943786,1.34834,5.47726,0.420763
0.17253,9.37182,1.33333,0.942637,1.36503,5.47597,0.503619
0.244785,9.07841,1.33333,0.950737,1.36089,5.18478,0.425055
0.478812,9.39632,1.33333,0.986857,1.34604,5.46607,0.415968
0.24741,9.0904,1.33333,0.939752,1.34795,5.24605,0.522131
0.325346,9.20059,1.33333,0.952141,1.34774,5.31479,0.475864
1.01823,9.4008,1.33333,0.93273,1.34657,5.57934,0.351579
0.654202,9.21643,1.33333,0.936954,1.3495,5.37421,0.373984
0.402339,9.40498,1.33333,0.960773,1.34791,5.5357,0.416463
1.19155,9.62968,1.33333,0.955323,1.34882,5.75364,0.342787
0.362178,9.25444,1.33333,0.952624,1.35351,5.37897,0.51001
0.396938,9.41145,1.33333,0.946972,1.35158,5.5474,0.389164
0.468305,9.35976,1.33333,0.941889,1.34753,5.50917,0.537394
0.168371,8.71033,1.33333,0.944717,1.35805,4.81754,0.596795
0.245638,9.09832,1.33333,0.943756,1.35539,5.23117,0.423448
0.941034,9.57732,1.33333,0.945889,1.35119,5.72217,0.362876
0.132132,8.80649,1.33333,0.930732,1.36192,4.96774,0.600551
