Iteration,Cost,Cost reduction,time (ms)
0,45.3524,0.289338,5697.41
1,37.3732,0.414371,11563
2,23.7074,0.628511,17451.5
3,21.0733,0.669786,23545.9
4,17.6727,0.723073,29661.3
5,11.5951,0.818307,35650.7
6,11.5951,0.818307,41881
