Iteration,Cost,Cost reduction,time (ms)
0,1039.252348490242,0.0,4201.387643814087
1,104.06714203811904,0.899863452616392,12924.91888999939
2,95.17458599227253,0.9084201386404986,36993.57223510742
3,93.1334847140087,0.9103841479412513,39026.965618133545
4,53.914803111231905,0.9481215479670979,41805.299043655396
5,24.41810586387549,0.9765041609967506,43805.92465400696
6,23.923404249682893,0.9769801778322298,46121.23680114746
7,23.912902271442285,0.9769902831529018,49501.66368484497
8,17.06538466149229,0.9835791714242611,51196.30694389343
9,12.378005548195553,0.9880895091878527,52309.41438674927
10,9.65357424170553,0.9907110392815281,53689.99409675598
11,6.848743433904114,0.9934099322038064,54965.16442298889
12,6.6791225076059515,0.993573146582436,55851.869344711304
13,6.6371618318050505,0.9936135224121003,56832.36813545227
14,6.493813121860802,0.9937514568706103,58265.90633392334
15,6.484452869854015,0.9937604635878147,59964.550733566284
16,6.402465932269737,0.9938393538955473,61126.85489654541
17,6.391048520992385,0.9938503400735376,62443.85123252869
18,6.329533060640906,0.9939095321075425,63214.80488777161
19,6.311323827684305,0.9939270535814974,64039.7207736969
20,6.268341076618903,0.9939684128828526,64978.275299072266
21,6.213613137965132,0.994021073758465,65885.41054725647
22,6.1805443928027906,0.994052893503891,67159.5869064331
23,6.180418244214165,0.9940530148878733,68885.05125045776
