Iteration,Cost,Cost reduction,time (ms)
0,4333.3,0.00148915,170.15
1,4294.71,0.0103807,320.323
2,4244.99,0.0218367,476.176
3,3772.21,0.130778,644.596
4,1654.45,0.618769,822.096
5,1074.53,0.752398,997.515
