Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.06726589611388367,4.747074331540259,0.21534085273742676,2,8.19672131147541
1,0.06665394661215973,4.791992248455117,0.21818208694458008,2,8.19672131147541
2,0.06604878623467814,4.837207765369976,0.22054123878479004,2,8.19672131147541
3,0.06545034263165173,4.8827208822848345,0.21917152404785156,2,8.19672131147541
4,0.06485854366154464,4.928531599199692,0.22091960906982422,2,8.19672131147541
5,0.06427331742256548,4.974639916114549,0.2215428352355957,2,8.19672131147541
6,0.06788470726451357,4.702454014625403,0.2233130931854248,2,8.19672131147541
7,0.06851045272826295,4.658131297710543,0.22588348388671875,2,8.19672131147541
8,0.0691432052715284,4.614106180795686,0.22127604484558105,2,8.19672131147541
9,0.06978303772341199,4.5703786638808275,0.22713112831115723,2,8.19672131147541
10,0.06369459228235963,5.021045833029406,0.22742009162902832,2,8.19672131147541
11,0.06312229690596738,5.067749349944265,0.22404766082763672,2,8.19672131147541
12,0.0625563602821223,5.114750466859124,0.22337985038757324,2,8.19672131147541
13,0.06199671174795318,5.1620491837739815,0.22439336776733398,2,8.19672131147541
14,0.0614432810121629,5.20964550068884,0.2231149673461914,2,8.19672131147541
15,0.07043002293404177,4.526948746965969,0.2237110137939453,2,8.19672131147541
16,0.07108423373060424,4.483816430051112,0.2233874797821045,2,8.19672131147541
17,0.07174574287100788,4.440981713136253,0.22821378707885742,2,8.19672131147541
18,0.07241462299507462,4.398444596221395,0.22257137298583984,2,8.19672131147541
19,0.07309094657317972,4.356205079306538,0.22304987907409668,2,8.19672131147541
