Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0112505,-0.199953,-0.333686,-1.6625,-0.0944165,-0.0928236,-0.384084,-0.00228964,0.0149424,-0.0124217,-0.150437,0.00401557,0.200555,-0.00215534,0,0,0,0,0,0,0,0.0112675,-0.19994,-0.333585,-1.66099,-0.0944956,1.47597,0.401341,-9.34928e-05,-0.00123929,-0.00110784,0.000419389,0.000338197,-0.000919693,0.000391237,-0.119442,-25.3856,1.93696,25.9552,0.667111,2.97356,-0.0767973,-1.08807,-0.0287438,-0.47872,0.0990122,-0.343396,-0.15337,-0.0759641,0.0127517,-0.233704,-0.359723,-0.111097,-0.312355,-0.0504126,
0.0112363,-0.199819,-0.333748,-1.66314,-0.0944042,-0.0919926,-0.384093,-0.00355932,0.0335522,-0.0153751,-0.159594,0.00306524,0.207769,-0.00204949,0,0,0,0,0,0,0,0.0112675,-0.19994,-0.333585,-1.66099,-0.0944956,1.47597,0.401341,-9.34928e-05,-0.00123929,-0.00110784,0.000419389,0.000338197,-0.000919693,0.000391237,-0.119442,-25.3856,1.93696,25.9552,0.667111,2.97356,-0.0767973,-0.912338,-0.115338,-0.575246,0.167217,-0.165717,-0.160548,-0.0828527,0.131457,-0.249009,-0.419237,-0.125988,-0.31327,-0.0506444,
0.0112611,-0.199955,-0.333592,-1.66099,-0.0944966,-0.0948349,-0.384057,-0.000314711,-0.000766891,-0.00035668,0.000319175,-0.000237274,-0.000301928,1.29999e-05,0,0,0,0,0,0,0,0.0112675,-0.19994,-0.333585,-1.66099,-0.0944956,1.47597,0.401341,-9.34928e-05,-0.00123929,-0.00110784,0.000419389,0.000338197,-0.000919693,0.000391237,-0.119442,-25.3856,1.93696,25.9552,0.667111,2.97356,-0.0767973,-0.912338,-0.115338,-0.575246,0.167217,-0.165717,-0.160548,-0.0828527,0.131457,-0.249009,-0.419237,-0.125988,-0.31327,-0.0506444,
0.01126,-0.199958,-0.333594,-1.66098,-0.0944977,-0.0948358,-0.384057,-0.000270211,-0.000695362,-0.000310629,0.000294828,-0.000289155,-0.000222116,1.10786e-05,0,0,0,0,0,0,0,0.0112759,-0.199935,-0.333586,-1.661,-0.0945157,1.47597,0.401337,0.00141231,7.44287e-05,-0.000775299,-0.000957955,-0.0133128,7.07224e-05,0.000575295,-0.198788,-25.461,1.93696,26.0068,0.825497,2.94701,-0.0703886,-1.07274,-0.0691445,-0.487577,0.124427,-0.339092,-0.166957,-0.0919878,0.0119685,-0.24732,-0.352821,-0.11425,-0.299674,-0.0522761,
0.0112591,-0.19996,-0.333595,-1.66098,-0.094499,-0.0948365,-0.384057,-0.000232959,-0.000634725,-0.000272754,0.000272496,-0.000318815,-0.00016322,9.53641e-06,0,0,0,0,0,0,0,0.0112759,-0.199935,-0.333586,-1.661,-0.0945157,1.47597,0.401337,0.00141231,7.44287e-05,-0.000775299,-0.000957955,-0.0133128,7.07224e-05,0.000575295,-0.198788,-25.461,1.93696,26.0068,0.825497,2.94701,-0.0703886,-1.07274,-0.0691445,-0.487577,0.124427,-0.339092,-0.166957,-0.0919878,0.0119685,-0.24732,-0.352821,-0.11425,-0.299674,-0.0522761,
0.0112583,-0.199962,-0.333596,-1.66098,-0.0945003,-0.094837,-0.384057,-0.00020154,-0.000583277,-0.000241291,0.000252288,-0.000333118,-0.000121402,8.28742e-06,0,0,0,0,0,0,0,0.0112759,-0.199935,-0.333586,-1.661,-0.0945157,1.47597,0.401337,0.00141231,7.44287e-05,-0.000775299,-0.000957955,-0.0133128,7.07224e-05,0.000575295,-0.198788,-25.461,1.93696,26.0068,0.825497,2.94701,-0.0703886,-2.14324,0.205249,-0.726778,-0.072676,-1.10071,-0.234557,-0.151606,-0.392366,-0.298453,-0.285725,-0.129695,-0.277841,-0.0500194,
0.0112576,-0.199965,-0.333597,-1.66098,-0.0945017,-0.0948373,-0.384057,-0.000174862,-0.00053961,-0.000214924,0.000234125,-0.000336938,-9.32848e-05,7.26779e-06,0,0,0,0,0,0,0,0.0112759,-0.199935,-0.333586,-1.661,-0.0945157,1.47597,0.401337,0.00141231,7.44287e-05,-0.000775299,-0.000957955,-0.0133128,7.07224e-05,0.000575295,-0.198788,-25.461,1.93696,26.0068,0.825497,2.94701,-0.0703886,-2.35962,0.228799,-1.56784,0.042033,-0.950234,-0.259657,-0.171886,-0.171428,-0.351947,-0.584463,-0.127804,-0.289515,-0.050416,
0.011257,-0.199967,-0.333597,-1.66098,-0.094503,-0.0948376,-0.384057,-0.000152078,-0.000502541,-0.000192657,0.000217868,-0.000333734,-7.60023e-05,6.42901e-06,0,0,0,0,0,0,0,0.0112759,-0.199935,-0.333586,-1.661,-0.0945157,1.47597,0.401337,0.00141231,7.44287e-05,-0.000775299,-0.000957955,-0.0133128,7.07224e-05,0.000575295,-0.198788,-25.461,1.93696,26.0068,0.825497,2.94701,-0.0703886,-2.35962,0.228799,-1.56784,0.042033,-0.950234,-0.259657,-0.171886,-0.171428,-0.351947,-0.584463,-0.127804,-0.289515,-0.050416,
0.0112564,-0.199969,-0.333598,-1.66098,-0.0945043,-0.0948379,-0.384057,-0.000132522,-0.000471065,-0.000173728,0.000203352,-0.000325952,-6.71657e-05,5.73407e-06,0,0,0,0,0,0,0,0.0112696,-0.199944,-0.333578,-1.66127,-0.0944339,1.47657,0.40134,-0.00155551,-0.000907257,-0.000410486,0.00985911,0.0134697,-0.00256976,0.000991814,-0.119442,-25.3856,1.83778,25.7806,0.226742,3.32512,-0.0630644,-0.970294,-0.132222,-1.62751,0.332188,0.117845,-0.172741,-0.0893162,0.432301,-0.298157,-0.748732,-0.114787,-0.256624,-0.051199,
0.011256,-0.19997,-0.333599,-1.66098,-0.0945056,-0.0948382,-0.384057,-0.000115668,-0.000444329,-0.000157548,0.000190414,-0.00031532,-6.48098e-05,5.15462e-06,0,0,0,0,0,0,0,0.0112696,-0.199944,-0.333578,-1.66127,-0.0944339,1.47657,0.40134,-0.00155551,-0.000907257,-0.000410486,0.00985911,0.0134697,-0.00256976,0.000991814,-0.119442,-25.3856,1.83778,25.7806,0.226742,3.32512,-0.0630644,-0.970294,-0.132222,-1.62751,0.332188,0.117845,-0.172741,-0.0893162,0.432301,-0.298157,-0.748732,-0.114787,-0.256624,-0.051199,
0.0112556,-0.199972,-0.333599,-1.66098,-0.0945068,-0.0948384,-0.384057,-0.000101091,-0.000421613,-0.000143653,0.000178896,-0.000303051,-6.73342e-05,4.66871e-06,0,0,0,0,0,0,0,0.0112696,-0.199944,-0.333578,-1.66127,-0.0944339,1.47657,0.40134,-0.00155551,-0.000907257,-0.000410486,0.00985911,0.0134697,-0.00256976,0.000991814,-0.119442,-25.3856,1.83778,25.7806,0.226742,3.32512,-0.0630644,-1.11365,-0.0491895,-1.24156,0.195096,-0.1766,-0.161895,-0.0807828,0.186931,-0.263219,-0.54257,-0.114723,-0.212774,-0.0503463,
0.0112552,-0.199974,-0.3336,-1.66098,-0.0945079,-0.0948387,-0.384057,-8.84467e-05,-0.000402304,-0.000131675,0.000168653,-0.000289992,-7.34475e-05,4.25921e-06,0,0,0,0,0,0,0,0.0112696,-0.199944,-0.333578,-1.66127,-0.0944339,1.47657,0.40134,-0.00155551,-0.000907257,-0.000410486,0.00985911,0.0134697,-0.00256976,0.000991814,-0.119442,-25.3856,1.83778,25.7806,0.226742,3.32512,-0.0630644,-1.08224,0.0402359,-1.26767,0.139747,-0.141351,-0.11597,-0.0317571,0.2118,-0.215902,-0.559766,-0.105199,-0.217079,-0.0499398,
0.0112549,-0.199975,-0.3336,-1.66098,-0.0945091,-0.0948391,-0.384057,-7.74521e-05,-0.000385885,-0.000121318,0.000159548,-0.000276729,-8.21168e-05,3.91261e-06,0,0,0,0,0,0,0,0.0112696,-0.199944,-0.333578,-1.66127,-0.0944339,1.47657,0.40134,-0.00155551,-0.000907257,-0.000410486,0.00985911,0.0134697,-0.00256976,0.000991814,-0.119442,-25.3856,1.83778,25.7806,0.226742,3.32512,-0.0630644,-1.08224,0.0402359,-1.26767,0.139747,-0.141351,-0.11597,-0.0317571,0.2118,-0.215902,-0.559766,-0.105199,-0.217079,-0.0499398,
0.0112546,-0.199977,-0.333601,-1.66098,-0.0945101,-0.0948394,-0.384057,-6.78725e-05,-0.000371918,-0.000112339,0.00015146,-0.000263657,-9.25234e-05,3.61812e-06,0,0,0,0,0,0,0,0.0112696,-0.199944,-0.333578,-1.66127,-0.0944339,1.47657,0.40134,-0.00155551,-0.000907257,-0.000410486,0.00985911,0.0134697,-0.00256976,0.000991814,-0.119442,-25.3856,1.83778,25.7806,0.226742,3.32512,-0.0630644,-1.81547,0.195533,-1.19413,-0.00244693,-0.721913,-0.177667,-0.0742818,-0.124855,-0.273849,-0.45309,-0.124547,-0.230242,-0.0470306,
