Iteration,Cost,Cost reduction,time (ms)
0,5618.38,0.0011489,130.71
1,5579.79,0.00800862,222.086
2,5530.04,0.0168546,318.783
3,5067.66,0.0990572,428.749
4,2279.42,0.594758,555.962
5,1527.37,0.728461,742.841
6,1524.01,0.729057,925.641
