Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.943589,554.988,7,7,0.553741,218,75,216
0.956401,619.393,8,7,0.807143,274,91,206
0.953578,916.557,10,7,0.933333,398,110,351
0.953629,818.479,9,7,0.602116,321,90,354
0.94374,809.899,8,7,1.00833,303,84,374
0.939947,789.074,8,7,0.609524,274,82,386
0.929081,725.204,7,7,3.78367,303,72,302
0.93727,676.618,8,7,1.3619,264,83,282
0.949847,562.215,7,7,0.529252,235,70,211
0.927763,483.213,6,7,1.16825,203,60,178
0.925972,541.587,6,7,0.495238,203,62,230
0.951234,685.613,7,7,0.813605,263,85,292
0.956856,629.34,7,7,0.404082,249,79,256
0.96432,816.357,9,7,0.544974,301,90,372
0.955989,737.383,7,7,0.496599,283,81,322
0.93267,603.359,6,7,0.890476,218,63,279
0.952265,821.636,8,7,0.870238,277,81,416
0.936473,549.474,7,7,0.982313,197,74,230
0.923108,649.076,8,7,6.15952,322,75,208
0.922574,535.583,8,7,1.74405,207,73,207
0.921671,559.123,8,7,2.39524,227,74,213
0.94943,444.391,6,7,0.4,149,56,197
0.936256,464.77,7,7,1.11973,169,63,190
0.949642,478.668,7,7,0.572789,186,63,185
0.945757,377.023,6,7,0.288889,132,55,152
0.945693,442.223,7,7,0.504762,158,63,181
0.954678,564.117,9,7,0.557672,207,81,230
0.947882,465.412,7,7,0.586395,179,64,183
0.944819,328.471,5,7,0.20381,109,45,136
0.935454,734.38,10,7,2.88286,319,93,273
0.945888,471.74,7,7,0.836735,168,63,197
0.943726,455.702,7,7,0.840816,162,66,184
0.934765,471.923,7,7,1.24354,185,63,180
0.950226,721.851,9,7,3.42751,312,82,282
0.946347,518.178,8,7,1.06667,197,72,202
0.932822,396.898,6,7,0.688889,137,54,166
0.962069,569.479,9,7,0.485714,205,82,233
0.956,531.387,8,7,0.807143,193,73,220
0.923472,426.532,6,7,2.06984,178,55,153
0.942497,789.752,10,7,4.60571,374,92,274
0.95176,571.203,9,7,1.05926,214,81,225
0.945034,324.746,5,7,0.348571,113,46,130
0.94861,467.761,7,7,0.6,161,70,195
0.960396,568.007,9,7,0.974603,215,81,222
0.957028,573.432,9,7,0.496296,204,81,240
0.963655,622.741,10,7,0.478095,226,90,260
0.947125,523.243,8,7,0.889286,188,72,216
0.944332,443.488,7,7,0.613605,160,64,176
0.955477,509.116,8,7,0.784524,184,73,208
0.925816,498.61,7,7,1.27075,199,67,188
0.944119,458.795,7,7,0.692517,165,64,189
0.929223,460.603,7,7,0.868027,169,64,181
0.930694,400.938,6,7,1.03333,148,55,156
0.938237,518.944,8,7,0.677381,187,72,215
0.946008,697.605,10,7,2.00381,291,92,261
0.92549,399.605,6,7,0.780952,145,56,159
0.950019,535.703,8,7,1.49524,206,75,211
0.938128,456.361,7,7,0.665306,165,64,182
0.95384,385.855,6,7,0.374603,133,54,158
0.92644,834.366,10,7,8.65238,425,95,265
0.946678,464.282,7,7,1,164,64,192
0.944618,474.352,7,7,0.919728,171,63,195
0.94202,455.514,7,7,0.488435,165,66,184
0.959291,505.902,8,7,0.352381,181,73,207
0.946095,537.133,8,7,0.97619,200,76,215
0.947255,389.319,6,7,0.612698,135,57,157
0.948007,543.038,8,7,1.56786,208,74,214
0.940093,395.08,6,7,0.734921,142,55,159
0.928087,400.544,6,7,1.03492,152,55,154
0.947238,449.231,7,7,0.510204,162,65,182
0.942192,562.007,8,7,1.39167,220,74,223
0.95348,506.28,8,7,0.57381,181,73,207
0.957483,588.079,9,7,0.851852,222,84,235
0.963378,681.21,9,7,1.74074,262,83,287
0.957089,584.96,9,7,0.863492,224,82,229
0.961518,512.306,8,7,0.502381,184,75,206
0.947933,539.097,8,7,1.73571,213,74,207
0.943008,383.366,6,7,0.393651,133,56,154
0.945399,454.882,7,7,0.616327,161,65,185
0.932184,528.391,8,7,1.32262,204,73,205
0.942936,382.261,6,7,0.47619,134,56,151
0.933211,602.655,8,7,3.64286,275,75,208
0.965508,660.735,10,7,0.885714,241,91,275
0.931773,396.028,6,7,0.695238,144,56,157
0.931985,408.251,6,7,1.01746,150,56,162
0.938935,384.927,6,7,0.590476,133,55,156
0.932568,392.425,6,7,0.911111,144,55,153
0.953931,512.843,8,7,0.428571,187,74,204
0.951972,527.71,8,7,0.695238,186,74,221
0.923563,388.434,6,7,0.615873,137,56,155
0.949424,454.026,7,7,0.819048,168,64,180
0.945652,524.317,8,7,1.29405,194,75,209
0.941712,515.414,8,7,1.09762,195,74,202
0.94708,514.364,8,7,0.759524,188,74,206
0.936038,631.345,9,7,2.19153,267,84,234
0.967704,631.732,10,7,0.60381,233,92,254
0.941753,548.39,8,7,2.03452,220,74,210
0.93997,397.664,6,7,0.457143,144,55,156
0.93938,390.432,6,7,0.501587,138,55,156
0.925186,564.125,8,7,2.19405,231,74,213
