MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
0.213502,1.09323e-05,0.00217058,63.7043,0.000123456,20.05
10.3271,1.88523e-05,0.00298174,12815.9,0.00115108,20.05
286.03,5.76505e-05,0.000627712,134675,0.0156139,20.05
2817.57,0.000136645,0.00214649,647445,0.0140165,20.05
47.6646,4.34469e-05,0.00253921,10538.3,0.00442216,20.05
241.358,7.10318e-05,0.00246133,324009,0.0022234,20.05
157.157,6.34963e-05,0.00132983,88857.9,0.00261944,20.05
310647,0.000126764,0.00131521,6.19122e+08,0.00887825,20.05
93.1514,2.95409e-05,0.00370942,76177.9,0.00348591,20.05
588.501,0.00013073,0.00305404,156227,0.0127327,20.05
5105.3,0.000171866,0.00247166,7.17257e+06,0.0172574,20.05
3426.03,0.000104468,0.00177923,5.811e+06,0.00482159,20.05
274.639,5.41672e-05,0.00147081,220332,0.010536,20.05
1438.21,0.000118454,0.00283588,611872,0.0228378,20.05
287.859,7.28591e-05,0.00176828,276302,0.00212456,20.05
1123.58,0.000140207,0.00259487,297862,0.011904,20.05
208.682,7.07993e-05,0.00920535,47198.8,0.00598157,20.05
557.712,0.000117686,0.00337716,250461,0.00864058,20.05
27560.7,0.000131882,0.00283712,4.47878e+07,0.0240867,20.05
1819.4,0.000119321,0.00326799,768374,0.00602364,20.05
252.671,8.35586e-05,0.00856095,76501.1,0.00657056,20.05
13149,0.00015772,0.00213887,1.19291e+07,0.00919755,20.05
2333.94,0.000131924,0.00196407,714010,0.0160501,20.05
31199.3,0.000164646,0.00163318,3.06761e+07,0.0136361,20.05
0.000433028,8.50574e-08,2.88288e-05,0.633924,6.49855e-05,20.05
7.55574,1.12933e-05,4.75881e-05,776.424,0.00152059,20.05
91.8399,3.63316e-05,0.000724015,66455.3,0.00317754,20.05
875.806,6.5951e-05,0.00144376,587386,0.010641,20.05
0.00129621,1.26074e-07,2.81552e-05,2.42224,9.05119e-05,20.05
1614.82,0.000145928,0.00640862,436938,0.0108627,20.05
81261.9,0.000130764,0.00172268,1.52449e+08,0.00688344,20.05
6047.02,0.000212884,0.00178098,1.71546e+06,0.0650558,20.05
0.00611842,2.2513e-07,3.53313e-05,11.7244,0.00011074,20.05
7531.77,0.000289081,0.00257979,739161,0.0127101,20.05
8834.36,0.000314884,0.00276819,748442,0.0185662,20.05
8834.36,0.000314884,0.00276819,748442,0.0185662,20.05
0.00241569,2.9464e-07,3.50034e-05,3.44649,0.000231769,20.05
0.000710699,2.64472e-07,3.29907e-05,0.320124,5.66251e-05,20.05
35.206,3.54935e-05,0.000134851,2986.13,0.00298164,20.05
961.236,9.4701e-05,0.00140157,470771,0.0225774,20.05
0.00123444,2.04212e-07,3.37416e-05,2.24975,0.000159878,20.05
1837.56,9.16716e-05,0.00174705,2.20519e+06,0.0047139,20.05
383.552,5.54606e-05,0.00185013,254056,0.00210942,20.05
625.678,0.000111406,0.00135676,303915,0.00580026,20.05
0.00915419,9.83155e-07,5.19037e-05,3.00232,0.000181422,20.05
44.7823,3.22323e-05,0.00188452,17482.8,0.00626516,20.05
477.499,4.02245e-05,0.00122412,273364,0.00474811,20.05
862.637,8.12378e-05,0.00120746,517449,0.0143373,20.05
0.0268594,4.86995e-07,0.000186548,31.1707,9.04711e-05,20.05
197.9,5.1866e-05,0.00329266,211843,0.00145924,20.05
1379.96,4.65148e-05,0.00232195,2.35188e+06,0.000528266,20.05
1603.3,6.76194e-05,0.00179081,2.05353e+06,0.00364985,20.05
0.00710649,7.3873e-07,4.98521e-05,3.03277,0.000161085,20.05
32.9136,2.8567e-05,0.00174455,19326.1,0.00144225,20.05
295.294,8.69196e-05,0.00111122,83173.3,0.00668693,20.05
2027.91,0.000125766,0.00145804,861251,0.0210404,20.05
205.008,8.1822e-05,0.0053151,62715.7,0.00929301,20.05
396.916,0.00014438,0.00325026,53714.1,0.0124863,20.05
1150.23,0.000127185,0.00369085,638493,0.023186,20.05
16003,0.000255406,0.00267905,4.2217e+06,0.035753,20.05
0.00407035,2.89747e-07,3.73645e-05,2.28353,0.000169099,20.05
455.154,0.000127264,0.00285608,190805,0.00577895,20.05
342.685,8.88132e-05,0.00323782,249944,0.00277745,20.05
530.375,0.000212828,0.00196458,110685,0.00844675,20.05
10.1249,8.33012e-06,0.00165164,13552.8,0.000200495,20.05
4766.12,0.000108903,0.00239361,2.1365e+06,0.0316411,20.05
973.211,9.93163e-05,0.00167831,1.04529e+06,0.0118985,20.05
